aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ,Flatwing,0,20,41000,0.7,1479,100,600,False,2691,10400,ok,,988.0,176,1991,38184,377.7389598582578,192.0,38184,True,0.6586230789042525,True,700
CJ,Flatwing,0,20,41000,0.7,1774,100,600,False,2396,10400,ok,,820.0,149,1696,38184,375.16877689756956,192.0,38184,True,0.6541417253908344,True,700
CJ,Flatwing,0,20,41000,0.7,2070,100,600,False,2100,10400,ok,,652.0,122,1400,38184,372.38619391082426,191.0,38184,True,0.6492900326379225,True,700
CJ,Flatwing,0,20,41000,0.69,0,100,600,False,3440,9670,ok,,1527.0,261,2740,39610,384.32871480070116,188.0,39610,True,0.6701129307613265,True,700
CJ,Flatwing,0,20,41000,0.69,296,100,600,False,3440,9966,ok,,1482.0,254,2740,39037,384.04774662148566,190.0,39037,True,0.6696230365567719,True,700
CJ,Flatwing,0,20,41000,0.69,591,100,600,False,3440,10261,ok,,1440.0,248,2740,38460,383.6783061517069,193.0,38460,True,0.6689788826686773,True,700
CJ,Flatwing,0,20,41000,0.69,887,100,600,False,3283,10400,ok,,1329.0,230,2583,38184,382.3547390522989,194.0,38184,True,0.6666711200844959,True,700
CJ,Flatwing,0,20,41000,0.69,1183,100,600,False,2987,10400,ok,,1158.0,203,2287,38184,380.1263153581172,193.0,38184,True,0.6627856557015901,True,700
CJ,Flatwing,0,20,41000,0.69,1479,100,600,False,2691,10400,ok,,988.0,176,1991,38184,377.7389598582578,192.0,38184,True,0.6586230789042525,True,700
CJ,Flatwing,0,20,41000,0.69,1774,100,600,False,2396,10400,ok,,820.0,149,1696,38184,375.16877689756956,192.0,38184,True,0.6541417253908344,True,700
CJ,Flatwing,0,20,41000,0.69,2070,100,600,False,2100,10400,ok,,652.0,122,1400,38184,372.38619391082426,191.0,38184,True,0.6492900326379225,True,700
CJ,Flatwing,0,20,41000,0.68,0,100,600,False,3440,9670,ok,,1527.0,261,2740,39610,384.32871480070116,188.0,39610,True,0.6701129307613265,True,700
CJ,Flatwing,0,20,41000,0.68,296,100,600,False,3440,9966,ok,,1482.0,254,2740,39037,384.04774662148566,190.0,39037,True,0.6696230365567719,True,700
CJ,Flatwing,0,20,41000,0.68,591,100,600,False,3440,10261,ok,,1440.0,248,2740,38460,383.6783061517069,193.0,38460,True,0.6689788826686773,True,700
CJ,Flatwing,0,20,41000,0.68,887,100,600,False,3283,10400,ok,,1329.0,230,2583,38184,382.3547390522989,194.0,38184,True,0.6666711200844959,True,700
CJ,Flatwing,0,20,41000,0.68,1183,100,600,False,2987,10400,ok,,1158.0,203,2287,38184,380.1263153581172,193.0,38184,True,0.6627856557015901,True,700
CJ,Flatwing,0,20,41000,0.68,1479,100,600,False,2691,10400,ok,,988.0,176,1991,38184,377.7389598582578,192.0,38184,True,0.6586230789042525,True,700
CJ,Flatwing,0,20,41000,0.68,1774,100,600,False,2396,10400,ok,,820.0,149,1696,38184,375.16877689756956,192.0,38184,True,0.6541417253908344,True,700
CJ,Flatwing,0,20,41000,0.68,2070,100,600,False,2100,10400,ok,,652.0,122,1400,38184,372.38619391082426,191.0,38184,True,0.6492900326379225,True,700
CJ,Flatwing,0,-10,39000,0.7,0,100,600,False,3440,9670,ok,,1334.0,226,2740,38999,391.0047093356466,211.0,38999,False,0.6817531493848004,True,700
CJ,Flatwing,0,-10,39000,0.7,296,100,600,False,3440,9966,ok,,1325.0,225,2740,39000,389.60535276453294,211.0,39000,False,0.6793132407936991,True,700
CJ,Flatwing,0,-10,39000,0.7,591,100,600,False,3440,10261,ok,,1316.0,225,2740,39000,388.1207805648812,210.0,39000,False,0.6767247508127949,True,700
CJ,Flatwing,0,-10,39000,0.7,887,100,600,False,3283,10400,ok,,1228.0,212,2583,39000,386.5301788882512,210.0,39000,False,0.6739513885576401,True,700
CJ,Flatwing,0,-10,39000,0.7,1183,100,600,False,2987,10400,ok,,1071.0,187,2287,39000,384.84453213903936,206.0,39000,False,0.6710123063609628,True,700
CJ,Flatwing,0,-10,39000,0.7,1479,100,600,False,2691,10400,ok,,914.0,162,1991,39000,383.05064145412007,205.0,39000,False,0.6678844907748698,True,700
CJ,Flatwing,0,-10,39000,0.7,1774,100,600,False,2396,10400,ok,,759.0,138,1696,39000,381.14019159562156,204.0,39000,False,0.664553443407215,True,700
CJ,Flatwing,0,-10,39000,0.7,2070,100,600,False,2100,10400,ok,,604.0,113,1400,39000,379.0964738844575,204.0,39000,False,0.6609900311188901,True,700
CJ,Flatwing,0,-10,39000,0.69,0,100,600,False,3440,9670,ok,,1334.0,226,2740,38999,391.0047093356466,211.0,38999,False,0.6817531493848004,True,700
CJ,Flatwing,0,-10,39000,0.69,296,100,600,False,3440,9966,ok,,1325.0,225,2740,39000,389.60535276453294,211.0,39000,False,0.6793132407936991,True,700
CJ,Flatwing,0,-10,39000,0.69,591,100,600,False,3440,10261,ok,,1316.0,225,2740,39000,388.1207805648812,210.0,39000,False,0.6767247508127949,True,700
CJ,Flatwing,0,-10,39000,0.69,887,100,600,False,3283,10400,ok,,1228.0,212,2583,39000,386.5301788882512,210.0,39000,False,0.6739513885576401,True,700
CJ,Flatwing,0,-10,39000,0.69,1183,100,600,False,2987,10400,ok,,1071.0,187,2287,39000,384.84453213903936,206.0,39000,False,0.6710123063609628,True,700
CJ,Flatwing,0,-10,39000,0.69,1479,100,600,False,2691,10400,ok,,914.0,162,1991,39000,383.05064145412007,205.0,39000,False,0.6678844907748698,True,700
CJ,Flatwing,0,-10,39000,0.69,1774,100,600,False,2396,10400,ok,,759.0,138,1696,39000,381.14019159562156,204.0,39000,False,0.664553443407215,True,700
CJ,Flatwing,0,-10,39000,0.69,2070,100,600,False,2100,10400,ok,,604.0,113,1400,39000,379.0964738844575,204.0,39000,False,0.6609900311188901,True,700
CJ,Flatwing,0,-10,39000,0.68,0,100,600,False,3440,9670,ok,,1334.0,226,2740,38999,389.9992285890679,211.0,38999,False,0.68,False,700
CJ,Flatwing,0,-10,39000,0.68,296,100,600,False,3440,9966,ok,,1325.0,225,2740,39000,389.60535276453294,211.0,39000,False,0.6793132407936991,False,700
CJ,Flatwing,0,-10,39000,0.68,591,100,600,False,3440,10261,ok,,1316.0,225,2740,39000,388.1207805648812,210.0,39000,False,0.6767247508127949,True,700
CJ,Flatwing,0,-10,39000,0.68,887,100,600,False,3283,10400,ok,,1228.0,212,2583,39000,386.5301788882512,210.0,39000,False,0.6739513885576401,True,700
CJ,Flatwing,0,-10,39000,0.68,1183,100,600,False,2987,10400,ok,,1071.0,187,2287,39000,384.84453213903936,206.0,39000,False,0.6710123063609628,True,700
CJ,Flatwing,0,-10,39000,0.68,1479,100,600,False,2691,10400,ok,,914.0,162,1991,39000,383.05064145412007,205.0,39000,False,0.6678844907748698,True,700
CJ,Flatwing,0,-10,39000,0.68,1774,100,600,False,2396,10400,ok,,759.0,138,1696,39000,381.14019159562156,204.0,39000,False,0.664553443407215,True,700
CJ,Flatwing,0,-10,39000,0.68,2070,100,600,False,2100,10400,ok,,604.0,113,1400,39000,379.0964738844575,204.0,39000,False,0.6609900311188901,True,700
CJ,Flatwing,0,0,39000,0.7,0,100,600,False,3440,9670,ok,,1385.0,235,2740,38995,390.0256296437207,206.0,38995,False,0.6800460326991642,True,700
CJ,Flatwing,0,0,39000,0.7,296,100,600,False,3440,9966,ok,,1376.0,234,2740,39000,388.4580595938292,205.0,39000,False,0.6773128282316,True,700
CJ,Flatwing,0,0,39000,0.7,591,100,600,False,3440,10261,ok,,1365.0,234,2740,39000,386.79169849749263,205.0,39000,False,0.6744073723679864,True,700
CJ,Flatwing,0,0,39000,0.7,887,100,600,False,3283,10400,ok,,1272.0,220,2583,39000,385.00546750230137,204.0,39000,False,0.6712929121647591,True,700
CJ,Flatwing,0,0,39000,0.7,1183,100,600,False,2987,10400,ok,,1109.0,194,2287,39000,383.09490344765845,200.0,39000,False,0.6679616656854843,True,700
CJ,Flatwing,0,0,39000,0.7,1479,100,600,False,2691,10400,ok,,946.0,168,1991,39000,381.0533561483942,199.0,39000,False,0.6644020377125724,True,700
CJ,Flatwing,0,0,39000,0.7,1774,100,600,False,2396,10400,ok,,785.0,143,1696,39000,378.8838824177651,198.0,39000,False,0.6606193580848079,True,700
CJ,Flatwing,0,0,39000,0.7,2070,100,600,False,2100,10400,ok,,624.0,117,1400,39000,376.5447578324973,198.0,39000,False,0.6565408763818142,True,700
CJ,Flatwing,0,0,39000,0.69,0,100,600,False,3440,9670,ok,,1385.0,235,2740,38995,390.0256296437207,206.0,38995,False,0.6800460326991642,True,700
CJ,Flatwing,0,0,39000,0.69,296,100,600,False,3440,9966,ok,,1376.0,234,2740,39000,388.4580595938292,205.0,39000,False,0.6773128282316,True,700
CJ,Flatwing,0,0,39000,0.69,591,100,600,False,3440,10261,ok,,1365.0,234,2740,39000,386.79169849749263,205.0,39000,False,0.6744073723679864,True,700
CJ,Flatwing,0,0,39000,0.69,887,100,600,False,3283,10400,ok,,1272.0,220,2583,39000,385.00546750230137,204.0,39000,False,0.6712929121647591,True,700
CJ,Flatwing,0,0,39000,0.69,1183,100,600,False,2987,10400,ok,,1109.0,194,2287,39000,383.09490344765845,200.0,39000,False,0.6679616656854843,True,700
CJ,Flatwing,0,0,39000,0.69,1479,100,600,False,2691,10400,ok,,946.0,168,1991,39000,381.0533561483942,199.0,39000,False,0.6644020377125724,True,700
CJ,Flatwing,0,0,39000,0.69,1774,100,600,False,2396,10400,ok,,785.0,143,1696,39000,378.8838824177651,198.0,39000,False,0.6606193580848079,True,700
CJ,Flatwing,0,0,39000,0.69,2070,100,600,False,2100,10400,ok,,624.0,117,1400,39000,376.5447578324973,198.0,39000,False,0.6565408763818142,True,700
CJ,Flatwing,0,0,39000,0.68,0,100,600,False,3440,9670,ok,,1385.0,235,2740,38995,389.9992285890679,206.0,38995,False,0.68,False,700
CJ,Flatwing,0,0,39000,0.68,296,100,600,False,3440,9966,ok,,1376.0,234,2740,39000,388.4580595938292,205.0,39000,False,0.6773128282316,True,700
CJ,Flatwing,0,0,39000,0.68,591,100,600,False,3440,10261,ok,,1365.0,234,2740,39000,386.79169849749263,205.0,39000,False,0.6744073723679864,True,700
CJ,Flatwing,0,0,39000,0.68,887,100,600,False,3283,10400,ok,,1272.0,220,2583,39000,385.00546750230137,204.0,39000,False,0.6712929121647591,True,700
CJ,Flatwing,0,0,39000,0.68,1183,100,600,False,2987,10400,ok,,1109.0,194,2287,39000,383.09490344765845,200.0,39000,False,0.6679616656854843,True,700
CJ,Flatwing,0,0,39000,0.68,1479,100,600,False,2691,10400,ok,,946.0,168,1991,39000,381.0533561483942,199.0,39000,False,0.6644020377125724,True,700
CJ,Flatwing,0,0,39000,0.68,1774,100,600,False,2396,10400,ok,,785.0,143,1696,39000,378.8838824177651,198.0,39000,False,0.6606193580848079,True,700
CJ,Flatwing,0,0,39000,0.68,2070,100,600,False,2100,10400,ok,,624.0,117,1400,39000,376.5447578324973,198.0,39000,False,0.6565408763818142,True,700
CJ,Flatwing,0,10,39000,0.7,0,100,600,False,3440,9670,ok,,1439.0,244,2740,39000,388.4564088344168,201.0,39000,False,0.6773099499787263,True,700
CJ,Flatwing,0,10,39000,0.7,296,100,600,False,3440,9966,ok,,1427.0,244,2740,38998,386.68433788738525,200.0,38998,False,0.6742201791390738,True,700
CJ,Flatwing,0,10,39000,0.7,591,100,600,False,3440,10261,ok,,1415.0,243,2740,38997,384.79508489025085,200.0,38997,False,0.6709260904745933,True,700
CJ,Flatwing,0,10,39000,0.7,887,100,600,False,3283,10400,ok,,1318.0,228,2583,39000,382.7666694329481,194.0,39000,False,0.667389359091929,True,700
CJ,Flatwing,0,10,39000,0.7,1183,100,600,False,2987,10400,ok,,1148.0,202,2287,39000,380.58949854684056,193.0,39000,False,0.6635932587562714,True,700
CJ,Flatwing,0,10,39000,0.7,1479,100,600,False,2691,10400,ok,,979.0,175,1991,39000,378.2519502445366,193.0,39000,False,0.6595175254495229,True,700
CJ,Flatwing,0,10,39000,0.7,1774,100,600,False,2396,10400,ok,,811.0,148,1696,39000,375.7457160777354,192.0,39000,False,0.6551476726177868,True,700
CJ,Flatwing,0,10,39000,0.7,2070,100,600,False,2100,10400,ok,,644.0,121,1400,39000,373.02702348246754,191.0,39000,False,0.6504073787165133,True,700
CJ,Flatwing,0,10,39000,0.69,0,100,600,False,3440,9670,ok,,1439.0,244,2740,39000,388.4564088344168,201.0,39000,False,0.6773099499787263,True,700
CJ,Flatwing,0,10,39000,0.69,296,100,600,False,3440,9966,ok,,1427.0,244,2740,38998,386.68433788738525,200.0,38998,False,0.6742201791390738,True,700
CJ,Flatwing,0,10,39000,0.69,591,100,600,False,3440,10261,ok,,1415.0,243,2740,38997,384.79508489025085,200.0,38997,False,0.6709260904745933,True,700
CJ,Flatwing,0,10,39000,0.69,887,100,600,False,3283,10400,ok,,1318.0,228,2583,39000,382.7666694329481,194.0,39000,False,0.667389359091929,True,700
CJ,Flatwing,0,10,39000,0.69,1183,100,600,False,2987,10400,ok,,1148.0,202,2287,39000,380.58949854684056,193.0,39000,False,0.6635932587562714,True,700
CJ,Flatwing,0,10,39000,0.69,1479,100,600,False,2691,10400,ok,,979.0,175,1991,39000,378.2519502445366,193.0,39000,False,0.6595175254495229,True,700
CJ,Flatwing,0,10,39000,0.69,1774,100,600,False,2396,10400,ok,,811.0,148,1696,39000,375.7457160777354,192.0,39000,False,0.6551476726177868,True,700
CJ,Flatwing,0,10,39000,0.69,2070,100,600,False,2100,10400,ok,,644.0,121,1400,39000,373.02702348246754,191.0,39000,False,0.6504073787165133,True,700
CJ,Flatwing,0,10,39000,0.68,0,100,600,False,3440,9670,ok,,1439.0,244,2740,39000,388.4564088344168,201.0,39000,False,0.6773099499787263,True,700
