# Flight Simulation Results - CJ Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 111.2 kts
# Approach VREF: 85.5 kts
# Generated: 2025-11-06 13:59:24
# Original Data Points: 1734
# Sampled Data Points (5-sec intervals): 1734
# Time Range: 0 - 9965 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
3170,6,42421,266.2,373,182,1,807,807,9099,2520,581,0.651,0.0,,
3175,6,42421,266.7,373,182,1,807,806,9098,2520,581,0.651,0.0,,
3180,6,42421,267.3,373,182,1,807,806,9097,2519,581,0.651,0.0,,
3185,6,42422,267.8,373,182,1,807,806,9097,2518,581,0.651,0.0,,
3190,6,42422,268.3,373,182,1,807,806,9096,2517,581,0.651,0.0,,
3195,6,42422,268.8,373,182,1,807,806,9095,2516,581,0.651,0.0,,
3200,6,42422,269.3,373,182,1,807,806,9094,2516,581,0.651,0.0,,
3205,6,42422,269.9,373,182,1,807,806,9093,2515,581,0.651,0.0,,
3210,6,42422,270.4,373,182,1,807,806,9093,2514,581,0.651,0.0,,
3215,6,42422,270.9,373,182,1,807,806,9092,2513,581,0.651,0.0,,
3220,6,42422,271.4,373,182,1,807,806,9091,2512,581,0.651,0.0,,
3225,6,42423,271.9,373,182,1,807,806,9090,2511,581,0.651,0.0,,
3230,6,42423,272.4,373,182,1,807,806,9089,2511,581,0.651,0.0,,
3235,6,42423,273.0,373,182,1,807,806,9089,2510,581,0.651,0.0,,
3240,6,42423,273.5,373,182,1,807,806,9088,2509,581,0.651,0.0,,
3245,6,42423,274.0,373,182,1,807,806,9087,2508,581,0.651,0.0,,
3250,6,42423,274.5,373,182,1,807,806,9086,2507,581,0.651,0.0,,
3255,6,42423,275.0,373,182,1,807,806,9085,2507,581,0.651,0.0,,
3260,6,42423,275.6,373,182,1,807,806,9084,2506,581,0.651,0.0,,
3265,6,42424,276.1,373,182,1,807,806,9084,2505,581,0.651,0.0,,
3270,6,42424,276.6,373,182,1,807,806,9083,2504,581,0.651,0.0,,
3275,6,42424,277.1,373,182,1,807,806,9082,2503,581,0.651,0.0,,
3280,6,42424,277.6,373,182,1,807,806,9081,2503,581,0.651,0.0,,
3285,6,42424,278.1,373,182,1,807,806,9080,2502,581,0.651,0.0,,
3290,6,42424,278.7,373,182,1,807,806,9080,2501,581,0.651,0.0,,
3295,6,42424,279.2,373,182,1,807,806,9079,2500,581,0.651,0.0,,
3300,6,42424,279.7,373,182,1,807,806,9078,2499,581,0.651,0.0,,
3305,6,42424,280.2,373,182,1,807,806,9077,2499,581,0.651,0.0,,
3310,6,42425,280.7,373,182,1,807,806,9076,2498,581,0.651,0.0,,
3315,6,42425,281.3,373,182,1,807,806,9076,2497,581,0.651,0.0,,
3320,6,42425,281.8,373,182,1,807,806,9075,2496,581,0.651,0.0,,
3325,6,42425,282.3,373,182,1,807,806,9074,2495,581,0.651,0.0,,
3330,6,42425,282.8,373,182,1,807,806,9073,2495,581,0.651,0.0,,
3335,6,42425,283.3,373,182,1,807,806,9072,2494,581,0.651,0.0,,
3340,6,42425,283.8,373,182,1,807,806,9072,2493,581,0.651,0.0,,
3345,6,42425,284.4,373,182,1,807,806,9071,2492,581,0.651,0.0,,
3350,6,42426,284.9,373,182,1,807,806,9070,2491,581,0.651,0.0,,
3355,6,42426,285.4,373,182,1,807,806,9069,2490,581,0.651,0.0,,
3360,6,42426,285.9,373,182,1,807,806,9068,2490,581,0.651,0.0,,
3365,6,42426,286.4,373,182,1,807,806,9068,2489,581,0.651,0.0,,
3370,6,42426,287.0,373,182,1,807,806,9067,2488,581,0.651,0.0,,
3375,6,42426,287.5,373,182,1,807,806,9066,2487,581,0.651,0.0,,
3380,6,42426,288.0,373,182,1,807,806,9065,2486,581,0.651,0.0,,
3385,6,42426,288.5,373,182,1,807,806,9064,2486,581,0.651,0.0,,
3390,6,42426,289.0,373,182,1,807,806,9063,2485,581,0.651,0.0,,
3395,6,42427,289.6,373,182,1,807,806,9063,2484,581,0.651,0.0,,
3400,6,42427,290.1,373,182,1,807,806,9062,2483,581,0.651,0.0,,
3405,6,42427,290.6,373,182,1,807,806,9061,2482,581,0.651,0.0,,
3410,6,42427,291.1,373,182,1,807,806,9060,2482,581,0.651,0.0,,
3415,6,42427,291.6,373,182,1,807,806,9059,2481,581,0.651,0.0,,
3420,6,42427,292.1,373,182,1,807,806,9059,2480,581,0.651,0.0,,
3425,6,42427,292.7,373,182,1,807,806,9058,2479,581,0.651,0.0,,
3430,6,42427,293.2,373,182,1,807,806,9057,2478,581,0.651,0.0,,
3435,6,42428,293.7,373,182,1,807,806,9056,2478,581,0.651,0.0,,
3440,6,42428,294.2,373,182,1,807,806,9055,2477,581,0.651,0.0,,
3445,6,42428,294.7,373,182,1,807,806,9055,2476,581,0.651,0.0,,
3450,6,42428,295.3,373,182,1,807,806,9054,2475,581,0.651,0.0,,
3455,6,42428,295.8,373,182,1,807,806,9053,2474,581,0.651,0.0,,
3460,6,42428,296.3,373,182,1,807,806,9052,2474,581,0.651,0.0,,
3465,6,42428,296.8,374,182,1,807,806,9051,2473,581,0.651,0.0,,
3470,6,42428,297.3,374,182,1,807,806,9051,2472,581,0.651,0.0,,
3475,6,42428,297.9,374,182,1,807,806,9050,2471,581,0.651,0.0,,
3480,6,42429,298.4,374,182,1,807,806,9049,2470,581,0.651,0.0,,
3485,6,42429,298.9,374,182,1,807,806,9048,2470,581,0.651,0.0,,
3490,6,42429,299.4,374,182,1,807,806,9047,2469,581,0.651,0.0,,
3495,6,42429,299.9,374,182,1,807,806,9047,2468,581,0.651,0.0,,
3500,6,42429,300.4,374,182,1,807,806,9046,2467,581,0.651,0.0,,
3505,6,42429,301.0,374,182,1,807,806,9045,2466,581,0.651,0.0,,
3510,6,42429,301.5,374,182,1,807,806,9044,2465,581,0.651,0.0,,
3515,6,42429,302.0,374,182,1,807,806,9043,2465,581,0.651,0.0,,
3520,6,42430,302.5,374,182,1,807,806,9043,2464,581,0.651,0.0,,
3525,6,42430,303.0,374,182,1,807,806,9042,2463,581,0.651,0.0,,
3530,6,42430,303.6,374,182,1,807,806,9041,2462,581,0.651,0.0,,
3535,6,42430,304.1,374,182,1,807,806,9040,2461,581,0.651,0.0,,
3540,6,42430,304.6,374,182,1,807,806,9039,2461,581,0.651,0.0,,
3545,6,42430,305.1,374,182,1,807,806,9038,2460,581,0.651,0.0,,
3550,6,42430,305.6,374,182,1,807,806,9038,2459,581,0.651,0.0,,
3555,6,42430,306.2,374,182,1,807,806,9037,2458,581,0.651,0.0,,
3560,6,42430,306.7,374,182,1,807,806,9036,2457,581,0.651,0.0,,
3565,6,42431,307.2,374,182,1,807,806,9035,2457,581,0.651,0.0,,
3570,6,42431,307.7,374,183,1,807,806,9034,2456,581,0.651,0.0,,
3575,6,42431,308.2,374,183,1,807,806,9034,2455,581,0.651,0.0,,
3580,6,42431,308.7,374,183,1,807,806,9033,2454,581,0.651,0.0,,
3585,6,42431,309.3,374,183,1,807,806,9032,2453,581,0.651,0.0,,
3590,6,42431,309.8,374,183,1,807,806,9031,2453,581,0.651,0.0,,
3595,6,42431,310.3,374,183,1,807,806,9030,2452,581,0.652,0.0,,
3600,6,42431,310.8,374,183,1,807,806,9030,2451,581,0.652,0.0,,
3605,6,42431,311.3,374,183,1,807,806,9029,2450,581,0.652,0.0,,
3610,6,42432,311.9,374,183,1,807,806,9028,2449,581,0.652,0.0,,
3615,6,42432,312.4,374,183,1,807,806,9027,2449,581,0.652,0.0,,
3620,6,42432,312.9,374,183,1,807,806,9026,2448,581,0.652,0.0,,
3625,6,42432,313.4,374,183,1,807,806,9026,2447,581,0.652,0.0,,
3630,6,42432,313.9,374,183,1,807,806,9025,2446,581,0.652,0.0,,
3635,6,42432,314.5,374,183,1,807,806,9024,2445,581,0.652,0.0,,
3640,6,42432,315.0,374,183,1,807,806,9023,2445,581,0.652,0.0,,
3645,6,42432,315.5,374,183,1,807,806,9022,2444,581,0.652,0.0,,
3650,6,42433,316.0,374,183,1,807,806,9022,2443,581,0.652,0.0,,
3655,6,42433,316.5,374,183,1,807,806,9021,2442,581,0.652,0.0,,
3660,6,42433,317.1,374,183,1,807,806,9020,2441,581,0.652,0.0,,
3665,6,42433,317.6,374,183,1,807,806,9019,2440,581,0.652,0.0,,
3670,6,42433,318.1,374,183,1,807,806,9018,2440,581,0.652,0.0,,
3675,6,42433,318.6,374,183,1,807,806,9018,2439,581,0.652,0.0,,
3680,6,42433,319.1,374,183,1,807,806,9017,2438,581,0.652,0.0,,
3685,6,42433,319.6,374,183,1,807,806,9016,2437,581,0.652,0.0,,
3690,6,42433,320.2,374,183,1,807,806,9015,2436,581,0.652,0.0,,
3695,6,42434,320.7,374,183,1,807,806,9014,2436,581,0.652,0.0,,
3700,6,42434,321.2,374,183,1,807,806,9013,2435,581,0.652,0.0,,
3705,6,42434,321.7,374,183,1,807,806,9013,2434,581,0.652,0.0,,
3710,6,42434,322.2,374,183,1,807,806,9012,2433,581,0.652,0.0,,
3715,6,42434,322.8,374,183,1,807,806,9011,2432,581,0.652,0.0,,
3720,6,42434,323.3,374,183,1,807,806,9010,2432,581,0.652,0.0,,
3725,6,42434,323.8,374,183,1,807,806,9009,2431,581,0.652,0.0,,
3730,6,42434,324.3,374,183,1,807,806,9009,2430,581,0.652,0.0,,
3735,6,42434,324.8,374,183,1,807,806,9008,2429,581,0.652,0.0,,
3740,6,42435,325.4,374,183,1,807,806,9007,2428,581,0.652,0.0,,
3745,6,42435,325.9,374,183,1,807,806,9006,2428,581,0.652,0.0,,
3750,6,42435,326.4,374,183,1,807,806,9005,2427,581,0.652,0.0,,
3755,6,42435,326.9,374,183,1,807,806,9005,2426,581,0.652,0.0,,
3760,6,42435,327.4,374,183,1,807,806,9004,2425,581,0.652,0.0,,
3765,6,42435,328.0,374,183,1,807,806,9003,2424,581,0.652,0.0,,
3770,6,42435,328.5,374,183,1,807,806,9002,2424,581,0.652,0.0,,
3775,6,42435,329.0,374,183,1,807,806,9001,2423,581,0.652,0.0,,
3780,6,42436,329.5,374,183,1,807,806,9001,2422,581,0.652,0.0,,
3785,6,42436,330.0,374,183,1,807,806,9000,2421,581,0.652,0.0,,
3790,6,42436,330.6,374,183,1,807,806,8999,2420,581,0.652,0.0,,
3795,6,42436,331.1,374,183,1,807,806,8998,2419,581,0.652,0.0,,
3800,6,42436,331.6,374,183,1,807,806,8997,2419,581,0.652,0.0,,
3805,6,42436,332.1,374,183,1,807,806,8997,2418,581,0.652,0.0,,
3810,6,42436,332.6,374,183,1,807,806,8996,2417,581,0.652,0.0,,
3815,6,42436,333.1,374,183,1,807,806,8995,2416,581,0.652,0.0,,
3820,6,42436,333.7,374,183,1,807,806,8994,2415,581,0.652,0.0,,
3825,6,42437,334.2,374,183,1,807,806,8993,2415,581,0.652,0.0,,
3830,6,42437,334.7,374,183,1,807,806,8993,2414,581,0.652,0.0,,
3835,6,42437,335.2,374,183,1,806,806,8992,2413,581,0.652,0.0,,
3840,6,42437,335.7,374,183,1,806,806,8991,2412,581,0.652,0.0,,
3845,6,42437,336.3,374,183,1,806,806,8990,2411,581,0.652,0.0,,
3850,6,42437,336.8,374,183,1,806,806,8989,2411,581,0.652,0.0,,
3855,6,42437,337.3,374,183,1,806,806,8988,2410,581,0.652,0.0,,
3860,6,42437,337.8,374,183,1,806,806,8988,2409,581,0.652,0.0,,
3865,6,42437,338.3,374,183,1,806,806,8987,2408,581,0.652,0.0,,
3870,6,42438,338.9,374,183,1,806,806,8986,2407,581,0.652,0.0,,
3875,6,42438,339.4,374,183,1,806,806,8985,2407,581,0.652,0.0,,
3880,6,42438,339.9,374,183,1,806,806,8984,2406,581,0.652,0.0,,
3885,6,42438,340.4,374,183,1,806,806,8984,2405,581,0.652,0.0,,
3890,6,42438,340.9,374,183,1,806,806,8983,2404,581,0.652,0.0,,
3895,6,42438,341.5,374,183,1,806,806,8982,2403,581,0.652,0.0,,
3900,6,42438,342.0,374,183,1,806,806,8981,2403,581,0.652,0.0,,
3905,6,42438,342.5,374,183,1,806,806,8980,2402,581,0.652,0.0,,
3910,6,42439,343.0,374,183,1,806,806,8980,2401,581,0.652,0.0,,
3915,6,42439,343.5,374,183,1,806,806,8979,2400,581,0.652,0.0,,
3920,6,42439,344.1,374,183,1,806,806,8978,2399,581,0.652,0.0,,
3925,6,42439,344.6,374,183,1,806,806,8977,2399,581,0.652,0.0,,
3930,6,42439,345.1,374,183,1,806,806,8976,2398,581,0.652,0.0,,
3935,6,42439,345.6,374,183,1,806,806,8976,2397,581,0.652,0.0,,
3940,6,42439,346.1,374,183,1,806,806,8975,2396,581,0.652,0.0,,
3945,6,42439,346.7,374,183,1,806,806,8974,2395,581,0.652,0.0,,
3950,6,42439,347.2,374,183,1,806,806,8973,2394,581,0.652,0.0,,
3955,6,42440,347.7,374,183,1,806,806,8972,2394,581,0.652,0.0,,
3960,6,42440,348.2,374,183,1,806,806,8972,2393,581,0.652,0.0,,
3965,6,42440,348.7,374,183,1,806,806,8971,2392,581,0.652,0.0,,
3970,6,42440,349.3,374,183,1,806,806,8970,2391,581,0.652,0.0,,
3975,6,42440,349.8,374,183,1,806,806,8969,2390,581,0.652,0.0,,
3980,6,42440,350.3,374,183,1,806,806,8968,2390,581,0.652,0.0,,
3985,6,42440,350.8,374,183,1,806,806,8968,2389,581,0.652,0.0,,
3990,6,42440,351.3,374,183,1,806,806,8967,2388,581,0.652,0.0,,
3995,6,42440,351.8,374,183,1,806,806,8966,2387,581,0.652,0.0,,
4000,6,42441,352.4,374,183,1,806,806,8965,2386,581,0.652,0.0,,
4005,6,42441,352.9,374,183,1,806,806,8964,2386,581,0.652,0.0,,
4010,6,42441,353.4,374,183,1,806,806,8963,2385,581,0.652,0.0,,
4015,6,42441,353.9,374,183,1,806,806,8963,2384,581,0.652,0.0,,
4020,6,42441,354.4,374,183,1,806,806,8962,2383,581,0.652,0.0,,
4025,6,42441,355.0,374,183,1,806,806,8961,2382,581,0.652,0.0,,
4030,6,42441,355.5,374,183,1,806,806,8960,2382,581,0.652,0.0,,
4035,6,42441,356.0,374,183,1,806,806,8959,2381,581,0.652,0.0,,
4040,6,42442,356.5,374,183,1,806,806,8959,2380,581,0.652,0.0,,
4045,6,42442,357.0,374,183,1,806,806,8958,2379,581,0.652,0.0,,
4050,6,42442,357.6,374,183,1,806,806,8957,2378,581,0.652,0.0,,
4055,6,42442,358.1,374,183,1,806,806,8956,2378,581,0.652,0.0,,
4060,6,42442,358.6,374,183,1,806,806,8955,2377,581,0.652,0.0,,
4065,6,42442,359.1,374,183,1,806,806,8955,2376,581,0.652,0.0,,
4070,6,42442,359.6,374,183,1,806,806,8954,2375,581,0.652,0.0,,
4075,6,42442,360.2,374,183,1,806,806,8953,2374,581,0.652,0.0,,
4080,6,42442,360.7,374,183,1,806,806,8952,2374,581,0.653,0.0,,
4085,6,42443,361.2,374,183,1,806,806,8951,2373,581,0.653,0.0,,
4090,6,42443,361.7,374,183,1,806,806,8951,2372,581,0.653,0.0,,
4095,6,42443,362.2,374,183,1,806,806,8950,2371,581,0.653,0.0,,
4100,6,42443,362.8,374,183,1,806,806,8949,2370,581,0.653,0.0,,
4105,6,42443,363.3,374,183,1,806,806,8948,2370,581,0.653,0.0,,
4110,6,42443,363.8,374,183,1,806,806,8947,2369,581,0.653,0.0,,
4115,6,42443,364.3,374,183,1,806,806,8947,2368,581,0.653,0.0,,
4120,6,42443,364.8,374,183,1,806,806,8946,2367,581,0.653,0.0,,
4125,6,42443,365.4,374,183,1,806,806,8945,2366,580,0.653,0.0,,
4130,6,42444,365.9,374,183,1,806,806,8944,2365,580,0.653,0.0,,
4135,6,42444,366.4,374,183,1,806,806,8943,2365,580,0.653,0.0,,
4140,6,42444,366.9,374,183,1,806,806,8943,2364,580,0.653,0.0,,
4145,6,42444,367.4,374,183,1,806,806,8942,2363,580,0.653,0.0,,
4150,6,42444,368.0,374,183,1,806,806,8941,2362,580,0.653,0.0,,
4155,6,42444,368.5,374,183,1,806,806,8940,2361,580,0.653,0.0,,
4160,6,42444,369.0,374,183,1,806,806,8939,2361,580,0.653,0.0,,
4165,6,42444,369.5,374,183,1,806,806,8938,2360,580,0.653,0.0,,
4170,6,42444,370.0,374,183,1,806,806,8938,2359,580,0.653,0.0,,
4175,6,42445,370.6,374,183,1,806,806,8937,2358,580,0.653,0.0,,
4180,6,42445,371.1,374,183,1,806,806,8936,2357,580,0.653,0.0,,
4185,6,42445,371.6,374,183,1,806,806,8935,2357,580,0.653,0.0,,
4190,6,42445,372.1,374,183,1,806,806,8934,2356,580,0.653,0.0,,
4195,6,42445,372.6,374,183,1,806,806,8934,2355,580,0.653,0.0,,
4200,6,42445,373.2,374,183,1,806,806,8933,2354,580,0.653,0.0,,
4205,6,42445,373.7,374,183,1,806,806,8932,2353,580,0.653,0.0,,
4210,6,42445,374.2,374,183,1,806,806,8931,2353,580,0.653,0.0,,
4215,6,42446,374.7,374,183,1,806,806,8930,2352,580,0.653,0.0,,
4220,6,42446,375.2,374,183,1,806,806,8930,2351,580,0.653,0.0,,
4225,6,42446,375.8,374,183,1,806,806,8929,2350,580,0.653,0.0,,
4230,6,42446,376.3,374,183,1,806,806,8928,2349,580,0.653,0.0,,
4235,6,42446,376.8,374,183,1,806,806,8927,2349,580,0.653,0.0,,
4240,6,42446,377.3,374,183,1,806,806,8926,2348,580,0.653,0.0,,
4245,6,42446,377.8,374,183,1,806,806,8926,2347,580,0.653,0.0,,
4250,6,42446,378.4,374,183,1,806,806,8925,2346,580,0.653,0.0,,
4255,6,42446,378.9,374,183,1,806,806,8924,2345,580,0.653,0.0,,
4260,6,42447,379.4,374,183,1,806,806,8923,2345,580,0.653,0.0,,
4265,6,42447,379.9,374,183,1,806,806,8922,2344,580,0.653,0.0,,
4270,6,42447,380.4,374,183,1,806,806,8922,2343,580,0.653,0.0,,
4275,6,42447,381.0,374,183,1,806,806,8921,2342,580,0.653,0.0,,
4280,6,42447,381.5,374,183,1,806,806,8920,2341,580,0.653,0.0,,
4285,6,42447,382.0,374,183,1,806,806,8919,2340,580,0.653,0.0,,
4290,6,42447,382.5,374,183,1,806,806,8918,2340,580,0.653,0.0,,
4295,6,42447,383.0,374,183,1,806,806,8918,2339,580,0.653,0.0,,
4300,6,42447,383.6,374,183,1,806,806,8917,2338,580,0.653,0.0,,
4305,6,42448,384.1,374,183,1,806,806,8916,2337,580,0.653,0.0,,
4310,6,42448,384.6,374,183,1,806,806,8915,2336,580,0.653,0.0,,
4315,6,42448,385.1,375,183,1,806,806,8914,2336,580,0.653,0.0,,
4320,6,42448,385.6,375,183,1,806,806,8913,2335,580,0.653,0.0,,
4325,6,42448,386.2,375,183,1,806,806,8913,2334,580,0.653,0.0,,
4330,6,42448,386.7,375,183,1,806,806,8912,2333,580,0.653,0.0,,
4335,6,42448,387.2,375,183,1,806,806,8911,2332,580,0.653,0.0,,
4340,6,42448,387.7,375,183,1,806,806,8910,2332,580,0.653,0.0,,
4345,6,42448,388.2,375,183,1,806,806,8909,2331,580,0.653,0.0,,
4350,6,42449,388.8,375,183,1,806,806,8909,2330,580,0.653,0.0,,
4355,6,42449,389.3,375,183,1,806,806,8908,2329,580,0.653,0.0,,
4360,6,42449,389.8,375,183,1,806,806,8907,2328,580,0.653,0.0,,
4365,6,42449,390.3,375,183,1,806,805,8906,2328,580,0.653,0.0,,
4370,6,42449,390.8,375,183,1,806,805,8905,2327,580,0.653,0.0,,
4375,6,42449,391.4,375,183,1,806,805,8905,2326,580,0.653,0.0,,
4380,6,42449,391.9,375,183,1,806,805,8904,2325,580,0.653,0.0,,
4385,6,42449,392.4,375,183,1,806,805,8903,2324,580,0.653,0.0,,
4390,6,42449,392.9,375,183,1,806,805,8902,2324,580,0.653,0.0,,
4395,6,42450,393.4,375,183,1,806,805,8901,2323,580,0.653,0.0,,
4400,6,42450,394.0,375,183,1,806,805,8901,2322,580,0.653,0.0,,
4405,6,42450,394.5,375,183,1,806,805,8900,2321,580,0.653,0.0,,
4410,6,42450,395.0,375,183,1,806,805,8899,2320,580,0.653,0.0,,
4415,6,42450,395.5,375,183,1,806,805,8898,2320,580,0.653,0.0,,
4420,6,42450,396.0,375,183,1,806,805,8897,2319,580,0.653,0.0,,
4425,6,42450,396.6,375,183,1,806,805,8897,2318,580,0.653,0.0,,
4430,6,42450,397.1,375,183,1,806,805,8896,2317,580,0.653,0.0,,
4435,6,42451,397.6,375,183,1,806,805,8895,2316,580,0.653,0.0,,
4440,6,42451,398.1,375,183,1,806,805,8894,2315,580,0.653,0.0,,
4445,6,42451,398.6,375,183,1,806,805,8893,2315,580,0.653,0.0,,
4450,6,42451,399.2,375,183,1,806,805,8893,2314,580,0.653,0.0,,
4455,6,42451,399.7,375,183,1,806,805,8892,2313,580,0.653,0.0,,
4460,6,42451,400.2,375,183,1,806,805,8891,2312,580,0.653,0.0,,
4465,6,42451,400.7,375,183,1,806,805,8890,2311,580,0.653,0.0,,
4470,6,42451,401.3,375,183,1,806,805,8889,2311,580,0.653,0.0,,
4475,6,42451,401.8,375,183,1,806,805,8889,2310,580,0.653,0.0,,
4480,6,42452,402.3,375,183,1,806,805,8888,2309,580,0.653,0.0,,
4485,6,42452,402.8,375,183,1,806,805,8887,2308,580,0.653,0.0,,
4490,6,42452,403.3,375,183,1,806,805,8886,2307,580,0.653,0.0,,
4495,6,42452,403.9,375,183,1,806,805,8885,2307,580,0.653,0.0,,
4500,6,42452,404.4,375,183,1,806,805,8884,2306,580,0.653,0.0,,
4505,6,42452,404.9,375,183,1,806,805,8884,2305,580,0.653,0.0,,
4510,6,42452,405.4,375,183,1,806,805,8883,2304,580,0.653,0.0,,
4515,6,42452,405.9,375,183,1,806,805,8882,2303,580,0.653,0.0,,
4520,6,42452,406.5,375,183,1,806,805,8881,2303,580,0.653,0.0,,
4525,6,42453,407.0,375,183,1,806,805,8880,2302,580,0.653,0.0,,
4530,6,42453,407.5,375,183,1,806,805,8880,2301,580,0.653,0.0,,
4535,6,42453,408.0,375,183,1,806,805,8879,2300,580,0.653,0.0,,
4540,6,42453,408.5,375,183,1,806,805,8878,2299,580,0.653,0.0,,
4545,6,42453,409.1,375,183,1,806,805,8877,2299,580,0.653,0.0,,
4550,6,42453,409.6,375,183,1,806,805,8876,2298,580,0.653,0.0,,
4555,6,42453,410.1,375,183,1,806,805,8876,2297,580,0.653,0.0,,
4560,6,42453,410.6,375,183,1,806,805,8875,2296,580,0.653,0.0,,
4565,6,42453,411.1,375,183,1,806,805,8874,2295,580,0.653,0.0,,
4570,6,42454,411.7,375,183,1,806,805,8873,2295,580,0.653,0.0,,
4575,6,42454,412.2,375,183,1,806,805,8872,2294,580,0.653,0.0,,
4580,6,42454,412.7,375,183,1,806,805,8872,2293,580,0.654,0.0,,
4585,6,42454,413.2,375,183,1,806,805,8871,2292,580,0.654,0.0,,
4590,6,42454,413.7,375,183,1,806,805,8870,2291,580,0.654,0.0,,
4595,6,42454,414.3,375,183,1,806,805,8869,2291,580,0.654,0.0,,
4600,6,42454,414.8,375,183,1,806,805,8868,2290,580,0.654,0.0,,
4605,6,42454,415.3,375,183,1,806,805,8868,2289,580,0.654,0.0,,
4610,6,42454,415.8,375,183,1,806,805,8867,2288,580,0.654,0.0,,
4615,6,42455,416.3,375,183,1,806,805,8866,2287,580,0.654,0.0,,
4620,6,42455,416.9,375,183,1,806,805,8865,2286,580,0.654,0.0,,
4625,6,42455,417.4,375,183,1,806,805,8864,2286,580,0.654,0.0,,
4630,6,42455,417.9,375,183,1,806,805,8864,2285,580,0.654,0.0,,
4635,6,42455,418.4,375,183,1,806,805,8863,2284,580,0.654,0.0,,
4640,6,42455,418.9,375,183,1,806,805,8862,2283,580,0.654,0.0,,
4645,6,42455,419.5,375,183,1,806,805,8861,2282,580,0.654,0.0,,
4650,6,42455,420.0,375,183,1,806,805,8860,2282,580,0.654,0.0,,
4655,6,42455,420.5,375,183,1,806,805,8859,2281,580,0.654,0.0,,
4660,6,42456,421.0,375,183,1,806,805,8859,2280,580,0.654,0.0,,
4665,6,42456,421.6,375,183,1,806,805,8858,2279,580,0.654,0.0,,
4670,6,42456,422.1,375,183,1,806,805,8857,2278,580,0.654,0.0,,
4675,6,42456,422.6,375,183,1,806,805,8856,2278,580,0.654,0.0,,
4680,6,42456,423.1,375,183,1,806,805,8855,2277,580,0.654,0.0,,
4685,6,42456,423.6,375,183,1,806,805,8855,2276,580,0.654,0.0,,
4690,6,42456,424.2,375,183,1,806,805,8854,2275,580,0.654,0.0,,
4695,6,42456,424.7,375,183,1,806,805,8853,2274,580,0.654,0.0,,
4700,6,42456,425.2,375,183,1,806,805,8852,2274,580,0.654,0.0,,
4705,6,42457,425.7,375,183,1,806,805,8851,2273,580,0.654,0.0,,
4710,6,42457,426.2,375,183,1,806,805,8851,2272,580,0.654,0.0,,
4715,6,42457,426.8,375,183,1,806,805,8850,2271,580,0.654,0.0,,
4720,6,42457,427.3,375,183,1,806,805,8849,2270,580,0.654,0.0,,
4725,6,42457,427.8,375,183,1,806,805,8848,2270,580,0.654,0.0,,
4730,6,42457,428.3,375,183,1,806,805,8847,2269,580,0.654,0.0,,
4735,6,42457,428.8,375,183,1,806,805,8847,2268,580,0.654,0.0,,
4740,6,42457,429.4,375,183,1,806,805,8846,2267,580,0.654,0.0,,
4745,6,42457,429.9,375,183,1,806,805,8845,2266,580,0.654,0.0,,
4750,6,42458,430.4,375,183,1,806,805,8844,2266,580,0.654,0.0,,
4755,6,42458,430.9,375,183,1,806,805,8843,2265,580,0.654,0.0,,
4760,6,42458,431.4,375,183,1,806,805,8843,2264,580,0.654,0.0,,
4765,6,42458,432.0,375,183,1,806,805,8842,2263,580,0.654,0.0,,
4770,6,42458,432.5,375,183,1,806,805,8841,2262,580,0.654,0.0,,
4775,6,42458,433.0,375,183,1,806,805,8840,2262,580,0.654,0.0,,
4780,6,42458,433.5,375,183,1,806,805,8839,2261,580,0.654,0.0,,
4785,6,42458,434.1,375,183,1,806,805,8839,2260,580,0.654,0.0,,
4790,6,42458,434.6,375,183,1,806,805,8838,2259,580,0.654,0.0,,
4795,6,42459,435.1,375,183,1,806,805,8837,2258,580,0.654,0.0,,
4800,6,42459,435.6,375,183,1,806,805,8836,2257,580,0.654,0.0,,
4805,6,42459,436.1,375,183,1,806,805,8835,2257,580,0.654,0.0,,
4810,6,42459,436.7,375,183,1,806,805,8835,2256,580,0.654,0.0,,
4815,6,42459,437.2,375,183,1,806,805,8834,2255,580,0.654,0.0,,
4820,6,42459,437.7,375,183,1,806,805,8833,2254,580,0.654,0.0,,
4825,6,42459,438.2,375,183,1,806,805,8832,2253,580,0.654,0.0,,
4830,6,42459,438.7,375,183,1,806,805,8831,2253,580,0.654,0.0,,
4835,6,42460,439.3,375,183,1,806,805,8830,2252,580,0.654,0.0,,
4840,6,42460,439.8,375,183,1,806,805,8830,2251,580,0.654,0.0,,
4845,6,42460,440.3,375,183,1,806,805,8829,2250,580,0.654,0.0,,
4850,6,42460,440.8,375,183,1,806,805,8828,2249,580,0.654,0.0,,
4855,6,42460,441.3,375,183,1,806,805,8827,2249,580,0.654,0.0,,
4860,6,42460,441.9,375,183,1,806,805,8826,2248,580,0.654,0.0,,
4865,6,42460,442.4,375,183,1,806,805,8826,2247,580,0.654,0.0,,
4870,6,42460,442.9,375,183,1,806,805,8825,2246,580,0.654,0.0,,
