# Flight Simulation Results - CJ Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 114.6 kts
# Approach VREF: 88.7 kts
# Generated: 2025-11-06 13:59:25
# Original Data Points: 2014
# Sampled Data Points (5-sec intervals): 2014
# Time Range: 0 - 10065 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,2131,0.0,1,1,15,3603,148,9840,3340,0,0.001,39.3,,
5,0,2162,0.0,33,32,709,3483,169,9836,3336,2499,0.05,37.6,,
10,0,2247,0.1,64,62,1308,3363,230,9833,3333,2463,0.098,35.4,,
15,0,2377,0.2,93,90,1783,3249,324,9830,3330,2379,0.143,32.9,,
20,2,2523,0.4,113,108,1626,3174,830,9826,3326,2494,0.172,24.6,,
25,3,2663,0.5,113,108,1692,3164,733,9823,3323,2281,0.172,25.5,,
30,3,2804,0.7,113,108,1690,3155,733,9820,3320,2274,0.173,25.5,,
35,3,2944,0.8,113,108,1688,3146,733,9817,3317,2268,0.173,25.4,,
40,3,3085,1.0,113,108,1686,3138,733,9814,3314,2262,0.173,25.3,,
45,3,3225,1.1,114,108,1683,3129,732,9811,3311,2255,0.174,25.2,,
50,3,3365,1.3,114,108,1681,3120,732,9807,3307,2249,0.174,25.1,,
55,3,3505,1.5,114,108,1679,3111,732,9804,3304,2242,0.175,25.0,,
60,3,3645,1.6,114,108,1677,3102,731,9801,3301,2236,0.175,24.9,,
65,4,3801,1.8,137,130,1981,3032,699,9798,3298,2208,0.21,24.5,,
70,4,3977,2.0,159,151,2188,2951,730,9795,3295,2148,0.244,23.3,,
75,4,4165,2.2,180,170,2302,2875,806,9792,3292,2092,0.276,21.6,,
80,4,4360,2.5,199,187,2339,2807,905,9789,3289,2040,0.306,19.8,,
85,4,4553,2.8,213,200,2278,2746,1014,9787,3287,1994,0.328,18.0,,
90,4,4743,3.1,214,200,2272,2736,1014,9784,3284,1973,0.329,17.9,,
95,4,4931,3.4,215,200,2264,2725,1014,9781,3281,1965,0.33,17.8,,
100,4,5120,3.7,215,200,2257,2714,1014,9778,3278,1957,0.331,17.7,,
105,4,5308,4.0,216,200,2250,2704,1014,9776,3276,1950,0.332,17.6,,
110,4,5495,4.3,216,200,2243,2693,1013,9773,3273,1942,0.334,17.4,,
115,4,5681,4.6,217,200,2236,2682,1013,9770,3270,1934,0.335,17.3,,
120,4,5867,4.9,218,200,2229,2672,1013,9768,3268,1927,0.336,17.2,,
125,4,6053,5.2,218,200,2221,2661,1013,9765,3265,1919,0.337,17.1,,
130,4,6237,5.5,219,200,2214,2651,1012,9762,3262,1912,0.338,17.0,,
135,4,6421,5.8,219,200,2207,2640,1012,9760,3260,1904,0.339,16.9,,
140,4,6605,6.1,220,200,2199,2630,1012,9757,3257,1897,0.34,16.8,,
145,4,6788,6.4,221,200,2192,2620,1012,9754,3254,1889,0.342,16.7,,
150,4,6970,6.7,221,200,2184,2609,1012,9752,3252,1882,0.343,16.6,,
155,4,7152,7.0,222,200,2177,2599,1011,9749,3249,1874,0.344,16.5,,
160,4,7333,7.3,222,200,2170,2589,1011,9747,3247,1867,0.345,16.4,,
165,4,7513,7.7,223,200,2162,2579,1011,9744,3244,1860,0.346,16.3,,
170,4,7693,8.0,224,200,2155,2568,1011,9741,3241,1852,0.347,16.2,,
175,4,7872,8.3,224,200,2147,2558,1010,9739,3239,1845,0.349,16.1,,
180,4,8051,8.6,225,200,2139,2548,1010,9736,3236,1838,0.35,16.0,,
185,4,8229,8.9,225,200,2132,2538,1010,9734,3234,1830,0.351,15.9,,
190,4,8406,9.2,226,200,2124,2528,1010,9731,3231,1823,0.352,15.8,,
195,4,8583,9.5,227,200,2117,2518,1010,9729,3229,1816,0.353,15.7,,
200,4,8759,9.8,227,200,2109,2508,1009,9726,3226,1809,0.354,15.6,,
205,4,8934,10.2,228,200,2101,2498,1009,9724,3224,1802,0.355,15.5,,
210,4,9109,10.5,228,200,2094,2488,1009,9721,3221,1794,0.357,15.4,,
215,4,9283,10.8,229,200,2086,2478,1009,9719,3219,1787,0.358,15.3,,
220,4,9456,11.1,230,200,2078,2469,1008,9716,3216,1780,0.359,15.2,,
225,4,9629,11.4,230,200,2070,2459,1008,9714,3214,1773,0.36,15.1,,
230,4,9801,11.8,231,200,2063,2449,1008,9711,3211,1766,0.361,15.0,,
235,4,9973,12.1,231,200,2055,2439,1008,9709,3209,1759,0.362,14.9,,
240,4,10143,12.4,232,200,2047,2430,1008,9707,3207,1752,0.364,14.8,,
245,4,10314,12.7,233,200,2039,2420,1007,9704,3204,1745,0.365,14.7,,
250,4,10483,13.0,233,200,2031,2411,1007,9702,3202,1738,0.366,14.6,,
255,4,10652,13.4,234,200,2023,2401,1007,9699,3199,1732,0.367,14.5,,
260,4,10820,13.7,234,200,2015,2392,1007,9697,3197,1725,0.368,14.4,,
265,4,10988,14.0,235,200,2008,2382,1006,9694,3194,1718,0.369,14.3,,
270,4,11155,14.3,236,200,2000,2373,1006,9692,3192,1711,0.371,14.2,,
275,4,11321,14.7,236,200,1992,2363,1006,9690,3190,1704,0.372,14.1,,
280,4,11487,15.0,237,200,1984,2354,1006,9687,3187,1698,0.373,14.1,,
285,4,11651,15.3,237,200,1976,2345,1006,9685,3185,1691,0.374,14.0,,
290,4,11816,15.7,238,200,1968,2336,1005,9683,3183,1684,0.375,13.9,,
295,4,11979,16.0,239,200,1960,2326,1005,9680,3180,1678,0.377,13.8,,
300,4,12142,16.3,239,200,1952,2317,1005,9678,3178,1671,0.378,13.7,,
305,4,12305,16.7,240,200,1944,2308,1005,9676,3176,1665,0.379,13.6,,
310,4,12466,17.0,240,200,1936,2299,1004,9673,3173,1658,0.38,13.5,,
315,4,12627,17.3,241,200,1928,2290,1004,9671,3171,1652,0.381,13.4,,
320,4,12787,17.7,242,200,1920,2281,1004,9669,3169,1645,0.382,13.3,,
325,4,12947,18.0,242,200,1912,2272,1004,9667,3167,1639,0.384,13.2,,
330,4,13106,18.3,243,200,1904,2263,1004,9664,3164,1632,0.385,13.1,,
335,4,13264,18.7,243,200,1896,2255,1003,9662,3162,1626,0.386,13.1,,
340,4,13422,19.0,244,200,1888,2246,1003,9660,3160,1619,0.387,13.0,,
345,4,13579,19.3,245,200,1880,2237,1003,9658,3158,1613,0.388,12.9,,
350,4,13735,19.7,245,200,1872,2228,1003,9655,3155,1607,0.389,12.8,,
355,4,13890,20.0,246,200,1864,2220,1002,9653,3153,1601,0.391,12.7,,
360,4,14045,20.4,246,200,1856,2211,1002,9651,3151,1594,0.392,12.6,,
365,4,14200,20.7,247,200,1848,2202,1002,9649,3149,1588,0.393,12.5,,
370,4,14353,21.1,247,200,1840,2194,1002,9646,3146,1582,0.394,12.5,,
375,4,14506,21.4,248,200,1831,2185,1001,9644,3144,1576,0.395,12.4,,
380,4,14658,21.7,249,200,1823,2177,1001,9642,3142,1570,0.396,12.3,,
385,4,14810,22.1,249,200,1815,2168,1001,9640,3140,1564,0.398,12.2,,
390,4,14961,22.4,250,200,1807,2160,1001,9638,3138,1558,0.399,12.1,,
395,4,15111,22.8,250,200,1799,2152,1001,9636,3136,1552,0.4,12.0,,
400,4,15260,23.1,251,200,1791,2143,1000,9633,3133,1546,0.401,12.0,,
405,4,15409,23.5,252,200,1783,2135,1000,9631,3131,1540,0.402,11.9,,
410,4,15558,23.8,252,200,1775,2127,1000,9629,3129,1534,0.403,11.8,,
415,4,15705,24.2,253,200,1767,2119,1000,9627,3127,1528,0.405,11.7,,
420,4,15852,24.5,253,200,1759,2111,999,9625,3125,1522,0.406,11.6,,
425,4,15998,24.9,254,200,1751,2103,999,9623,3123,1516,0.407,11.5,,
430,4,16144,25.2,254,200,1743,2095,999,9621,3121,1510,0.408,11.5,,
435,4,16288,25.6,255,200,1735,2087,999,9619,3119,1505,0.409,11.4,,
440,4,16433,26.0,256,200,1727,2079,999,9617,3117,1499,0.41,11.3,,
445,4,16576,26.3,256,200,1719,2071,998,9615,3115,1493,0.411,11.2,,
450,4,16719,26.7,257,200,1711,2063,998,9612,3112,1488,0.413,11.1,,
455,4,16861,27.0,257,200,1702,2055,998,9610,3110,1482,0.414,11.1,,
460,4,17002,27.4,258,200,1694,2047,998,9608,3108,1476,0.415,11.0,,
465,4,17143,27.7,259,200,1686,2040,997,9606,3106,1471,0.416,10.9,,
470,4,17283,28.1,259,200,1678,2032,997,9604,3104,1465,0.417,10.8,,
475,4,17423,28.5,260,200,1670,2024,997,9602,3102,1460,0.418,10.8,,
480,4,17562,28.8,260,200,1662,2017,997,9600,3100,1454,0.42,10.7,,
485,4,17700,29.2,261,200,1654,2009,996,9598,3098,1449,0.421,10.6,,
490,4,17837,29.5,261,200,1646,2002,996,9596,3096,1443,0.422,10.5,,
495,4,17974,29.9,262,200,1638,1994,996,9594,3094,1438,0.423,10.5,,
500,4,18110,30.3,263,200,1630,1987,996,9592,3092,1433,0.424,10.4,,
505,4,18246,30.6,263,200,1622,1980,996,9590,3090,1427,0.425,10.3,,
510,4,18380,31.0,264,200,1614,1972,995,9588,3088,1422,0.426,10.2,,
515,4,18515,31.4,264,200,1606,1965,995,9586,3086,1417,0.428,10.2,,
520,4,18648,31.7,265,200,1599,1958,995,9584,3084,1412,0.429,10.1,,
525,4,18781,32.1,265,200,1591,1951,995,9582,3082,1406,0.43,10.0,,
530,4,18913,32.5,266,200,1583,1943,994,9580,3080,1401,0.431,10.0,,
535,4,19044,32.8,266,200,1575,1936,994,9578,3078,1396,0.432,9.9,,
540,4,19175,33.2,267,200,1567,1929,994,9577,3077,1391,0.433,9.8,,
545,4,19305,33.6,268,200,1559,1922,994,9575,3075,1386,0.434,9.7,,
550,4,19435,34.0,268,200,1551,1915,993,9573,3073,1381,0.435,9.7,,
555,4,19564,34.3,269,200,1543,1908,993,9571,3071,1376,0.437,9.6,,
560,4,19692,34.7,269,200,1535,1901,993,9569,3069,1371,0.438,9.5,,
565,4,19820,35.1,270,200,1528,1894,993,9567,3067,1366,0.439,9.5,,
570,4,19947,35.5,270,200,1520,1888,993,9565,3065,1361,0.44,9.4,,
575,4,20073,35.8,271,200,1512,1881,992,9563,3063,1356,0.441,9.3,,
580,4,20198,36.2,271,200,1504,1874,992,9561,3061,1351,0.442,9.3,,
585,4,20323,36.6,272,200,1496,1867,992,9559,3059,1346,0.443,9.2,,
590,4,20448,37.0,272,200,1489,1861,992,9558,3058,1342,0.444,9.1,,
595,4,20571,37.3,273,200,1481,1854,991,9556,3056,1337,0.445,9.1,,
600,4,20694,37.7,274,200,1473,1848,991,9554,3054,1332,0.447,9.0,,
605,4,20817,38.1,274,200,1465,1841,991,9552,3052,1327,0.448,8.9,,
610,4,20939,38.5,275,200,1458,1835,991,9550,3050,1323,0.449,8.9,,
615,4,21060,38.9,275,200,1450,1828,990,9548,3048,1318,0.45,8.8,,
620,4,21180,39.2,276,200,1442,1822,990,9547,3047,1313,0.451,8.7,,
625,4,21300,39.6,276,200,1435,1815,990,9545,3045,1309,0.452,8.7,,
630,4,21419,40.0,277,200,1427,1809,990,9543,3043,1304,0.453,8.6,,
635,4,21538,40.4,277,200,1420,1803,990,9541,3041,1300,0.454,8.6,,
640,4,21656,40.8,278,200,1412,1796,989,9539,3039,1295,0.455,8.5,,
645,4,21773,41.2,278,200,1404,1790,989,9538,3038,1291,0.456,8.4,,
650,4,21890,41.6,279,200,1397,1784,989,9536,3036,1286,0.457,8.4,,
655,4,22006,41.9,279,200,1389,1778,989,9534,3034,1282,0.459,8.3,,
660,4,22121,42.3,280,200,1382,1772,988,9532,3032,1277,0.46,8.2,,
665,4,22236,42.7,280,200,1374,1766,988,9530,3030,1273,0.461,8.2,,
670,4,22350,43.1,281,200,1367,1760,988,9529,3029,1269,0.462,8.1,,
675,4,22463,43.5,282,200,1359,1754,988,9527,3027,1264,0.463,8.1,,
680,4,22576,43.9,282,200,1352,1748,988,9525,3025,1260,0.464,8.0,,
685,4,22689,44.3,283,200,1345,1742,987,9523,3023,1256,0.465,7.9,,
690,4,22800,44.7,283,200,1337,1736,987,9522,3022,1252,0.466,7.9,,
695,4,22911,45.1,284,200,1330,1730,987,9520,3020,1247,0.467,7.8,,
700,4,23022,45.5,284,200,1322,1724,987,9518,3018,1243,0.468,7.8,,
705,4,23132,45.9,285,200,1315,1719,986,9517,3017,1239,0.469,7.7,,
710,4,23241,46.3,285,200,1308,1713,986,9515,3015,1235,0.47,7.7,,
715,4,23349,46.7,286,200,1300,1707,986,9513,3013,1231,0.471,7.6,,
720,4,23457,47.0,286,200,1293,1702,986,9511,3011,1227,0.472,7.5,,
725,4,23565,47.4,287,200,1286,1696,986,9510,3010,1223,0.473,7.5,,
730,4,23672,47.8,287,200,1279,1690,985,9508,3008,1219,0.474,7.4,,
735,4,23778,48.2,288,200,1272,1685,985,9506,3006,1215,0.475,7.4,,
740,4,23883,48.6,288,200,1264,1679,985,9505,3005,1211,0.476,7.3,,
745,4,23988,49.0,289,200,1257,1674,985,9503,3003,1207,0.477,7.3,,
750,4,24093,49.4,289,200,1250,1669,984,9501,3001,1203,0.478,7.2,,
755,4,24197,49.8,290,200,1243,1663,984,9500,3000,1199,0.48,7.2,,
760,4,24300,50.3,290,200,1236,1658,984,9498,2998,1195,0.481,7.1,,
765,4,24403,50.7,291,200,1229,1653,984,9496,2996,1191,0.482,7.1,,
770,4,24505,51.1,291,200,1222,1647,984,9495,2995,1188,0.483,7.0,,
775,4,24606,51.5,292,200,1215,1642,983,9493,2993,1184,0.484,7.0,,
780,4,24707,51.9,292,200,1208,1637,983,9491,2991,1180,0.485,6.9,,
785,4,24807,52.3,293,200,1201,1632,983,9490,2990,1176,0.486,6.9,,
790,4,24907,52.7,293,200,1194,1626,983,9488,2988,1173,0.487,6.8,,
795,4,25006,53.1,293,200,1187,1621,982,9486,2986,1169,0.488,6.8,,
800,4,25105,53.5,294,200,1180,1616,982,9485,2985,1165,0.489,6.7,,
805,4,25203,53.9,294,200,1173,1611,982,9483,2983,1162,0.49,6.6,,
810,4,25300,54.3,295,200,1166,1606,982,9482,2982,1158,0.491,6.6,,
815,4,25397,54.7,295,200,1159,1601,982,9480,2980,1154,0.492,6.6,,
820,4,25493,55.1,296,200,1153,1596,981,9478,2978,1151,0.493,6.5,,
825,4,25589,55.5,296,200,1146,1592,981,9477,2977,1147,0.493,6.5,,
830,4,25684,56.0,297,200,1139,1587,981,9475,2975,1144,0.494,6.4,,
835,4,25779,56.4,297,200,1132,1582,981,9474,2974,1140,0.495,6.4,,
840,4,25873,56.8,298,200,1126,1577,981,9472,2972,1137,0.496,6.3,,
845,4,25966,57.2,298,200,1119,1572,980,9471,2971,1133,0.497,6.3,,
850,4,26059,57.6,299,200,1112,1568,980,9469,2969,1130,0.498,6.2,,
855,4,26151,58.0,299,200,1106,1563,980,9467,2967,1127,0.499,6.2,,
860,4,26243,58.4,300,200,1099,1558,980,9466,2966,1123,0.5,6.1,,
865,4,26334,58.9,300,200,1092,1554,980,9464,2964,1120,0.501,6.1,,
870,4,26425,59.3,300,200,1086,1549,979,9463,2963,1117,0.502,6.0,,
875,4,26515,59.7,301,200,1080,1544,979,9461,2961,1113,0.503,6.0,,
880,4,26605,60.1,301,200,1073,1540,979,9460,2960,1110,0.504,5.9,,
885,4,26694,60.5,302,200,1067,1535,978,9458,2958,1107,0.505,5.9,,
890,4,26783,61.0,302,200,1061,1531,978,9457,2957,1104,0.506,5.9,,
895,4,26871,61.4,303,200,1054,1526,978,9455,2955,1100,0.507,5.8,,
900,4,26958,61.8,303,200,1048,1522,978,9454,2954,1097,0.508,5.8,,
905,4,27045,62.2,304,200,1042,1518,977,9452,2952,1094,0.509,5.7,,
910,4,27132,62.6,304,200,1035,1513,977,9450,2950,1091,0.51,5.7,,
915,4,27218,63.1,304,200,1029,1509,977,9449,2949,1088,0.511,5.6,,
920,4,27303,63.5,305,200,1023,1505,977,9447,2947,1085,0.511,5.6,,
925,4,27388,63.9,305,200,1017,1500,977,9446,2946,1082,0.512,5.6,,
930,4,27473,64.3,306,200,1010,1496,976,9444,2944,1078,0.513,5.5,,
935,4,27556,64.8,306,200,1004,1492,976,9443,2943,1075,0.514,5.5,,
940,4,27640,65.2,307,200,998,1488,976,9441,2941,1072,0.515,5.4,,
945,4,27723,65.6,307,200,992,1484,976,9440,2940,1069,0.516,5.4,,
950,4,27805,66.0,307,200,986,1480,976,9439,2939,1066,0.517,5.3,,
955,4,27887,66.5,308,200,979,1476,975,9437,2937,1064,0.518,5.3,,
960,4,27968,66.9,308,200,973,1471,975,9436,2936,1061,0.519,5.3,,
965,4,28049,67.3,309,200,967,1467,975,9434,2934,1058,0.52,5.2,,
970,4,28129,67.7,309,200,961,1463,975,9433,2933,1055,0.52,5.2,,
975,4,28209,68.2,310,200,955,1459,975,9431,2931,1052,0.521,5.1,,
980,4,28288,68.6,310,200,949,1456,975,9430,2930,1049,0.522,5.1,,
985,4,28367,69.0,310,200,943,1452,974,9428,2928,1046,0.523,5.1,,
990,4,28445,69.5,311,200,937,1448,974,9427,2927,1044,0.524,5.0,,
995,4,28523,69.9,311,200,931,1444,974,9425,2925,1041,0.525,5.0,,
1000,4,28600,70.3,312,200,925,1440,974,9424,2924,1038,0.526,5.0,,
1005,4,28677,70.8,312,200,919,1436,974,9422,2922,1035,0.526,4.9,,
1010,4,28754,71.2,312,200,913,1433,974,9421,2921,1033,0.527,4.9,,
1015,4,28829,71.6,313,200,907,1429,974,9420,2920,1030,0.528,4.8,,
1020,4,28905,72.1,313,200,901,1425,973,9418,2918,1027,0.529,4.8,,
1025,4,28980,72.5,314,200,896,1421,973,9417,2917,1024,0.53,4.8,,
1030,5,29054,72.9,314,200,892,1418,972,9415,2915,1022,0.53,4.7,,
1035,5,29128,73.4,314,199,889,1414,970,9414,2914,1019,0.53,4.7,,
1040,5,29202,73.8,313,199,887,1411,967,9413,2913,1017,0.53,4.7,,
1045,5,29276,74.2,313,199,885,1408,965,9411,2911,1015,0.53,4.7,,
1050,5,29350,74.7,313,198,883,1404,962,9410,2910,1012,0.53,4.7,,
1055,5,29423,75.1,313,198,881,1401,960,9408,2908,1010,0.53,4.7,,
1060,5,29496,75.6,313,198,878,1398,958,9407,2907,1007,0.53,4.7,,
1065,5,29569,76.0,313,197,876,1394,955,9406,2906,1005,0.53,4.7,,
1070,5,29642,76.4,313,197,874,1391,953,9404,2904,1002,0.53,4.7,,
1075,5,29715,76.9,313,197,872,1388,951,9403,2903,1000,0.53,4.6,,
1080,5,29787,77.3,313,197,869,1384,949,9401,2901,998,0.53,4.6,,
1085,5,29860,77.7,313,196,867,1381,946,9400,2900,995,0.53,4.6,,
1090,5,29932,78.2,312,196,865,1378,944,9399,2899,993,0.53,4.6,,
1095,5,30004,78.6,312,196,862,1374,942,9397,2897,990,0.53,4.6,,
1100,5,30076,79.0,312,195,860,1371,940,9396,2896,988,0.53,4.6,,
1105,5,30147,79.5,312,195,858,1368,938,9394,2894,986,0.53,4.6,,
1110,5,30219,79.9,312,195,855,1364,935,9393,2893,983,0.53,4.6,,
1115,5,30290,80.3,312,194,853,1361,933,9392,2892,981,0.53,4.6,,
1120,5,30361,80.8,312,194,851,1358,931,9390,2890,979,0.53,4.5,,
1125,5,30431,81.2,312,194,848,1355,929,9389,2889,976,0.53,4.5,,
1130,5,30502,81.6,312,193,846,1351,927,9388,2888,974,0.53,4.5,,
1135,5,30572,82.1,312,193,844,1348,925,9386,2886,972,0.53,4.5,,
1140,5,30643,82.5,311,193,841,1345,923,9385,2885,969,0.53,4.5,,
1145,5,30713,82.9,311,193,839,1342,921,9384,2884,967,0.53,4.5,,
1150,5,30782,83.4,311,192,836,1339,919,9382,2882,965,0.53,4.5,,
1155,5,30852,83.8,311,192,834,1335,916,9381,2881,962,0.53,4.5,,
1160,5,30921,84.2,311,192,831,1332,914,9380,2880,960,0.53,4.5,,
1165,5,30990,84.7,311,191,829,1329,912,9378,2878,958,0.53,4.4,,
1170,5,31059,85.1,311,191,827,1326,910,9377,2877,955,0.53,4.4,,
1175,5,31128,85.5,311,191,824,1323,908,9376,2876,953,0.53,4.4,,
1180,5,31197,85.9,311,190,822,1319,906,9374,2874,951,0.53,4.4,,
1185,5,31265,86.4,311,190,819,1316,904,9373,2873,949,0.53,4.4,,
1190,5,31333,86.8,311,190,817,1313,903,9372,2872,946,0.53,4.4,,
1195,5,31401,87.2,310,190,814,1310,901,9370,2870,944,0.53,4.4,,
1200,5,31469,87.7,310,189,812,1307,899,9369,2869,942,0.53,4.4,,
1205,5,31536,88.1,310,189,809,1304,897,9368,2868,940,0.53,4.3,,
1210,5,31604,88.5,310,189,807,1301,895,9366,2866,937,0.53,4.3,,
1215,5,31671,89.0,310,188,804,1298,893,9365,2865,935,0.53,4.3,,
1220,5,31738,89.4,310,188,802,1295,891,9364,2864,933,0.53,4.3,,
1225,5,31804,89.8,310,188,799,1292,889,9363,2863,931,0.53,4.3,,
1230,5,31871,90.3,310,188,797,1288,887,9361,2861,929,0.53,4.3,,
1235,5,31937,90.7,310,187,794,1285,886,9360,2860,926,0.53,4.3,,
1240,5,32003,91.1,310,187,791,1282,884,9359,2859,924,0.53,4.3,,
1245,5,32069,91.5,310,187,789,1279,882,9357,2857,922,0.53,4.3,,
1250,5,32135,92.0,309,186,786,1276,880,9356,2856,920,0.53,4.2,,
1255,5,32200,92.4,309,186,784,1273,878,9355,2855,918,0.53,4.2,,
1260,5,32265,92.8,309,186,781,1270,877,9354,2854,916,0.53,4.2,,
1265,5,32330,93.3,309,186,779,1267,875,9352,2852,913,0.53,4.2,,
1270,5,32395,93.7,309,185,776,1264,873,9351,2851,911,0.53,4.2,,
1275,5,32459,94.1,309,185,774,1261,871,9350,2850,909,0.53,4.2,,
1280,5,32524,94.6,309,185,771,1258,870,9349,2849,907,0.53,4.2,,
1285,5,32588,95.0,309,184,768,1256,868,9347,2847,905,0.53,4.1,,
1290,5,32652,95.4,309,184,766,1253,866,9346,2846,903,0.53,4.1,,
1295,5,32715,95.8,309,184,763,1250,865,9345,2845,901,0.53,4.1,,
1300,5,32779,96.3,309,184,761,1247,863,9344,2844,898,0.53,4.1,,
1305,5,32842,96.7,308,183,758,1244,861,9342,2842,896,0.53,4.1,,
1310,5,32905,97.1,308,183,755,1241,860,9341,2841,894,0.53,4.1,,
1315,5,32968,97.6,308,183,753,1238,858,9340,2840,892,0.53,4.1,,
1320,5,33031,98.0,308,183,750,1235,856,9339,2839,890,0.53,4.1,,
1325,5,33093,98.4,308,182,748,1232,855,9337,2837,888,0.53,4.0,,
1330,5,33155,98.8,308,182,745,1229,853,9336,2836,886,0.53,4.0,,
1335,5,33217,99.3,308,182,743,1227,852,9335,2835,884,0.53,4.0,,
1340,5,33279,99.7,308,182,740,1224,850,9334,2834,882,0.53,4.0,,
1345,5,33340,100.1,308,181,737,1221,848,9332,2832,880,0.53,4.0,,
1350,5,33402,100.5,308,181,735,1218,847,9331,2831,878,0.53,4.0,,
1355,5,33463,101.0,308,181,732,1215,845,9330,2830,876,0.53,4.0,,
1360,5,33524,101.4,308,181,729,1213,844,9329,2829,874,0.53,4.0,,
1365,5,33584,101.8,307,180,727,1210,842,9328,2828,872,0.53,3.9,,
1370,5,33645,102.3,307,180,724,1207,841,9326,2826,870,0.53,3.9,,
1375,5,33705,102.7,307,180,722,1204,839,9325,2825,868,0.53,3.9,,
1380,5,33765,103.1,307,180,719,1201,838,9324,2824,866,0.53,3.9,,
1385,5,33825,103.5,307,179,716,1199,836,9323,2823,864,0.53,3.9,,
1390,5,33884,104.0,307,179,714,1196,835,9322,2822,862,0.53,3.9,,
1395,5,33944,104.4,307,179,711,1193,833,9320,2820,860,0.53,3.9,,
1400,5,34003,104.8,307,179,709,1191,832,9319,2819,858,0.53,3.9,,
1405,5,34062,105.2,307,178,706,1188,831,9318,2818,856,0.53,3.8,,
1410,5,34121,105.7,307,178,703,1185,829,9317,2817,854,0.53,3.8,,
1415,5,34179,106.1,307,178,701,1182,828,9316,2816,852,0.53,3.8,,
1420,5,34237,106.5,307,178,698,1180,826,9314,2814,850,0.53,3.8,,
1425,5,34295,106.9,306,177,695,1177,825,9313,2813,848,0.53,3.8,,
1430,5,34353,107.4,306,177,693,1174,824,9312,2812,846,0.53,3.8,,
1435,5,34411,107.8,306,177,690,1172,822,9311,2811,844,0.53,3.8,,
1440,5,34468,108.2,306,177,688,1169,821,9310,2810,843,0.53,3.7,,
1445,5,34525,108.6,306,176,685,1167,819,9309,2809,841,0.53,3.7,,
1450,5,34582,109.1,306,176,682,1164,818,9307,2807,839,0.53,3.7,,
1455,5,34639,109.5,306,176,680,1161,817,9306,2806,837,0.53,3.7,,
1460,5,34696,109.9,306,176,677,1159,815,9305,2805,835,0.53,3.7,,
1465,5,34752,110.3,306,175,675,1156,814,9304,2804,833,0.53,3.7,,
1470,5,34808,110.8,306,175,672,1154,813,9303,2803,831,0.53,3.7,,
1475,5,34864,111.2,306,175,669,1151,812,9302,2802,829,0.53,3.7,,
1480,5,34919,111.6,306,175,667,1148,810,9300,2800,828,0.53,3.6,,
1485,5,34975,112.0,306,175,664,1146,809,9299,2799,826,0.53,3.6,,
1490,5,35030,112.5,305,174,662,1143,808,9298,2798,824,0.53,3.6,,
1495,5,35085,112.9,305,174,659,1141,807,9297,2797,822,0.53,3.6,,
1500,5,35140,113.3,305,174,656,1138,805,9296,2796,820,0.53,3.6,,
1505,5,35195,113.7,305,174,654,1136,804,9295,2795,819,0.53,3.6,,
1510,5,35249,114.2,305,173,651,1133,803,9294,2794,817,0.53,3.6,,
1515,5,35303,114.6,305,173,649,1131,802,9293,2793,815,0.53,3.5,,
1520,5,35357,115.0,305,173,646,1128,800,9291,2791,813,0.53,3.5,,
1525,5,35411,115.4,305,173,644,1126,799,9290,2790,811,0.53,3.5,,
1530,5,35464,115.9,305,173,641,1124,798,9289,2789,810,0.53,3.5,,
1535,5,35517,116.3,305,172,638,1121,797,9288,2788,808,0.53,3.5,,
1540,5,35571,116.7,305,172,636,1119,796,9287,2787,806,0.53,3.5,,
1545,5,35623,117.1,305,172,633,1116,795,9286,2786,804,0.53,3.5,,
1550,5,35676,117.6,305,172,631,1114,793,9285,2785,803,0.53,3.5,,
1555,5,35728,118.0,304,172,628,1111,792,9284,2784,801,0.53,3.4,,
1560,5,35781,118.4,304,171,626,1109,791,9282,2782,799,0.53,3.4,,
1565,5,35833,118.8,304,171,623,1107,790,9281,2781,798,0.53,3.4,,
1570,5,35884,119.2,304,171,621,1104,789,9280,2780,796,0.53,3.4,,
1575,5,35936,119.7,304,171,618,1102,788,9279,2779,794,0.53,3.4,,
1580,5,35987,120.1,304,170,615,1100,787,9278,2778,792,0.53,3.4,,
1585,5,36039,120.5,304,170,613,1097,786,9277,2777,791,0.53,3.4,,
1590,5,36090,120.9,304,170,610,1095,785,9276,2776,789,0.53,3.3,,
1595,5,36140,121.4,304,170,607,1093,784,9275,2775,787,0.53,3.3,,
1600,5,36191,121.8,304,170,604,1090,783,9274,2774,786,0.53,3.3,,
1605,5,36241,122.2,304,170,602,1088,782,9273,2773,784,0.53,3.3,,
1610,5,36291,122.6,304,169,600,1086,781,9271,2771,782,0.53,3.3,,
1615,5,36341,123.0,304,169,597,1083,780,9270,2770,781,0.53,3.3,,
1620,5,36390,123.5,304,169,595,1081,779,9269,2769,779,0.53,3.3,,
1625,5,36440,123.9,304,169,593,1079,778,9268,2768,778,0.53,3.3,,
