# Flight Simulation Results - C208B Tamarack
# Route: KSZT to KSFO
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 78.5 kts
# Approach VREF: 52.8 kts
# Generated: 2025-11-06 14:04:52
# Original Data Points: 1568
# Sampled Data Points (5-sec intervals): 1568
# Time Range: 0 - 14290 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
7090,7,10434,340.3,179,153,0,784,784,6136,1486,670,0.281,0.0,,
7100,7,10434,340.8,179,153,0,784,784,6135,1485,670,0.281,0.0,,
7110,7,10434,341.3,179,153,0,784,784,6134,1484,670,0.281,0.0,,
7120,7,10434,341.7,179,153,0,784,784,6133,1483,670,0.281,0.0,,
7130,7,10434,342.2,179,153,0,784,784,6132,1482,670,0.281,0.0,,
7140,7,10434,342.7,179,153,0,784,784,6131,1481,670,0.281,0.0,,
7150,7,10434,343.2,179,153,0,784,784,6130,1480,670,0.281,0.0,,
7160,7,10434,343.7,179,153,0,784,784,6129,1479,670,0.281,0.0,,
7170,7,10434,344.2,179,153,0,784,784,6129,1479,670,0.281,0.0,,
7180,7,10434,344.7,179,153,0,784,784,6128,1478,670,0.281,0.0,,
7190,7,10434,345.2,179,153,0,784,784,6127,1477,670,0.281,0.0,,
7200,7,10434,345.7,179,153,0,784,784,6126,1476,670,0.281,0.0,,
7210,7,10434,346.2,179,153,0,784,784,6125,1475,670,0.281,0.0,,
7220,7,10434,346.7,179,153,0,784,784,6124,1474,670,0.281,0.0,,
7230,7,10434,347.2,179,153,0,784,784,6123,1473,670,0.281,0.0,,
7240,7,10434,347.7,179,153,0,784,784,6122,1472,670,0.281,0.0,,
7250,7,10434,348.2,179,153,0,784,784,6121,1471,670,0.281,0.0,,
7260,7,10434,348.7,179,153,0,784,784,6120,1470,670,0.281,0.0,,
7270,7,10434,349.2,179,153,0,784,784,6119,1469,670,0.281,0.0,,
7280,7,10434,349.7,179,153,0,784,784,6118,1468,670,0.281,0.0,,
7290,7,10434,350.2,179,153,0,784,784,6117,1467,670,0.281,0.0,,
7300,7,10434,350.7,179,153,0,784,784,6116,1466,670,0.281,0.0,,
7310,7,10434,351.2,179,153,0,784,784,6115,1465,670,0.281,0.0,,
7320,7,10434,351.7,179,153,0,784,784,6115,1465,670,0.281,0.0,,
7330,7,10434,352.2,179,153,0,784,784,6114,1464,670,0.281,0.0,,
7340,7,10434,352.7,179,153,0,784,784,6113,1463,670,0.281,0.0,,
7350,7,10434,353.2,179,153,0,784,784,6112,1462,670,0.281,0.0,,
7360,7,10434,353.7,179,153,0,784,784,6111,1461,670,0.281,0.0,,
7370,7,10434,354.2,179,153,0,784,784,6110,1460,670,0.281,0.0,,
7380,7,10434,354.7,179,153,0,784,784,6109,1459,670,0.281,0.0,,
7390,7,10434,355.2,179,153,0,784,784,6108,1458,670,0.281,0.0,,
7400,7,10434,355.7,179,153,0,784,784,6107,1457,670,0.281,0.0,,
7410,7,10434,356.2,179,153,0,784,784,6106,1456,670,0.281,0.0,,
7420,7,10434,356.7,179,153,0,784,784,6105,1455,670,0.281,0.0,,
7430,7,10434,357.1,179,153,0,784,784,6104,1454,670,0.281,0.0,,
7440,7,10434,357.6,179,153,0,784,784,6103,1453,670,0.281,0.0,,
7450,7,10434,358.1,179,153,0,784,784,6102,1452,670,0.281,0.0,,
7460,7,10434,358.6,179,153,0,784,784,6102,1452,670,0.281,0.0,,
7470,7,10434,359.1,179,153,0,784,784,6101,1451,670,0.281,0.0,,
7480,7,10434,359.6,179,153,0,784,784,6100,1450,670,0.281,0.0,,
7490,7,10434,360.1,179,153,0,784,784,6099,1449,670,0.281,0.0,,
7500,7,10434,360.6,179,153,0,784,784,6098,1448,670,0.281,0.0,,
7510,7,10434,361.1,179,153,0,784,784,6097,1447,670,0.281,0.0,,
7520,7,10434,361.6,179,153,0,784,784,6096,1446,670,0.281,0.0,,
7530,7,10434,362.1,179,153,0,784,784,6095,1445,670,0.281,0.0,,
7540,7,10434,362.6,179,153,0,784,784,6094,1444,670,0.281,0.0,,
7550,7,10435,363.1,179,153,0,784,784,6093,1443,670,0.281,0.0,,
7560,7,10435,363.6,179,153,0,784,784,6092,1442,670,0.281,0.0,,
7570,7,10435,364.1,179,153,0,784,784,6091,1441,670,0.281,0.0,,
7580,7,10435,364.6,179,153,0,784,784,6090,1440,670,0.281,0.0,,
7590,7,10435,365.1,179,153,0,784,784,6089,1439,670,0.281,0.0,,
7600,7,10435,365.6,179,153,0,784,784,6089,1439,670,0.281,0.0,,
7610,7,10435,366.1,179,153,0,784,784,6088,1438,670,0.281,0.0,,
7620,7,10435,366.6,179,153,0,784,784,6087,1437,670,0.281,0.0,,
7630,7,10435,367.1,179,153,0,784,784,6086,1436,670,0.281,0.0,,
7640,7,10435,367.6,179,153,0,784,784,6085,1435,670,0.281,0.0,,
7650,7,10435,368.1,179,153,0,784,784,6084,1434,670,0.281,0.0,,
7660,7,10435,368.6,179,153,0,784,784,6083,1433,670,0.281,0.0,,
7670,7,10435,369.1,179,153,0,784,784,6082,1432,670,0.281,0.0,,
7680,7,10435,369.6,179,153,0,784,784,6081,1431,670,0.281,0.0,,
7690,7,10435,370.1,179,153,0,784,784,6080,1430,670,0.281,0.0,,
7700,7,10435,370.6,179,153,0,784,784,6079,1429,670,0.281,0.0,,
7710,7,10435,371.1,179,153,0,784,784,6078,1428,670,0.281,0.0,,
7720,7,10435,371.6,179,153,0,784,784,6077,1427,670,0.281,0.0,,
7730,7,10435,372.1,179,153,0,784,784,6076,1426,670,0.281,0.0,,
7740,7,10435,372.6,179,153,0,784,784,6076,1426,670,0.281,0.0,,
7750,7,10435,373.0,179,153,0,784,784,6075,1425,670,0.281,0.0,,
7760,7,10435,373.5,179,153,0,784,784,6074,1424,670,0.281,0.0,,
7770,7,10435,374.0,179,153,0,784,784,6073,1423,670,0.281,0.0,,
7780,7,10435,374.5,179,153,0,784,783,6072,1422,670,0.281,0.0,,
7790,7,10435,375.0,179,153,0,784,783,6071,1421,670,0.281,0.0,,
7800,7,10435,375.5,179,153,0,784,783,6070,1420,670,0.281,0.0,,
7810,7,10435,376.0,179,153,0,784,783,6069,1419,670,0.281,0.0,,
7820,7,10435,376.5,179,153,0,784,783,6068,1418,670,0.281,0.0,,
7830,7,10435,377.0,179,153,0,783,783,6067,1417,670,0.281,0.0,,
7840,7,10435,377.5,179,153,0,783,783,6066,1416,670,0.281,0.0,,
7850,7,10435,378.0,179,153,0,783,783,6065,1415,670,0.281,0.0,,
7860,7,10435,378.5,179,153,0,783,783,6064,1414,670,0.281,0.0,,
7870,7,10435,379.0,179,153,0,783,783,6063,1413,670,0.281,0.0,,
7880,7,10435,379.5,179,153,0,783,783,6062,1412,670,0.281,0.0,,
7890,7,10435,380.0,179,153,0,783,783,6062,1412,670,0.281,0.0,,
7900,7,10435,380.5,179,153,0,783,783,6061,1411,670,0.281,0.0,,
7910,7,10435,381.0,179,153,0,783,783,6060,1410,670,0.281,0.0,,
7920,7,10435,381.5,179,153,0,783,783,6059,1409,670,0.281,0.0,,
7930,7,10435,382.0,179,153,0,783,783,6058,1408,670,0.281,0.0,,
7940,7,10435,382.5,179,153,0,783,783,6057,1407,670,0.281,0.0,,
7950,7,10435,383.0,179,153,0,783,783,6056,1406,670,0.281,0.0,,
7960,7,10435,383.5,179,153,0,783,783,6055,1405,670,0.281,0.0,,
7970,7,10435,384.0,179,153,0,783,783,6054,1404,670,0.281,0.0,,
7980,7,10435,384.5,179,153,0,783,783,6053,1403,670,0.281,0.0,,
7990,7,10435,385.0,179,153,0,783,783,6052,1402,670,0.281,0.0,,
8000,7,10435,385.5,179,153,0,783,783,6051,1401,670,0.281,0.0,,
8010,7,10435,386.0,179,153,0,783,783,6050,1400,670,0.281,0.0,,
8020,7,10435,386.5,179,153,0,783,783,6049,1399,670,0.281,0.0,,
8030,7,10435,387.0,179,153,0,783,783,6049,1399,670,0.281,0.0,,
8040,7,10435,387.5,179,153,0,783,783,6048,1398,670,0.281,0.0,,
8050,7,10435,388.0,179,153,0,783,783,6047,1397,670,0.281,0.0,,
8060,7,10435,388.5,179,153,0,783,783,6046,1396,670,0.281,0.0,,
8070,7,10435,389.0,179,153,0,783,783,6045,1395,670,0.281,0.0,,
8080,7,10435,389.5,179,153,0,783,783,6044,1394,670,0.281,0.0,,
8090,7,10435,389.9,179,153,0,783,783,6043,1393,670,0.281,0.0,,
8100,7,10435,390.4,179,153,0,783,783,6042,1392,670,0.281,0.0,,
8110,7,10435,390.9,179,153,0,783,783,6041,1391,670,0.281,0.0,,
8120,7,10435,391.4,179,153,0,783,783,6040,1390,670,0.281,0.0,,
8130,7,10435,391.9,179,153,0,783,783,6039,1389,670,0.281,0.0,,
8140,7,10435,392.4,179,153,0,783,783,6038,1388,670,0.281,0.0,,
8150,7,10435,392.9,179,153,0,783,783,6037,1387,670,0.281,0.0,,
8160,7,10435,393.4,179,153,0,783,783,6036,1386,670,0.281,0.0,,
8170,7,10435,393.9,179,153,0,783,783,6036,1386,670,0.281,0.0,,
8180,7,10435,394.4,179,153,0,783,783,6035,1385,670,0.281,0.0,,
8190,7,10435,394.9,179,153,0,783,783,6034,1384,670,0.281,0.0,,
8200,7,10435,395.4,179,153,0,783,783,6033,1383,670,0.281,0.0,,
8210,7,10435,395.9,179,153,0,783,783,6032,1382,670,0.281,0.0,,
8220,7,10435,396.4,179,153,0,783,783,6031,1381,670,0.281,0.0,,
8230,7,10435,396.9,179,153,0,783,783,6030,1380,670,0.281,0.0,,
8240,7,10435,397.4,179,153,0,783,783,6029,1379,670,0.281,0.0,,
8250,7,10435,397.9,179,153,0,783,783,6028,1378,670,0.281,0.0,,
8260,7,10435,398.4,179,153,0,783,783,6027,1377,670,0.281,0.0,,
8270,7,10435,398.9,179,153,0,783,783,6026,1376,670,0.281,0.0,,
8280,7,10435,399.4,179,153,0,783,783,6025,1375,670,0.281,0.0,,
8290,7,10435,399.9,179,153,0,783,783,6024,1374,670,0.281,0.0,,
8300,7,10435,400.4,179,153,0,783,783,6023,1373,670,0.281,0.0,,
8310,7,10435,400.9,179,153,0,783,783,6022,1372,670,0.281,0.0,,
8320,7,10435,401.4,179,153,0,783,783,6022,1372,670,0.281,0.0,,
8330,7,10435,401.9,179,153,0,783,783,6021,1371,670,0.281,0.0,,
8340,7,10435,402.4,179,153,0,783,783,6020,1370,670,0.281,0.0,,
8350,7,10435,402.9,179,153,0,783,783,6019,1369,670,0.281,0.0,,
8360,7,10435,403.4,179,153,0,783,783,6018,1368,670,0.281,0.0,,
8370,7,10435,403.9,179,153,0,783,783,6017,1367,670,0.281,0.0,,
8380,7,10435,404.4,179,153,0,783,783,6016,1366,670,0.281,0.0,,
8390,7,10435,404.9,179,153,0,783,783,6015,1365,670,0.281,0.0,,
8400,7,10435,405.4,179,153,0,783,783,6014,1364,670,0.281,0.0,,
8410,7,10435,405.9,179,153,0,783,783,6013,1363,670,0.281,0.0,,
8420,7,10435,406.4,179,153,0,783,783,6012,1362,670,0.281,0.0,,
8430,7,10435,406.8,179,153,0,783,783,6011,1361,670,0.281,0.0,,
8440,7,10435,407.3,179,153,0,783,783,6010,1360,670,0.281,0.0,,
8450,7,10435,407.8,179,153,0,783,783,6009,1359,670,0.281,0.0,,
8460,7,10435,408.3,179,153,0,783,783,6009,1359,670,0.281,0.0,,
8470,7,10435,408.8,179,153,0,783,783,6008,1358,670,0.281,0.0,,
8480,7,10435,409.3,179,153,0,783,783,6007,1357,670,0.281,0.0,,
8490,7,10435,409.8,179,153,0,783,783,6006,1356,670,0.281,0.0,,
8500,7,10435,410.3,179,153,0,783,783,6005,1355,670,0.281,0.0,,
8510,7,10435,410.8,179,153,0,783,783,6004,1354,670,0.281,0.0,,
8520,7,10435,411.3,179,153,0,783,783,6003,1353,670,0.281,0.0,,
8530,7,10435,411.8,179,153,0,783,783,6002,1352,670,0.281,0.0,,
8540,7,10435,412.3,179,153,0,783,783,6001,1351,670,0.281,0.0,,
8550,7,10435,412.8,179,153,0,783,783,6000,1350,670,0.281,0.0,,
8560,7,10436,413.3,179,153,0,783,783,5999,1349,670,0.281,0.0,,
8570,7,10436,413.8,179,153,0,783,783,5998,1348,670,0.281,0.0,,
8580,7,10436,414.3,179,153,0,783,783,5997,1347,670,0.281,0.0,,
8590,7,10436,414.8,179,153,0,783,783,5996,1346,670,0.281,0.0,,
8600,7,10436,415.3,179,153,0,783,783,5996,1346,670,0.281,0.0,,
8610,7,10436,415.8,179,153,0,783,783,5995,1345,670,0.281,0.0,,
8620,7,10436,416.3,179,153,0,783,783,5994,1344,670,0.281,0.0,,
8630,7,10436,416.8,179,153,0,783,783,5993,1343,670,0.281,0.0,,
8640,7,10436,417.3,179,153,0,783,783,5992,1342,670,0.281,0.0,,
8650,7,10436,417.8,179,153,0,783,783,5991,1341,670,0.281,0.0,,
8660,7,10436,418.3,179,153,0,783,783,5990,1340,670,0.281,0.0,,
8670,7,10436,418.8,179,153,0,783,783,5989,1339,670,0.281,0.0,,
8680,7,10436,419.3,179,153,0,783,783,5988,1338,670,0.281,0.0,,
8690,7,10436,419.8,179,153,0,783,783,5987,1337,670,0.281,0.0,,
8700,7,10436,420.3,179,153,0,783,783,5986,1336,670,0.281,0.0,,
8710,7,10436,420.8,179,153,0,783,783,5985,1335,670,0.281,0.0,,
8720,7,10436,421.3,179,153,0,783,783,5984,1334,670,0.281,0.0,,
8730,7,10436,421.8,179,153,0,783,783,5983,1333,670,0.281,0.0,,
8740,7,10436,422.3,179,153,0,783,783,5983,1333,670,0.281,0.0,,
8750,7,10436,422.8,179,153,0,783,783,5982,1332,670,0.281,0.0,,
8760,7,10436,423.3,179,153,0,783,783,5981,1331,670,0.281,0.0,,
8770,7,10436,423.8,179,153,0,783,783,5980,1330,670,0.281,0.0,,
8780,7,10436,424.3,179,153,0,783,783,5979,1329,670,0.281,0.0,,
8790,7,10436,424.7,179,153,0,783,783,5978,1328,670,0.281,0.0,,
8800,7,10436,425.2,179,153,0,783,783,5977,1327,670,0.281,0.0,,
8810,7,10436,425.7,179,153,0,783,783,5976,1326,670,0.281,0.0,,
8820,7,10436,426.2,179,153,0,783,783,5975,1325,670,0.281,0.0,,
8830,7,10436,426.7,179,153,0,783,783,5974,1324,670,0.281,0.0,,
8840,7,10436,427.2,179,153,0,783,783,5973,1323,670,0.281,0.0,,
8850,7,10436,427.7,179,153,0,783,783,5972,1322,670,0.281,0.0,,
8860,7,10436,428.2,179,153,0,783,783,5971,1321,670,0.281,0.0,,
8870,7,10436,428.7,179,153,0,783,783,5970,1320,670,0.281,0.0,,
8880,7,10436,429.2,179,153,0,783,783,5969,1319,670,0.281,0.0,,
8890,7,10436,429.7,179,153,0,783,783,5969,1319,670,0.281,0.0,,
8900,7,10436,430.2,179,153,0,783,783,5968,1318,670,0.281,0.0,,
8910,7,10436,430.7,179,153,0,783,783,5967,1317,670,0.281,0.0,,
8920,7,10436,431.2,179,153,0,783,783,5966,1316,670,0.281,0.0,,
8930,7,10436,431.7,179,153,0,783,783,5965,1315,670,0.281,0.0,,
8940,7,10436,432.2,179,153,0,783,783,5964,1314,670,0.281,0.0,,
8950,7,10436,432.7,179,153,0,783,783,5963,1313,670,0.281,0.0,,
8960,7,10436,433.2,179,153,0,783,783,5962,1312,670,0.281,0.0,,
8970,7,10436,433.7,179,153,0,783,783,5961,1311,670,0.281,0.0,,
8980,7,10436,434.2,179,153,0,783,783,5960,1310,670,0.281,0.0,,
8990,7,10436,434.7,179,153,0,783,783,5959,1309,670,0.281,0.0,,
9000,7,10436,435.2,179,153,0,783,783,5958,1308,670,0.281,0.0,,
9010,7,10436,435.7,179,153,0,783,783,5957,1307,670,0.281,0.0,,
9020,7,10436,436.2,179,153,0,783,783,5956,1306,670,0.281,0.0,,
9030,7,10436,436.7,179,153,0,783,783,5956,1306,670,0.281,0.0,,
9040,7,10436,437.2,179,153,0,783,783,5955,1305,670,0.281,0.0,,
9050,7,10436,437.7,179,153,0,783,783,5954,1304,670,0.281,0.0,,
9060,7,10436,438.2,179,153,0,783,783,5953,1303,670,0.281,0.0,,
9070,7,10436,438.7,179,153,0,783,783,5952,1302,670,0.281,0.0,,
9080,7,10436,439.2,179,153,0,783,783,5951,1301,670,0.281,0.0,,
9090,7,10436,439.7,179,153,0,783,783,5950,1300,670,0.281,0.0,,
9100,7,10436,440.2,179,153,0,783,782,5949,1299,670,0.281,0.0,,
9110,7,10436,440.7,179,153,0,783,782,5948,1298,670,0.281,0.0,,
9120,7,10436,441.2,179,153,0,783,782,5947,1297,670,0.281,0.0,,
9130,7,10436,441.7,179,153,0,783,782,5946,1296,670,0.281,0.0,,
9140,7,10436,442.2,179,153,0,782,782,5945,1295,670,0.281,0.0,,
9150,7,10436,442.7,179,153,0,782,782,5944,1294,670,0.281,0.0,,
9160,7,10436,443.1,179,153,0,782,782,5943,1293,670,0.281,0.0,,
9170,7,10436,443.6,179,153,0,782,782,5943,1293,670,0.281,0.0,,
9180,7,10436,444.1,179,153,0,782,782,5942,1292,670,0.281,0.0,,
9190,7,10436,444.6,179,153,0,782,782,5941,1291,670,0.281,0.0,,
9200,7,10436,445.1,179,153,0,782,782,5940,1290,670,0.281,0.0,,
9210,7,10436,445.6,179,153,0,782,782,5939,1289,670,0.281,0.0,,
9220,7,10436,446.1,179,153,0,782,782,5938,1288,670,0.281,0.0,,
9230,7,10436,446.6,179,153,0,782,782,5937,1287,670,0.281,0.0,,
9240,7,10436,447.1,179,153,0,782,782,5936,1286,670,0.281,0.0,,
9250,7,10436,447.6,179,153,0,782,782,5935,1285,670,0.281,0.0,,
9260,7,10436,448.1,179,153,0,782,782,5934,1284,670,0.281,0.0,,
9270,7,10436,448.6,179,153,0,782,782,5933,1283,670,0.281,0.0,,
9280,7,10436,449.1,179,153,0,782,782,5932,1282,670,0.281,0.0,,
9290,7,10436,449.6,179,153,0,782,782,5931,1281,670,0.281,0.0,,
9300,7,10436,450.1,179,153,0,782,782,5930,1280,670,0.281,0.0,,
9310,7,10436,450.6,179,153,0,782,782,5929,1279,670,0.281,0.0,,
9320,7,10436,451.1,179,153,0,782,782,5929,1279,670,0.281,0.0,,
9330,7,10436,451.6,179,153,0,782,782,5928,1278,670,0.281,0.0,,
9340,7,10436,452.1,179,153,0,782,782,5927,1277,670,0.281,0.0,,
9350,7,10436,452.6,179,153,0,782,782,5926,1276,670,0.281,0.0,,
9360,7,10436,453.1,179,153,0,782,782,5925,1275,670,0.281,0.0,,
9370,7,10436,453.6,179,153,0,782,782,5924,1274,670,0.281,0.0,,
9380,7,10436,454.1,179,153,0,782,782,5923,1273,670,0.281,0.0,,
9390,7,10436,454.6,179,153,0,782,782,5922,1272,670,0.281,0.0,,
9400,7,10436,455.1,179,153,0,782,782,5921,1271,670,0.281,0.0,,
9410,7,10436,455.6,179,153,0,782,782,5920,1270,670,0.281,0.0,,
9420,7,10436,456.1,179,153,0,782,782,5919,1269,670,0.281,0.0,,
9430,7,10436,456.6,179,153,0,782,782,5918,1268,670,0.281,0.0,,
9440,7,10436,457.1,179,153,0,782,782,5917,1267,670,0.281,0.0,,
9450,7,10436,457.6,179,153,0,782,782,5916,1266,670,0.281,0.0,,
9460,7,10436,458.1,179,153,0,782,782,5916,1266,670,0.281,0.0,,
9470,7,10436,458.6,179,153,0,782,782,5915,1265,670,0.281,0.0,,
9480,7,10436,459.1,179,153,0,782,782,5914,1264,670,0.281,0.0,,
9490,7,10436,459.6,179,153,0,782,782,5913,1263,670,0.281,0.0,,
9500,7,10436,460.1,179,153,0,782,782,5912,1262,670,0.281,0.0,,
9510,7,10436,460.6,179,153,0,782,782,5911,1261,670,0.281,0.0,,
9520,7,10436,461.1,179,153,0,782,782,5910,1260,670,0.281,0.0,,
9530,7,10436,461.6,179,153,0,782,782,5909,1259,670,0.281,0.0,,
9540,7,10436,462.1,179,153,0,782,782,5908,1258,670,0.281,0.0,,
9550,7,10436,462.5,179,153,0,782,782,5907,1257,670,0.281,0.0,,
9560,7,10436,463.0,179,153,0,782,782,5906,1256,670,0.281,0.0,,
9570,7,10436,463.5,179,153,0,782,782,5905,1255,670,0.281,0.0,,
9580,7,10436,464.0,179,153,0,782,782,5904,1254,670,0.281,0.0,,
9590,7,10437,464.5,179,153,0,782,782,5903,1253,670,0.281,0.0,,
9600,7,10437,465.0,179,153,0,782,782,5903,1253,670,0.281,0.0,,
9610,7,10437,465.5,179,153,0,782,782,5902,1252,670,0.281,0.0,,
9620,7,10437,466.0,179,153,0,782,782,5901,1251,670,0.281,0.0,,
9630,7,10437,466.5,179,153,0,782,782,5900,1250,670,0.281,0.0,,
9640,7,10437,467.0,179,153,0,782,782,5899,1249,670,0.281,0.0,,
9650,7,10437,467.5,179,153,0,782,782,5898,1248,670,0.281,0.0,,
9660,7,10437,468.0,179,153,0,782,782,5897,1247,670,0.281,0.0,,
9670,7,10437,468.5,179,153,0,782,782,5896,1246,670,0.281,0.0,,
9680,7,10437,469.0,179,153,0,782,782,5895,1245,670,0.281,0.0,,
9690,7,10437,469.5,179,153,0,782,782,5894,1244,670,0.281,0.0,,
9700,7,10437,470.0,179,153,0,782,782,5893,1243,670,0.281,0.0,,
9710,7,10437,470.5,179,153,0,782,782,5892,1242,670,0.281,0.0,,
9720,7,10437,471.0,179,153,0,782,782,5891,1241,670,0.281,0.0,,
9730,7,10437,471.5,179,153,0,782,782,5890,1240,670,0.281,0.0,,
9740,7,10437,472.0,179,153,0,782,782,5890,1240,670,0.281,0.0,,
9750,7,10437,472.5,179,153,0,782,782,5889,1239,670,0.281,0.0,,
9760,7,10437,473.0,179,153,0,782,782,5888,1238,670,0.281,0.0,,
9770,7,10437,473.5,179,153,0,782,782,5887,1237,670,0.281,0.0,,
9780,7,10437,474.0,179,153,0,782,782,5886,1236,670,0.281,0.0,,
9790,7,10437,474.5,179,153,0,782,782,5885,1235,670,0.281,0.0,,
9800,7,10437,475.0,179,153,0,782,782,5884,1234,670,0.281,0.0,,
9810,7,10437,475.5,179,153,0,782,782,5883,1233,670,0.281,0.0,,
9820,7,10437,476.0,179,153,0,782,782,5882,1232,670,0.281,0.0,,
9830,7,10437,476.5,179,153,0,782,782,5881,1231,670,0.281,0.0,,
9840,7,10437,477.0,179,153,0,782,782,5880,1230,670,0.281,0.0,,
9850,7,10437,477.5,179,153,0,782,782,5879,1229,670,0.281,0.0,,
9860,7,10437,478.0,179,153,0,782,782,5878,1228,670,0.281,0.0,,
9870,7,10437,478.5,179,153,0,782,782,5877,1227,670,0.281,0.0,,
9880,7,10437,479.0,179,153,0,782,782,5876,1226,670,0.281,0.0,,
9890,7,10437,479.5,179,153,0,782,782,5876,1226,670,0.281,0.0,,
9900,7,10437,480.0,179,153,0,782,782,5875,1225,670,0.281,0.0,,
9910,7,10437,480.5,179,153,0,782,782,5874,1224,670,0.281,0.0,,
9920,7,10437,481.0,179,153,0,782,782,5873,1223,670,0.281,0.0,,
9930,7,10437,481.5,179,153,0,782,782,5872,1222,670,0.281,0.0,,
9940,7,10437,482.0,179,153,0,782,782,5871,1221,670,0.281,0.0,,
9950,7,10437,482.5,179,153,0,782,782,5870,1220,670,0.281,0.0,,
9960,7,10437,482.9,179,153,0,782,782,5869,1219,670,0.281,0.0,,
9970,7,10437,483.4,179,153,0,782,782,5868,1218,670,0.281,0.0,,
9980,7,10437,483.9,179,153,0,782,782,5867,1217,670,0.281,0.0,,
9990,7,10437,484.4,179,153,0,782,782,5866,1216,670,0.281,0.0,,
10000,7,10437,484.9,179,153,0,782,782,5865,1215,670,0.281,0.0,,
10010,7,10437,485.4,179,153,0,782,782,5864,1214,670,0.281,0.0,,
10020,7,10437,485.9,179,153,0,782,782,5863,1213,670,0.281,0.0,,
10030,7,10437,486.4,179,153,0,782,782,5863,1213,670,0.281,0.0,,
10040,7,10437,486.9,179,153,0,782,782,5862,1212,670,0.281,0.0,,
10050,7,10437,487.4,179,153,0,782,782,5861,1211,670,0.281,0.0,,
10060,7,10437,487.9,179,153,0,782,782,5860,1210,670,0.281,0.0,,
10070,7,10437,488.4,179,153,0,782,782,5859,1209,670,0.281,0.0,,
10080,7,10437,488.9,179,153,0,782,782,5858,1208,670,0.281,0.0,,
10090,7,10437,489.4,179,153,0,782,782,5857,1207,670,0.281,0.0,,
10100,7,10437,489.9,179,153,0,782,782,5856,1206,670,0.281,0.0,,
10110,7,10437,490.4,179,153,0,782,782,5855,1205,670,0.281,0.0,,
10120,7,10437,490.9,179,153,0,782,782,5854,1204,670,0.281,0.0,,
10130,7,10437,491.4,179,153,0,782,782,5853,1203,670,0.281,0.0,,
10140,7,10437,491.9,179,153,0,782,782,5852,1202,670,0.281,0.0,,
10150,7,10437,492.4,179,153,0,782,782,5851,1201,670,0.281,0.0,,
10160,7,10437,492.9,179,153,0,782,782,5850,1200,670,0.281,0.0,,
10170,7,10437,493.4,179,153,0,782,782,5850,1200,670,0.281,0.0,,
10180,7,10437,493.9,179,153,0,782,782,5849,1199,670,0.281,0.0,,
10190,7,10437,494.4,179,153,0,782,782,5848,1198,670,0.281,0.0,,
10200,7,10437,494.9,179,153,0,782,782,5847,1197,670,0.281,0.0,,
10210,7,10437,495.4,179,153,0,782,782,5846,1196,670,0.281,0.0,,
10220,7,10437,495.9,179,153,0,782,782,5845,1195,670,0.281,0.0,,
10230,7,10437,496.4,179,153,0,782,782,5844,1194,670,0.281,0.0,,
10240,7,10437,496.9,179,153,0,782,782,5843,1193,670,0.281,0.0,,
10250,7,10437,497.4,179,153,0,782,782,5842,1192,670,0.281,0.0,,
10260,7,10437,497.9,179,153,0,782,782,5841,1191,670,0.281,0.0,,
10270,7,10437,498.4,179,153,0,782,782,5840,1190,670,0.281,0.0,,
10280,7,10437,498.9,179,153,0,782,782,5839,1189,670,0.281,0.0,,
10290,7,10437,499.4,179,153,0,782,782,5838,1188,670,0.281,0.0,,
10300,7,10437,499.9,179,153,0,782,782,5837,1187,670,0.281,0.0,,
10310,7,10437,500.4,179,153,0,782,782,5837,1187,670,0.281,0.0,,
10320,7,10437,500.9,179,153,0,782,782,5836,1186,670,0.281,0.0,,
10330,7,10437,501.4,179,153,0,782,782,5835,1185,670,0.281,0.0,,
10340,7,10437,501.9,179,153,0,782,782,5834,1184,670,0.281,0.0,,
10350,7,10437,502.4,179,153,0,782,782,5833,1183,670,0.281,0.0,,
10360,7,10437,502.9,179,153,0,782,782,5832,1182,670,0.281,0.0,,
10370,7,10437,503.4,179,153,0,782,782,5831,1181,670,0.281,0.0,,
10380,7,10437,503.8,179,153,0,782,782,5830,1180,670,0.281,0.0,,
10390,7,10437,504.3,179,153,0,782,782,5829,1179,670,0.281,0.0,,
10400,7,10437,504.8,179,153,0,782,782,5828,1178,670,0.281,0.0,,
10410,7,10437,505.3,179,153,0,782,782,5827,1177,670,0.281,0.0,,
10420,7,10437,505.8,179,153,0,782,782,5826,1176,670,0.281,0.0,,
10430,7,10437,506.3,179,153,0,782,782,5825,1175,670,0.281,0.0,,
10440,7,10437,506.8,179,153,0,782,782,5824,1174,670,0.281,0.0,,
10450,7,10437,507.3,179,153,0,782,781,5823,1173,670,0.281,0.0,,
10460,7,10437,507.8,179,153,0,782,781,5823,1173,670,0.281,0.0,,
10470,7,10437,508.3,179,153,0,782,781,5822,1172,670,0.281,0.0,,
10480,7,10437,508.8,179,153,0,782,781,5821,1171,670,0.281,0.0,,
10490,7,10437,509.3,179,153,0,782,781,5820,1170,670,0.281,0.0,,
