# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSFO
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 80.3 kts
# Approach VREF: 54.4 kts
# Generated: 2025-11-06 14:04:52
# Original Data Points: 1567
# Sampled Data Points (5-sec intervals): 1567
# Time Range: 0 - 14250 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
7394,7,10439,356.2,180,154,0,778,778,6058,1458,670,0.282,0.0,,
7404,7,10439,356.7,180,154,0,778,778,6057,1457,670,0.282,0.0,,
7414,7,10439,357.2,180,154,0,778,778,6056,1456,670,0.282,0.0,,
7424,7,10439,357.7,180,154,0,778,778,6055,1455,670,0.282,0.0,,
7434,7,10439,358.2,180,154,0,778,778,6054,1454,670,0.282,0.0,,
7444,7,10439,358.7,180,154,0,778,778,6053,1453,670,0.282,0.0,,
7454,7,10440,359.2,180,154,0,778,778,6052,1452,670,0.282,0.0,,
7464,7,10440,359.7,180,154,0,778,778,6051,1451,670,0.282,0.0,,
7474,7,10440,360.2,180,154,0,778,778,6050,1450,670,0.282,0.0,,
7484,7,10440,360.7,180,154,0,778,778,6049,1449,670,0.282,0.0,,
7494,7,10440,361.2,180,154,0,778,778,6048,1448,670,0.282,0.0,,
7504,7,10440,361.7,180,154,0,778,778,6047,1447,670,0.282,0.0,,
7514,7,10440,362.2,180,154,0,778,778,6046,1446,670,0.282,0.0,,
7524,7,10440,362.7,180,154,0,778,778,6045,1445,670,0.282,0.0,,
7534,7,10440,363.2,180,154,0,778,778,6045,1445,670,0.282,0.0,,
7544,7,10440,363.7,180,154,0,778,778,6044,1444,670,0.282,0.0,,
7554,7,10440,364.2,180,154,0,778,778,6043,1443,670,0.282,0.0,,
7564,7,10440,364.7,180,154,0,778,778,6042,1442,670,0.282,0.0,,
7574,7,10440,365.2,180,154,0,778,778,6041,1441,670,0.282,0.0,,
7584,7,10440,365.7,180,154,0,778,778,6040,1440,670,0.282,0.0,,
7594,7,10440,366.2,180,154,0,778,778,6039,1439,670,0.282,0.0,,
7604,7,10440,366.7,180,154,0,778,778,6038,1438,670,0.282,0.0,,
7614,7,10440,367.2,180,154,0,778,778,6037,1437,670,0.282,0.0,,
7624,7,10440,367.7,180,154,0,778,778,6036,1436,670,0.282,0.0,,
7634,7,10440,368.2,180,154,0,778,778,6035,1435,670,0.282,0.0,,
7644,7,10440,368.7,180,154,0,778,778,6034,1434,670,0.282,0.0,,
7654,7,10440,369.2,180,154,0,778,778,6033,1433,670,0.282,0.0,,
7664,7,10440,369.7,180,154,0,778,778,6032,1432,670,0.282,0.0,,
7674,7,10440,370.2,180,154,0,778,778,6032,1432,670,0.282,0.0,,
7684,7,10440,370.7,180,154,0,778,778,6031,1431,670,0.282,0.0,,
7694,7,10440,371.2,180,154,0,778,778,6030,1430,670,0.282,0.0,,
7704,7,10440,371.7,180,154,0,778,778,6029,1429,670,0.282,0.0,,
7714,7,10440,372.2,180,154,0,778,778,6028,1428,670,0.282,0.0,,
7724,7,10440,372.7,180,154,0,778,778,6027,1427,670,0.282,0.0,,
7734,7,10440,373.2,180,154,0,778,778,6026,1426,670,0.282,0.0,,
7744,7,10440,373.7,180,154,0,778,778,6025,1425,670,0.282,0.0,,
7754,7,10440,374.2,180,154,0,778,778,6024,1424,670,0.282,0.0,,
7764,7,10440,374.7,180,154,0,778,778,6023,1423,670,0.282,0.0,,
7774,7,10440,375.2,180,154,0,778,778,6022,1422,670,0.282,0.0,,
7784,7,10440,375.7,180,154,0,778,778,6021,1421,670,0.282,0.0,,
7794,7,10440,376.2,180,154,0,778,778,6020,1420,670,0.282,0.0,,
7804,7,10440,376.7,180,154,0,778,778,6019,1419,670,0.282,0.0,,
7814,7,10440,377.2,180,154,0,778,778,6019,1419,670,0.282,0.0,,
7824,7,10440,377.7,180,154,0,778,778,6018,1418,670,0.282,0.0,,
7834,7,10440,378.2,180,154,0,778,778,6017,1417,670,0.282,0.0,,
7844,7,10440,378.7,180,154,0,778,778,6016,1416,670,0.282,0.0,,
7854,7,10440,379.2,180,154,0,778,778,6015,1415,670,0.282,0.0,,
7864,7,10440,379.7,180,154,0,778,778,6014,1414,670,0.282,0.0,,
7874,7,10440,380.2,180,154,0,778,778,6013,1413,670,0.282,0.0,,
7884,7,10440,380.7,180,154,0,778,778,6012,1412,670,0.282,0.0,,
7894,7,10440,381.2,180,154,0,778,778,6011,1411,670,0.282,0.0,,
7904,7,10440,381.7,180,154,0,778,778,6010,1410,670,0.282,0.0,,
7914,7,10440,382.2,180,154,0,778,778,6009,1409,670,0.282,0.0,,
7924,7,10440,382.7,180,154,0,778,778,6008,1408,670,0.282,0.0,,
7934,7,10440,383.2,180,154,0,778,778,6007,1407,670,0.282,0.0,,
7944,7,10440,383.7,180,154,0,778,778,6006,1406,670,0.282,0.0,,
7954,7,10440,384.2,180,154,0,778,778,6005,1405,670,0.282,0.0,,
7964,7,10440,384.7,180,154,0,778,778,6005,1405,670,0.282,0.0,,
7974,7,10440,385.2,180,154,0,778,778,6004,1404,670,0.282,0.0,,
7984,7,10440,385.7,180,154,0,778,778,6003,1403,670,0.282,0.0,,
7994,7,10440,386.2,180,154,0,778,778,6002,1402,670,0.282,0.0,,
8004,7,10440,386.7,180,154,0,778,778,6001,1401,670,0.282,0.0,,
8014,7,10440,387.2,180,154,0,778,778,6000,1400,670,0.282,0.0,,
8024,7,10440,387.7,180,154,0,778,778,5999,1399,670,0.282,0.0,,
8034,7,10440,388.2,180,154,0,778,778,5998,1398,670,0.282,0.0,,
8044,7,10440,388.6,180,154,0,778,778,5997,1397,670,0.282,0.0,,
8054,7,10440,389.1,180,154,0,778,778,5996,1396,670,0.282,0.0,,
8064,7,10440,389.6,180,154,0,778,778,5995,1395,670,0.282,0.0,,
8074,7,10440,390.1,180,154,0,778,778,5994,1394,670,0.282,0.0,,
8084,7,10440,390.6,180,154,0,778,778,5993,1393,670,0.282,0.0,,
8094,7,10440,391.1,180,154,0,778,778,5992,1392,670,0.282,0.0,,
8104,7,10440,391.6,180,154,0,778,778,5992,1392,670,0.282,0.0,,
8114,7,10440,392.1,180,154,0,778,778,5991,1391,670,0.282,0.0,,
8124,7,10440,392.6,180,154,0,778,778,5990,1390,670,0.282,0.0,,
8134,7,10440,393.1,180,154,0,778,778,5989,1389,670,0.282,0.0,,
8144,7,10440,393.6,180,154,0,778,778,5988,1388,670,0.282,0.0,,
8154,7,10440,394.1,180,154,0,778,778,5987,1387,670,0.282,0.0,,
8164,7,10440,394.6,180,154,0,778,778,5986,1386,670,0.282,0.0,,
8174,7,10440,395.1,180,154,0,778,778,5985,1385,670,0.282,0.0,,
8184,7,10441,395.6,180,154,0,778,778,5984,1384,670,0.282,0.0,,
8194,7,10441,396.1,180,154,0,778,778,5983,1383,670,0.282,0.0,,
8204,7,10441,396.6,180,154,0,778,778,5982,1382,670,0.282,0.0,,
8214,7,10441,397.1,180,154,0,778,778,5981,1381,670,0.282,0.0,,
8224,7,10441,397.6,180,154,0,778,778,5980,1380,670,0.282,0.0,,
8234,7,10441,398.1,180,154,0,778,778,5979,1379,670,0.282,0.0,,
8244,7,10441,398.6,180,154,0,778,778,5979,1379,670,0.282,0.0,,
8254,7,10441,399.1,180,154,0,778,778,5978,1378,670,0.282,0.0,,
8264,7,10441,399.6,180,154,0,778,777,5977,1377,670,0.282,0.0,,
8274,7,10441,400.1,180,154,0,778,777,5976,1376,670,0.282,0.0,,
8284,7,10441,400.6,180,154,0,778,777,5975,1375,670,0.282,0.0,,
8294,7,10441,401.1,180,154,0,778,777,5974,1374,670,0.282,0.0,,
8304,7,10441,401.6,180,154,0,777,777,5973,1373,670,0.282,0.0,,
8314,7,10441,402.1,180,154,0,777,777,5972,1372,670,0.282,0.0,,
8324,7,10441,402.6,180,154,0,777,777,5971,1371,670,0.282,0.0,,
8334,7,10441,403.1,180,154,0,777,777,5970,1370,670,0.282,0.0,,
8344,7,10441,403.6,180,154,0,777,777,5969,1369,670,0.282,0.0,,
8354,7,10441,404.1,180,154,0,777,777,5968,1368,670,0.282,0.0,,
8364,7,10441,404.6,180,154,0,777,777,5967,1367,670,0.282,0.0,,
8374,7,10441,405.1,180,154,0,777,777,5966,1366,670,0.282,0.0,,
8384,7,10441,405.6,180,154,0,777,777,5966,1366,670,0.282,0.0,,
8394,7,10441,406.1,180,154,0,777,777,5965,1365,670,0.282,0.0,,
8404,7,10441,406.6,180,154,0,777,777,5964,1364,670,0.282,0.0,,
8414,7,10441,407.1,180,154,0,777,777,5963,1363,670,0.282,0.0,,
8424,7,10441,407.6,180,154,0,777,777,5962,1362,670,0.282,0.0,,
8434,7,10441,408.1,180,154,0,777,777,5961,1361,670,0.282,0.0,,
8444,7,10441,408.6,180,154,0,777,777,5960,1360,670,0.282,0.0,,
8454,7,10441,409.1,180,154,0,777,777,5959,1359,670,0.282,0.0,,
8464,7,10441,409.6,180,154,0,777,777,5958,1358,670,0.282,0.0,,
8474,7,10441,410.1,180,154,0,777,777,5957,1357,670,0.282,0.0,,
8484,7,10441,410.6,180,154,0,777,777,5956,1356,670,0.282,0.0,,
8494,7,10441,411.1,180,154,0,777,777,5955,1355,670,0.282,0.0,,
8504,7,10441,411.6,180,154,0,777,777,5954,1354,670,0.282,0.0,,
8514,7,10441,412.1,180,154,0,777,777,5953,1353,670,0.282,0.0,,
8524,7,10441,412.6,180,154,0,777,777,5952,1352,670,0.282,0.0,,
8534,7,10441,413.1,180,154,0,777,777,5952,1352,670,0.282,0.0,,
8544,7,10441,413.6,180,154,0,777,777,5951,1351,670,0.282,0.0,,
8554,7,10441,414.1,180,154,0,777,777,5950,1350,670,0.282,0.0,,
8564,7,10441,414.6,180,154,0,777,777,5949,1349,670,0.282,0.0,,
8574,7,10441,415.1,180,154,0,777,777,5948,1348,670,0.282,0.0,,
8584,7,10441,415.6,180,154,0,777,777,5947,1347,670,0.282,0.0,,
8594,7,10441,416.1,180,154,0,777,777,5946,1346,670,0.282,0.0,,
8604,7,10441,416.6,180,154,0,777,777,5945,1345,670,0.282,0.0,,
8614,7,10441,417.1,180,154,0,777,777,5944,1344,670,0.282,0.0,,
8624,7,10441,417.6,180,154,0,777,777,5943,1343,670,0.282,0.0,,
8634,7,10441,418.1,180,154,0,777,777,5942,1342,670,0.282,0.0,,
8644,7,10441,418.6,180,154,0,777,777,5941,1341,670,0.282,0.0,,
8654,7,10441,419.1,180,154,0,777,777,5940,1340,670,0.282,0.0,,
8664,7,10441,419.6,180,154,0,777,777,5939,1339,670,0.282,0.0,,
8674,7,10441,420.1,180,154,0,777,777,5939,1339,670,0.282,0.0,,
8684,7,10441,420.6,180,154,0,777,777,5938,1338,670,0.282,0.0,,
8694,7,10441,421.1,180,154,0,777,777,5937,1337,670,0.282,0.0,,
8704,7,10441,421.6,180,154,0,777,777,5936,1336,670,0.282,0.0,,
8714,7,10441,422.1,180,154,0,777,777,5935,1335,670,0.282,0.0,,
8724,7,10441,422.6,180,154,0,777,777,5934,1334,670,0.282,0.0,,
8734,7,10441,423.1,180,154,0,777,777,5933,1333,670,0.282,0.0,,
8744,7,10441,423.6,180,154,0,777,777,5932,1332,670,0.282,0.0,,
8754,7,10441,424.1,180,154,0,777,777,5931,1331,670,0.282,0.0,,
8764,7,10441,424.6,180,154,0,777,777,5930,1330,670,0.282,0.0,,
8774,7,10441,425.1,180,154,0,777,777,5929,1329,670,0.282,0.0,,
8784,7,10441,425.6,180,154,0,777,777,5928,1328,670,0.282,0.0,,
8794,7,10441,426.1,180,154,0,777,777,5927,1327,670,0.282,0.0,,
8804,7,10441,426.6,180,154,0,777,777,5926,1326,670,0.282,0.0,,
8814,7,10441,427.1,180,154,0,777,777,5926,1326,670,0.282,0.0,,
8824,7,10441,427.6,180,154,0,777,777,5925,1325,670,0.282,0.0,,
8834,7,10441,428.1,180,154,0,777,777,5924,1324,670,0.282,0.0,,
8844,7,10441,428.6,180,154,0,777,777,5923,1323,670,0.282,0.0,,
8854,7,10441,429.1,180,154,0,777,777,5922,1322,670,0.282,0.0,,
8864,7,10441,429.6,180,154,0,777,777,5921,1321,670,0.282,0.0,,
8874,7,10441,430.1,180,154,0,777,777,5920,1320,670,0.282,0.0,,
8884,7,10441,430.6,180,154,0,777,777,5919,1319,670,0.282,0.0,,
8894,7,10441,431.1,180,154,0,777,777,5918,1318,670,0.282,0.0,,
8904,7,10441,431.6,180,154,0,777,777,5917,1317,670,0.282,0.0,,
8914,7,10441,432.1,180,154,0,777,777,5916,1316,670,0.282,0.0,,
8924,7,10442,432.6,180,154,0,777,777,5915,1315,670,0.282,0.0,,
8934,7,10442,433.1,180,154,0,777,777,5914,1314,670,0.282,0.0,,
8944,7,10442,433.6,180,154,0,777,777,5913,1313,670,0.282,0.0,,
8954,7,10442,434.1,180,154,0,777,777,5913,1313,670,0.282,0.0,,
8964,7,10442,434.6,180,154,0,777,777,5912,1312,670,0.282,0.0,,
8974,7,10442,435.1,180,154,0,777,777,5911,1311,670,0.282,0.0,,
8984,7,10442,435.6,180,154,0,777,777,5910,1310,670,0.282,0.0,,
8994,7,10442,436.1,180,154,0,777,777,5909,1309,670,0.282,0.0,,
9004,7,10442,436.6,180,154,0,777,777,5908,1308,670,0.282,0.0,,
9014,7,10442,437.1,180,154,0,777,777,5907,1307,670,0.282,0.0,,
9024,7,10442,437.6,180,154,0,777,777,5906,1306,670,0.282,0.0,,
9034,7,10442,438.1,180,154,0,777,777,5905,1305,670,0.282,0.0,,
9044,7,10442,438.6,180,154,0,777,777,5904,1304,670,0.282,0.0,,
9054,7,10442,439.1,180,154,0,777,777,5903,1303,670,0.282,0.0,,
9064,7,10442,439.6,180,154,0,777,777,5902,1302,670,0.282,0.0,,
9074,7,10442,440.1,180,154,0,777,777,5901,1301,670,0.282,0.0,,
9084,7,10442,440.6,180,154,0,777,777,5900,1300,670,0.282,0.0,,
9094,7,10442,441.1,180,154,0,777,777,5899,1299,670,0.282,0.0,,
9104,7,10442,441.6,180,154,0,777,777,5899,1299,670,0.282,0.0,,
9114,7,10442,442.1,180,154,0,777,777,5898,1298,670,0.282,0.0,,
9124,7,10442,442.6,180,154,0,777,777,5897,1297,670,0.282,0.0,,
9134,7,10442,443.1,180,154,0,777,777,5896,1296,670,0.282,0.0,,
9144,7,10442,443.6,180,154,0,777,777,5895,1295,670,0.282,0.0,,
9154,7,10442,444.1,180,154,0,777,777,5894,1294,670,0.282,0.0,,
9164,7,10442,444.6,180,154,0,777,777,5893,1293,670,0.282,0.0,,
9174,7,10442,445.1,180,154,0,777,777,5892,1292,670,0.282,0.0,,
9184,7,10442,445.6,180,154,0,777,777,5891,1291,670,0.282,0.0,,
9194,7,10442,446.1,180,154,0,777,777,5890,1290,670,0.282,0.0,,
9204,7,10442,446.6,180,154,0,777,777,5889,1289,669,0.282,0.0,,
9214,7,10442,447.1,180,154,0,777,777,5888,1288,669,0.282,0.0,,
9224,7,10442,447.6,180,154,0,777,777,5887,1287,669,0.282,0.0,,
9234,7,10442,448.1,180,154,0,777,776,5886,1286,669,0.282,0.0,,
9244,7,10442,448.6,180,154,0,777,776,5886,1286,669,0.282,0.0,,
9254,7,10442,449.1,180,154,0,777,776,5885,1285,669,0.282,0.0,,
9264,7,10442,449.6,180,154,0,777,776,5884,1284,669,0.282,0.0,,
9274,7,10442,450.1,180,154,0,777,776,5883,1283,669,0.282,0.0,,
9284,7,10442,450.6,180,154,0,776,776,5882,1282,669,0.282,0.0,,
9294,7,10442,451.1,180,154,0,776,776,5881,1281,669,0.282,0.0,,
9304,7,10442,451.6,180,154,0,776,776,5880,1280,669,0.282,0.0,,
9314,7,10442,452.1,180,154,0,776,776,5879,1279,669,0.282,0.0,,
9324,7,10442,452.6,180,154,0,776,776,5878,1278,669,0.282,0.0,,
9334,7,10442,453.1,180,154,0,776,776,5877,1277,669,0.282,0.0,,
9344,7,10442,453.6,180,154,0,776,776,5876,1276,669,0.282,0.0,,
9354,7,10442,454.1,180,154,0,776,776,5875,1275,669,0.282,0.0,,
9364,7,10442,454.6,180,154,0,776,776,5874,1274,669,0.282,0.0,,
9374,7,10442,455.1,180,154,0,776,776,5873,1273,669,0.282,0.0,,
9384,7,10442,455.6,180,154,0,776,776,5873,1273,669,0.282,0.0,,
9394,7,10442,456.1,180,154,0,776,776,5872,1272,669,0.282,0.0,,
9404,7,10442,456.6,180,154,0,776,776,5871,1271,669,0.282,0.0,,
9414,7,10442,457.1,180,154,0,776,776,5870,1270,669,0.282,0.0,,
9424,7,10442,457.6,180,154,0,776,776,5869,1269,669,0.282,0.0,,
9434,7,10442,458.1,180,154,0,776,776,5868,1268,669,0.282,0.0,,
9444,7,10442,458.6,180,154,0,776,776,5867,1267,669,0.282,0.0,,
9454,7,10442,459.1,180,154,0,776,776,5866,1266,669,0.282,0.0,,
9464,7,10442,459.6,180,154,0,776,776,5865,1265,669,0.282,0.0,,
9474,7,10442,460.1,180,154,0,776,776,5864,1264,669,0.282,0.0,,
9484,7,10442,460.6,180,154,0,776,776,5863,1263,669,0.282,0.0,,
9494,7,10442,461.1,180,154,0,776,776,5862,1262,669,0.282,0.0,,
9504,7,10442,461.6,180,154,0,776,776,5861,1261,669,0.282,0.0,,
9514,7,10442,462.1,180,154,0,776,776,5860,1260,669,0.282,0.0,,
9524,7,10442,462.6,180,154,0,776,776,5860,1260,669,0.282,0.0,,
9534,7,10442,463.1,180,154,0,776,776,5859,1259,669,0.282,0.0,,
9544,7,10442,463.6,180,154,0,776,776,5858,1258,669,0.282,0.0,,
9554,7,10442,464.1,180,154,0,776,776,5857,1257,669,0.282,0.0,,
9564,7,10442,464.6,180,154,0,776,776,5856,1256,669,0.282,0.0,,
9574,7,10442,465.1,180,154,0,776,776,5855,1255,669,0.282,0.0,,
9584,7,10442,465.6,180,154,0,776,776,5854,1254,669,0.282,0.0,,
9594,7,10442,466.1,180,154,0,776,776,5853,1253,669,0.282,0.0,,
9604,7,10442,466.6,180,154,0,776,776,5852,1252,669,0.282,0.0,,
9614,7,10442,467.1,180,154,0,776,776,5851,1251,669,0.282,0.0,,
9624,7,10442,467.6,180,154,0,776,776,5850,1250,669,0.282,0.0,,
9634,7,10442,468.1,180,154,0,776,776,5849,1249,669,0.282,0.0,,
9644,7,10442,468.6,180,154,0,776,776,5848,1248,669,0.282,0.0,,
9654,7,10442,469.1,180,154,0,776,776,5847,1247,669,0.282,0.0,,
9664,7,10443,469.6,180,154,0,776,776,5846,1246,669,0.282,0.0,,
9674,7,10443,470.1,180,154,0,776,776,5846,1246,669,0.282,0.0,,
9684,7,10443,470.6,180,154,0,776,776,5845,1245,669,0.282,0.0,,
9694,7,10443,471.1,180,154,0,776,776,5844,1244,669,0.282,0.0,,
9704,7,10443,471.6,180,154,0,776,776,5843,1243,669,0.282,0.0,,
9714,7,10443,472.1,180,154,0,776,776,5842,1242,669,0.282,0.0,,
9724,7,10443,472.6,180,154,0,776,776,5841,1241,669,0.282,0.0,,
9734,7,10443,473.1,180,154,0,776,776,5840,1240,669,0.282,0.0,,
9744,7,10443,473.6,180,154,0,776,776,5839,1239,669,0.282,0.0,,
9754,7,10443,474.1,180,154,0,776,776,5838,1238,669,0.282,0.0,,
9764,7,10443,474.6,180,154,0,776,776,5837,1237,669,0.282,0.0,,
9774,7,10443,475.1,180,154,0,776,776,5836,1236,669,0.282,0.0,,
9784,7,10443,475.6,180,154,0,776,776,5835,1235,669,0.282,0.0,,
9794,7,10443,476.1,180,154,0,776,776,5834,1234,669,0.282,0.0,,
9804,7,10443,476.6,180,154,0,776,776,5833,1233,669,0.282,0.0,,
9814,7,10443,477.1,180,154,0,776,776,5833,1233,669,0.282,0.0,,
9824,7,10443,477.6,180,154,0,776,776,5832,1232,669,0.282,0.0,,
9834,7,10443,478.1,180,154,0,776,776,5831,1231,669,0.282,0.0,,
9844,7,10443,478.6,180,154,0,776,776,5830,1230,669,0.282,0.0,,
9854,7,10443,479.1,180,154,0,776,776,5829,1229,669,0.282,0.0,,
9864,7,10443,479.6,180,154,0,776,776,5828,1228,669,0.282,0.0,,
9874,7,10443,480.1,180,154,0,776,776,5827,1227,669,0.282,0.0,,
9884,7,10443,480.6,180,154,0,776,776,5826,1226,669,0.282,0.0,,
9894,7,10443,481.1,180,154,0,776,776,5825,1225,669,0.282,0.0,,
9904,7,10443,481.6,180,154,0,776,776,5824,1224,669,0.282,0.0,,
9914,7,10443,482.1,180,154,0,776,776,5823,1223,669,0.282,0.0,,
9924,7,10443,482.6,180,154,0,776,776,5822,1222,669,0.282,0.0,,
9934,7,10443,483.1,180,154,0,776,776,5821,1221,669,0.282,0.0,,
9944,7,10443,483.6,180,154,0,776,776,5820,1220,669,0.282,0.0,,
9954,7,10443,484.1,180,154,0,776,776,5820,1220,669,0.282,0.0,,
9964,7,10443,484.6,180,154,0,776,776,5819,1219,669,0.282,0.0,,
9974,7,10443,485.1,180,154,0,776,776,5818,1218,669,0.282,0.0,,
9984,7,10443,485.6,180,154,0,776,776,5817,1217,669,0.282,0.0,,
9994,7,10443,486.1,180,154,0,776,776,5816,1216,669,0.282,0.0,,
10004,7,10443,486.6,180,154,0,776,776,5815,1215,669,0.282,0.0,,
10014,7,10443,487.1,180,154,0,776,776,5814,1214,669,0.282,0.0,,
10024,7,10443,487.6,180,154,0,776,776,5813,1213,669,0.282,0.0,,
10034,7,10443,488.1,180,154,0,776,776,5812,1212,669,0.282,0.0,,
10044,7,10443,488.6,180,154,0,776,776,5811,1211,669,0.282,0.0,,
10054,7,10443,489.1,180,154,0,776,776,5810,1210,669,0.282,0.0,,
10064,7,10443,489.6,180,154,0,776,776,5809,1209,669,0.282,0.0,,
10074,7,10443,490.1,180,154,0,776,776,5808,1208,669,0.282,0.0,,
10084,7,10443,490.6,180,154,0,776,776,5807,1207,669,0.282,0.0,,
10094,7,10443,491.1,180,154,0,776,776,5807,1207,669,0.282,0.0,,
10104,7,10443,491.6,180,154,0,776,776,5806,1206,669,0.282,0.0,,
10114,7,10443,492.1,180,154,0,776,776,5805,1205,669,0.282,0.0,,
10124,7,10443,492.6,180,154,0,776,776,5804,1204,669,0.282,0.0,,
10134,7,10443,493.1,180,154,0,776,776,5803,1203,669,0.282,0.0,,
10144,7,10443,493.6,180,154,0,776,776,5802,1202,669,0.282,0.0,,
10154,7,10443,494.1,180,154,0,776,776,5801,1201,669,0.282,0.0,,
10164,7,10443,494.6,180,154,0,776,776,5800,1200,669,0.282,0.0,,
10174,7,10443,495.1,180,154,0,776,776,5799,1199,669,0.282,0.0,,
10184,7,10443,495.6,180,154,0,776,776,5798,1198,669,0.282,0.0,,
10194,7,10443,496.1,180,154,0,776,776,5797,1197,669,0.282,0.0,,
10204,7,10443,496.6,180,154,0,776,776,5796,1196,669,0.283,0.0,,
10214,7,10443,497.1,180,154,0,776,776,5795,1195,669,0.283,0.0,,
10224,7,10443,497.6,180,154,0,776,776,5794,1194,669,0.283,0.0,,
10234,7,10443,498.1,180,154,0,776,775,5793,1193,669,0.283,0.0,,
10244,7,10443,498.6,180,154,0,776,775,5793,1193,669,0.283,0.0,,
10254,7,10443,499.1,180,154,0,776,775,5792,1192,669,0.283,0.0,,
10264,7,10443,499.6,180,154,0,776,775,5791,1191,669,0.283,0.0,,
10274,7,10443,500.1,180,154,0,775,775,5790,1190,669,0.283,0.0,,
10284,7,10443,500.6,180,154,0,775,775,5789,1189,669,0.283,0.0,,
10294,7,10443,501.1,180,154,0,775,775,5788,1188,669,0.283,0.0,,
10304,7,10443,501.6,180,154,0,775,775,5787,1187,669,0.283,0.0,,
10314,7,10443,502.1,180,154,0,775,775,5786,1186,669,0.283,0.0,,
10324,7,10443,502.6,180,154,0,775,775,5785,1185,669,0.283,0.0,,
10334,7,10443,503.1,180,154,0,775,775,5784,1184,669,0.283,0.0,,
10344,7,10443,503.6,180,154,0,775,775,5783,1183,669,0.283,0.0,,
10354,7,10443,504.1,180,154,0,775,775,5782,1182,669,0.283,0.0,,
10364,7,10443,504.6,180,154,0,775,775,5781,1181,669,0.283,0.0,,
10374,7,10443,505.1,180,154,0,775,775,5780,1180,669,0.283,0.0,,
10384,7,10443,505.6,180,154,0,775,775,5780,1180,669,0.283,0.0,,
10394,7,10443,506.1,180,154,0,775,775,5779,1179,669,0.283,0.0,,
10404,7,10443,506.6,180,154,0,775,775,5778,1178,669,0.283,0.0,,
10414,7,10443,507.1,180,154,0,775,775,5777,1177,669,0.283,0.0,,
10424,7,10444,507.6,180,154,0,775,775,5776,1176,669,0.283,0.0,,
10434,7,10444,508.1,180,154,0,775,775,5775,1175,669,0.283,0.0,,
10444,7,10444,508.6,180,154,0,775,775,5774,1174,669,0.283,0.0,,
10454,7,10444,509.1,180,154,0,775,775,5773,1173,669,0.283,0.0,,
10464,7,10444,509.6,180,154,0,775,775,5772,1172,669,0.283,0.0,,
10474,7,10444,510.1,180,154,0,775,775,5771,1171,669,0.283,0.0,,
10484,7,10444,510.6,180,154,0,775,775,5770,1170,669,0.283,0.0,,
10494,7,10444,511.1,180,154,0,775,775,5769,1169,669,0.283,0.0,,
10504,7,10444,511.6,180,154,0,775,775,5768,1168,669,0.283,0.0,,
10514,7,10444,512.1,180,154,0,775,775,5767,1167,669,0.283,0.0,,
10524,7,10444,512.6,180,154,0,775,775,5767,1167,669,0.283,0.0,,
10534,7,10444,513.1,180,154,0,775,775,5766,1166,669,0.283,0.0,,
10544,7,10444,513.6,180,154,0,775,775,5765,1165,669,0.283,0.0,,
10554,7,10444,514.1,180,154,0,775,775,5764,1164,669,0.283,0.0,,
10564,7,10444,514.6,180,154,0,775,775,5763,1163,669,0.283,0.0,,
10574,7,10444,515.1,180,154,0,775,775,5762,1162,669,0.283,0.0,,
10584,7,10444,515.6,180,154,0,775,775,5761,1161,669,0.283,0.0,,
10594,7,10444,516.1,180,154,0,775,775,5760,1160,669,0.283,0.0,,
10604,7,10444,516.6,180,154,0,775,775,5759,1159,669,0.283,0.0,,
10614,7,10444,517.1,180,154,0,775,775,5758,1158,669,0.283,0.0,,
10624,7,10444,517.6,180,154,0,775,775,5757,1157,669,0.283,0.0,,
10634,7,10444,518.1,180,154,0,775,775,5756,1156,669,0.283,0.0,,
10644,7,10444,518.6,180,154,0,775,775,5755,1155,669,0.283,0.0,,
10654,7,10444,519.1,180,154,0,775,775,5754,1154,669,0.283,0.0,,
10664,7,10444,519.6,180,154,0,775,775,5754,1154,669,0.283,0.0,,
10674,7,10444,520.1,180,154,0,775,775,5753,1153,669,0.283,0.0,,
10684,7,10444,520.6,180,154,0,775,775,5752,1152,669,0.283,0.0,,
10694,7,10444,521.1,180,154,0,775,775,5751,1151,669,0.283,0.0,,
10704,7,10444,521.6,180,154,0,775,775,5750,1150,669,0.283,0.0,,
10714,7,10444,522.1,180,154,0,775,775,5749,1149,669,0.283,0.0,,
10724,7,10444,522.6,180,154,0,775,775,5748,1148,669,0.283,0.0,,
10734,7,10444,523.1,180,154,0,775,775,5747,1147,669,0.283,0.0,,
10744,7,10444,523.6,180,154,0,775,775,5746,1146,669,0.283,0.0,,
10754,7,10444,524.1,180,154,0,775,775,5745,1145,669,0.283,0.0,,
10764,7,10444,524.6,180,154,0,775,775,5744,1144,669,0.283,0.0,,
10774,7,10444,525.1,180,154,0,775,775,5743,1143,669,0.283,0.0,,
10784,7,10444,525.6,180,154,0,775,775,5742,1142,669,0.283,0.0,,
10794,7,10444,526.1,180,154,0,775,775,5741,1141,669,0.283,0.0,,
