# Flight Simulation Results - CJ1+ Tamarack
# Route: CA-0485 to KTPA
# Initial Fuel: 3040 lb
# Payload: 500 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 115.3 kts
# Approach VREF: 89.4 kts
# Generated: 2025-11-06 14:01:48
# Original Data Points: 2037
# Sampled Data Points (5-sec intervals): 2037
# Time Range: 0 - 10180 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,0,0.0,1,1,15,3883,162,10769,2940,0,0.001,38.7,,
5,0,30,0.0,32,32,686,3751,184,10765,2936,2692,0.049,36.9,,
10,0,112,0.1,63,63,1266,3621,248,10761,2932,2653,0.095,34.8,,
15,0,238,0.2,92,92,1728,3497,346,10758,2929,2561,0.139,32.4,,
21,2,390,0.4,109,109,1641,3420,752,10754,2925,2781,0.165,25.6,,
26,3,531,0.5,109,109,1703,3411,652,10750,2922,2459,0.166,26.6,,
31,3,673,0.7,110,109,1701,3402,652,10747,2918,2452,0.166,26.5,,
36,3,815,0.8,110,109,1699,3393,651,10744,2915,2445,0.166,26.4,,
41,3,956,1.0,110,109,1698,3384,651,10740,2911,2439,0.167,26.3,,
46,3,1098,1.1,110,109,1696,3374,651,10737,2908,2432,0.167,26.2,,
51,3,1239,1.3,110,109,1695,3365,651,10733,2905,2426,0.168,26.1,,
56,3,1380,1.4,111,109,1693,3356,650,10730,2901,2419,0.168,26.1,,
61,3,1521,1.6,111,109,1691,3347,650,10727,2898,2412,0.169,26.0,,
66,4,1678,1.8,135,131,1998,3268,642,10723,2895,2380,0.205,25.3,,
71,4,1855,2.0,157,153,2199,3176,699,10720,2891,2313,0.239,23.7,,
76,4,2045,2.2,178,173,2309,3091,796,10717,2888,2250,0.271,21.9,,
81,4,2236,2.5,186,180,2287,3043,860,10714,2885,2199,0.283,20.8,,
86,4,2427,2.7,186,180,2282,3031,860,10711,2882,2186,0.284,20.7,,
91,4,2617,3.0,187,180,2276,3020,860,10708,2879,2178,0.285,20.6,,
96,4,2806,3.2,187,180,2271,3009,860,10705,2876,2169,0.286,20.5,,
101,4,2995,3.5,188,180,2266,2997,860,10702,2873,2161,0.287,20.4,,
106,4,3184,3.8,188,180,2261,2986,860,10699,2870,2153,0.288,20.3,,
111,4,3372,4.0,189,180,2256,2975,860,10696,2867,2145,0.289,20.2,,
116,4,3560,4.3,189,180,2251,2963,859,10693,2864,2137,0.29,20.1,,
121,4,3747,4.5,190,180,2245,2952,859,10690,2861,2129,0.291,20.0,,
126,4,3934,4.8,190,180,2240,2941,859,10687,2858,2121,0.292,19.9,,
131,4,4120,5.1,191,180,2235,2930,859,10684,2855,2113,0.293,19.8,,
136,4,4306,5.3,192,180,2230,2918,859,10681,2853,2104,0.294,19.7,,
141,4,4492,5.6,192,180,2224,2907,859,10678,2850,2096,0.295,19.5,,
146,4,4677,5.9,193,180,2219,2896,858,10675,2847,2088,0.296,19.4,,
151,4,4861,6.1,193,180,2213,2885,858,10672,2844,2080,0.297,19.3,,
156,4,5046,6.4,194,180,2208,2874,858,10670,2841,2072,0.298,19.2,,
161,4,5229,6.7,194,180,2202,2863,858,10667,2838,2064,0.299,19.1,,
166,4,5412,6.9,195,180,2197,2852,858,10664,2835,2056,0.3,19.0,,
171,4,5595,7.2,195,180,2191,2841,858,10661,2832,2048,0.301,18.9,,
176,4,5778,7.5,196,180,2185,2830,857,10658,2830,2041,0.302,18.8,,
181,4,5959,7.8,196,180,2180,2819,857,10655,2827,2033,0.303,18.7,,
186,4,6141,8.0,197,180,2174,2808,857,10653,2824,2025,0.304,18.6,,
191,4,6322,8.3,197,180,2168,2797,857,10650,2821,2017,0.305,18.5,,
196,4,6502,8.6,198,180,2163,2786,857,10647,2818,2009,0.306,18.4,,
201,4,6682,8.9,198,180,2157,2775,857,10644,2816,2001,0.307,18.3,,
206,4,6861,9.1,199,180,2151,2764,856,10641,2813,1993,0.308,18.2,,
211,4,7040,9.4,199,180,2145,2754,856,10639,2810,1986,0.309,18.1,,
216,4,7219,9.7,200,180,2139,2743,856,10636,2807,1978,0.31,18.0,,
221,4,7397,10.0,200,180,2134,2732,856,10633,2805,1970,0.311,17.9,,
226,4,7574,10.2,201,180,2128,2721,856,10630,2802,1962,0.312,17.8,,
231,4,7751,10.5,202,180,2122,2711,856,10628,2799,1955,0.313,17.7,,
236,4,7928,10.8,202,180,2116,2700,855,10625,2796,1947,0.314,17.6,,
241,4,8104,11.1,203,180,2110,2689,855,10622,2794,1939,0.315,17.5,,
246,4,8279,11.4,203,180,2104,2679,855,10620,2791,1932,0.316,17.4,,
251,4,8454,11.7,204,180,2098,2668,855,10617,2788,1924,0.317,17.3,,
256,4,8629,11.9,204,180,2092,2658,855,10614,2786,1917,0.318,17.2,,
261,4,8803,12.2,205,180,2086,2647,855,10612,2783,1909,0.319,17.1,,
266,4,8976,12.5,205,180,2080,2637,854,10609,2780,1902,0.32,17.0,,
271,4,9149,12.8,206,180,2073,2626,854,10606,2778,1894,0.321,16.9,,
276,4,9322,13.1,206,180,2067,2616,854,10604,2775,1887,0.323,16.8,,
281,4,9494,13.4,207,180,2061,2606,854,10601,2773,1879,0.324,16.8,,
286,4,9665,13.7,207,180,2055,2595,854,10599,2770,1872,0.325,16.7,,
291,4,9836,13.9,208,180,2049,2585,854,10596,2767,1864,0.326,16.6,,
296,4,10007,14.2,209,180,2042,2575,853,10593,2765,1857,0.327,16.5,,
301,4,10177,14.5,209,180,2036,2565,853,10591,2762,1849,0.328,16.4,,
306,4,10346,14.8,210,180,2030,2554,853,10588,2760,1842,0.329,16.3,,
311,4,10515,15.1,210,180,2024,2544,853,10586,2757,1835,0.33,16.2,,
316,4,10683,15.4,211,180,2017,2534,853,10583,2755,1828,0.331,16.1,,
321,4,10851,15.7,211,180,2011,2524,853,10581,2752,1820,0.332,16.0,,
326,4,11018,16.0,212,180,2005,2514,852,10578,2750,1813,0.333,15.9,,
331,4,11185,16.3,212,180,1998,2504,852,10576,2747,1806,0.334,15.8,,
336,4,11351,16.6,213,180,1992,2494,852,10573,2745,1799,0.335,15.7,,
341,4,11517,16.9,213,180,1985,2484,852,10571,2742,1791,0.336,15.6,,
346,4,11682,17.2,214,180,1979,2474,852,10568,2740,1784,0.337,15.5,,
351,4,11846,17.5,215,180,1972,2464,852,10566,2737,1777,0.338,15.4,,
356,4,12010,17.8,215,180,1966,2455,851,10563,2735,1770,0.339,15.4,,
361,4,12174,18.1,216,180,1959,2445,851,10561,2732,1763,0.341,15.3,,
366,4,12337,18.4,216,180,1953,2435,851,10558,2730,1756,0.342,15.2,,
371,4,12499,18.7,217,180,1946,2425,851,10556,2727,1749,0.343,15.1,,
376,4,12661,19.0,217,180,1940,2416,851,10554,2725,1742,0.344,15.0,,
381,4,12823,19.3,218,180,1933,2406,851,10551,2722,1735,0.345,14.9,,
386,4,12983,19.6,218,180,1927,2397,850,10549,2720,1728,0.346,14.8,,
391,4,13144,19.9,219,180,1920,2387,850,10546,2718,1721,0.347,14.7,,
396,4,13303,20.2,219,180,1914,2377,850,10544,2715,1714,0.348,14.6,,
401,4,13462,20.5,220,180,1907,2368,850,10542,2713,1708,0.349,14.6,,
406,4,13621,20.8,221,180,1900,2359,850,10539,2711,1701,0.35,14.5,,
411,4,13779,21.1,221,180,1894,2349,850,10537,2708,1694,0.351,14.4,,
416,4,13937,21.4,222,180,1887,2340,849,10535,2706,1687,0.352,14.3,,
421,4,14093,21.7,222,180,1881,2330,849,10532,2704,1681,0.353,14.2,,
426,4,14250,22.0,223,180,1874,2321,849,10530,2701,1674,0.354,14.1,,
431,4,14406,22.3,223,180,1867,2312,849,10528,2699,1667,0.356,14.0,,
436,4,14561,22.6,224,180,1861,2303,849,10525,2697,1661,0.357,13.9,,
441,4,14716,22.9,224,180,1854,2294,849,10523,2694,1654,0.358,13.9,,
446,4,14870,23.3,225,180,1847,2284,848,10521,2692,1647,0.359,13.8,,
451,4,15023,23.6,225,180,1840,2275,848,10518,2690,1641,0.36,13.7,,
456,4,15176,23.9,226,180,1834,2266,848,10516,2687,1634,0.361,13.6,,
461,4,15329,24.2,226,180,1827,2257,848,10514,2685,1628,0.362,13.5,,
466,4,15481,24.5,227,180,1820,2248,848,10512,2683,1621,0.363,13.4,,
471,4,15632,24.8,228,180,1813,2239,848,10509,2681,1615,0.364,13.4,,
476,4,15783,25.1,228,180,1807,2230,847,10507,2678,1608,0.365,13.3,,
481,4,15933,25.5,229,180,1800,2222,847,10505,2676,1602,0.366,13.2,,
486,4,16083,25.8,229,180,1793,2213,847,10503,2674,1596,0.367,13.1,,
491,4,16232,26.1,230,180,1786,2204,847,10500,2672,1589,0.368,13.0,,
496,4,16380,26.4,230,180,1780,2195,847,10498,2670,1583,0.37,13.0,,
501,4,16528,26.7,231,180,1773,2187,847,10496,2667,1577,0.371,12.9,,
506,4,16676,27.1,231,180,1766,2178,846,10494,2665,1571,0.372,12.8,,
511,4,16823,27.4,232,180,1759,2169,846,10492,2663,1564,0.373,12.7,,
516,4,16969,27.7,232,180,1752,2161,846,10490,2661,1558,0.374,12.6,,
521,4,17115,28.0,233,180,1746,2152,846,10487,2659,1552,0.375,12.6,,
526,4,17260,28.4,234,180,1739,2144,846,10485,2657,1546,0.376,12.5,,
531,4,17404,28.7,234,180,1732,2135,846,10483,2654,1540,0.377,12.4,,
536,4,17548,29.0,235,180,1725,2127,845,10481,2652,1534,0.378,12.3,,
541,4,17692,29.3,235,180,1718,2118,845,10479,2650,1528,0.379,12.2,,
546,4,17835,29.7,236,180,1712,2110,845,10477,2648,1522,0.38,12.2,,
551,4,17977,30.0,236,180,1705,2102,845,10475,2646,1516,0.381,12.1,,
556,4,18119,30.3,237,180,1698,2094,845,10473,2644,1510,0.383,12.0,,
561,4,18260,30.6,237,180,1691,2085,845,10470,2642,1504,0.384,11.9,,
566,4,18400,31.0,238,180,1684,2077,844,10468,2640,1498,0.385,11.9,,
571,4,18540,31.3,238,180,1678,2069,844,10466,2638,1492,0.386,11.8,,
576,4,18680,31.6,239,180,1671,2061,844,10464,2636,1486,0.387,11.7,,
581,4,18819,32.0,239,180,1664,2053,844,10462,2634,1480,0.388,11.6,,
586,4,18957,32.3,240,180,1657,2045,844,10460,2631,1475,0.389,11.6,,
591,4,19095,32.6,240,180,1650,2037,843,10458,2629,1469,0.39,11.5,,
596,4,19232,33.0,241,180,1643,2029,843,10456,2627,1463,0.391,11.4,,
601,4,19369,33.3,242,180,1637,2021,843,10454,2625,1457,0.392,11.3,,
606,4,19505,33.6,242,180,1630,2013,843,10452,2623,1452,0.393,11.3,,
611,4,19640,34.0,243,180,1623,2005,843,10450,2621,1446,0.394,11.2,,
616,4,19775,34.3,243,180,1616,1998,843,10448,2619,1441,0.395,11.1,,
621,4,19909,34.7,244,180,1609,1990,842,10446,2617,1435,0.397,11.1,,
626,4,20043,35.0,244,180,1603,1982,842,10444,2615,1429,0.398,11.0,,
631,4,20176,35.3,245,180,1596,1975,842,10442,2613,1424,0.399,10.9,,
636,4,20309,35.7,245,180,1589,1967,842,10440,2611,1418,0.4,10.8,,
641,4,20441,36.0,246,180,1582,1959,842,10438,2609,1413,0.401,10.8,,
646,4,20573,36.4,246,180,1575,1952,842,10436,2608,1408,0.402,10.7,,
651,4,20703,36.7,247,180,1569,1944,841,10434,2606,1402,0.403,10.6,,
656,4,20834,37.0,247,180,1562,1937,841,10432,2604,1397,0.404,10.6,,
661,4,20964,37.4,248,180,1555,1930,841,10430,2602,1391,0.405,10.5,,
666,4,21093,37.7,248,180,1548,1922,841,10428,2600,1386,0.406,10.4,,
671,4,21222,38.1,249,180,1541,1915,841,10427,2598,1381,0.407,10.4,,
676,4,21350,38.4,249,180,1535,1908,841,10425,2596,1376,0.408,10.3,,
681,4,21477,38.8,250,180,1528,1900,840,10423,2594,1370,0.409,10.2,,
686,4,21604,39.1,251,180,1521,1893,840,10421,2592,1365,0.41,10.2,,
691,4,21731,39.5,251,180,1514,1886,840,10419,2590,1360,0.411,10.1,,
696,4,21857,39.8,252,180,1508,1879,840,10417,2588,1355,0.413,10.0,,
701,4,21982,40.2,252,180,1501,1872,840,10415,2587,1350,0.414,10.0,,
706,4,22107,40.5,253,180,1494,1865,840,10413,2585,1345,0.415,9.9,,
711,4,22231,40.9,253,180,1488,1858,839,10411,2583,1340,0.416,9.8,,
716,4,22354,41.2,254,180,1481,1851,839,10410,2581,1334,0.417,9.8,,
721,4,22477,41.6,254,180,1474,1844,839,10408,2579,1329,0.418,9.7,,
726,4,22600,41.9,255,180,1467,1837,839,10406,2577,1325,0.419,9.6,,
731,4,22722,42.3,255,180,1461,1830,839,10404,2575,1320,0.42,9.6,,
736,4,22843,42.6,256,180,1454,1823,839,10402,2574,1315,0.421,9.5,,
741,4,22964,43.0,256,180,1447,1816,838,10400,2572,1310,0.422,9.4,,
746,4,23084,43.3,257,180,1441,1810,838,10399,2570,1305,0.423,9.4,,
751,4,23204,43.7,257,180,1434,1803,838,10397,2568,1300,0.424,9.3,,
756,4,23323,44.1,258,180,1427,1796,838,10395,2566,1295,0.425,9.3,,
761,4,23442,44.4,258,180,1421,1790,838,10393,2565,1290,0.426,9.2,,
766,4,23560,44.8,259,180,1414,1783,837,10391,2563,1286,0.427,9.1,,
771,4,23678,45.1,259,180,1408,1776,837,10390,2561,1281,0.428,9.1,,
776,4,23795,45.5,260,180,1401,1770,837,10388,2559,1276,0.429,9.0,,
781,4,23911,45.9,260,180,1394,1763,837,10386,2557,1272,0.43,9.0,,
786,4,24027,46.2,261,180,1388,1757,837,10384,2556,1267,0.431,8.9,,
791,4,24142,46.6,261,180,1381,1751,837,10383,2554,1262,0.432,8.8,,
796,4,24257,46.9,262,180,1375,1744,836,10381,2552,1258,0.433,8.8,,
801,4,24371,47.3,262,180,1368,1738,836,10379,2550,1253,0.434,8.7,,
806,4,24485,47.7,263,180,1362,1732,836,10377,2549,1249,0.435,8.7,,
811,4,24598,48.0,263,180,1355,1725,836,10376,2547,1244,0.437,8.6,,
816,4,24711,48.4,264,180,1349,1719,836,10374,2545,1240,0.438,8.5,,
821,4,24823,48.8,264,180,1342,1713,836,10372,2544,1235,0.439,8.5,,
826,4,24934,49.1,265,180,1336,1707,835,10370,2542,1231,0.44,8.4,,
831,4,25045,49.5,265,180,1329,1701,835,10369,2540,1226,0.441,8.4,,
836,4,25156,49.9,266,180,1323,1695,835,10367,2538,1222,0.442,8.3,,
841,4,25266,50.2,266,180,1316,1688,835,10365,2537,1217,0.443,8.3,,
846,4,25375,50.6,267,180,1310,1682,835,10364,2535,1213,0.444,8.2,,
851,4,25484,51.0,267,180,1304,1677,835,10362,2533,1209,0.445,8.2,,
856,4,25592,51.4,268,180,1297,1671,834,10360,2532,1205,0.446,8.1,,
861,4,25700,51.7,268,180,1291,1665,834,10359,2530,1200,0.447,8.0,,
866,4,25807,52.1,269,180,1284,1659,834,10357,2528,1196,0.448,8.0,,
871,4,25914,52.5,269,180,1278,1653,834,10355,2527,1192,0.449,7.9,,
876,4,26020,52.8,270,180,1272,1647,834,10354,2525,1188,0.45,7.9,,
881,4,26126,53.2,270,180,1265,1641,834,10352,2523,1183,0.451,7.8,,
886,4,26231,53.6,270,180,1259,1636,833,10350,2522,1179,0.452,7.8,,
891,4,26336,54.0,271,180,1253,1630,833,10349,2520,1175,0.453,7.7,,
896,4,26440,54.4,271,180,1247,1624,833,10347,2519,1171,0.454,7.7,,
901,4,26543,54.7,272,180,1240,1619,833,10346,2517,1167,0.455,7.6,,
906,4,26646,55.1,272,180,1234,1613,833,10344,2515,1163,0.456,7.6,,
911,4,26749,55.5,273,180,1228,1608,833,10342,2514,1159,0.457,7.5,,
916,4,26851,55.9,273,180,1222,1602,832,10341,2512,1155,0.458,7.5,,
921,4,26952,56.2,274,180,1216,1597,832,10339,2510,1151,0.459,7.4,,
926,4,27053,56.6,274,180,1209,1591,832,10338,2509,1147,0.46,7.4,,
931,4,27154,57.0,275,180,1203,1586,832,10336,2507,1143,0.461,7.3,,
936,4,27254,57.4,275,180,1197,1580,832,10334,2506,1139,0.462,7.3,,
941,4,27353,57.8,276,180,1191,1575,832,10333,2504,1135,0.462,7.2,,
946,4,27452,58.2,276,180,1185,1570,831,10331,2503,1132,0.463,7.2,,
951,4,27551,58.5,277,180,1179,1564,831,10330,2501,1128,0.464,7.1,,
956,4,27648,58.9,277,180,1173,1559,831,10328,2499,1124,0.465,7.1,,
961,4,27746,59.3,278,180,1167,1554,831,10327,2498,1120,0.466,7.0,,
966,4,27843,59.7,278,180,1161,1549,831,10325,2496,1117,0.467,7.0,,
971,4,27939,60.1,278,180,1155,1543,831,10323,2495,1113,0.468,6.9,,
976,4,28035,60.5,279,180,1149,1538,830,10322,2493,1109,0.469,6.9,,
981,4,28131,60.9,279,180,1143,1533,830,10320,2492,1105,0.47,6.8,,
986,4,28225,61.2,280,180,1137,1528,830,10319,2490,1102,0.471,6.8,,
991,4,28320,61.6,280,180,1131,1523,830,10317,2489,1098,0.472,6.7,,
996,4,28414,62.0,281,180,1125,1518,830,10316,2487,1095,0.473,6.7,,
1001,4,28507,62.4,281,180,1119,1513,830,10314,2486,1091,0.474,6.6,,
1006,4,28600,62.8,282,180,1113,1508,829,10313,2484,1087,0.475,6.6,,
1011,4,28693,63.2,282,180,1107,1503,829,10311,2483,1084,0.476,6.6,,
1016,4,28785,63.6,282,180,1101,1498,829,10310,2481,1080,0.477,6.5,,
1021,4,28876,64.0,283,180,1095,1494,829,10308,2480,1077,0.478,6.5,,
1026,4,28967,64.4,283,180,1089,1489,829,10307,2478,1073,0.479,6.4,,
1031,4,29057,64.8,284,180,1084,1484,829,10305,2477,1070,0.48,6.4,,
1036,4,29147,65.2,284,180,1078,1479,828,10304,2475,1066,0.481,6.3,,
1041,4,29237,65.6,285,180,1072,1475,828,10302,2474,1063,0.481,6.3,,
1046,4,29326,66.0,285,180,1066,1470,828,10301,2472,1060,0.482,6.2,,
1051,4,29415,66.3,286,180,1061,1465,828,10299,2471,1056,0.483,6.2,,
1056,4,29503,66.7,286,180,1055,1461,828,10298,2469,1053,0.484,6.2,,
1061,4,29590,67.1,286,180,1049,1456,828,10296,2468,1050,0.485,6.1,,
1066,4,29678,67.5,287,180,1044,1451,827,10295,2466,1046,0.486,6.1,,
1071,4,29764,67.9,287,180,1038,1447,827,10294,2465,1043,0.487,6.0,,
1076,4,29850,68.3,288,180,1032,1442,827,10292,2463,1040,0.488,6.0,,
1081,4,29936,68.7,288,180,1027,1438,827,10291,2462,1037,0.489,5.9,,
1086,4,30021,69.1,289,180,1021,1433,827,10289,2461,1033,0.49,5.9,,
1091,4,30106,69.5,289,180,1015,1429,827,10288,2459,1030,0.491,5.9,,
1096,4,30191,69.9,289,180,1010,1425,827,10286,2458,1027,0.491,5.8,,
1101,4,30274,70.3,290,180,1004,1420,826,10285,2456,1024,0.492,5.8,,
1106,4,30358,70.7,290,180,999,1416,826,10284,2455,1021,0.493,5.7,,
1111,4,30441,71.2,291,180,993,1412,826,10282,2453,1018,0.494,5.7,,
1116,4,30523,71.6,291,180,988,1407,826,10281,2452,1014,0.495,5.7,,
1121,4,30605,72.0,291,180,982,1403,826,10279,2451,1011,0.496,5.6,,
1126,4,30687,72.4,292,180,977,1399,826,10278,2449,1008,0.497,5.6,,
1131,4,30768,72.8,292,180,972,1395,825,10277,2448,1005,0.498,5.5,,
1136,4,30849,73.2,293,180,966,1390,825,10275,2446,1002,0.498,5.5,,
1141,4,30929,73.6,293,180,961,1386,825,10274,2445,999,0.499,5.5,,
1146,4,31009,74.0,293,180,955,1382,825,10272,2444,996,0.5,5.4,,
1151,4,31088,74.4,294,180,950,1378,825,10271,2442,993,0.501,5.4,,
1156,4,31167,74.8,294,180,945,1374,825,10270,2441,990,0.502,5.4,,
1161,4,31246,75.2,295,180,940,1370,824,10268,2440,988,0.503,5.3,,
1166,4,31324,75.6,295,180,935,1366,824,10267,2438,985,0.504,5.3,,
1171,4,31401,76.0,295,180,929,1362,824,10266,2437,982,0.504,5.2,,
1176,4,31479,76.4,296,180,924,1358,824,10264,2436,979,0.505,5.2,,
1181,4,31555,76.9,296,180,919,1354,824,10263,2434,976,0.506,5.2,,
1186,4,31632,77.3,297,180,914,1350,823,10261,2433,973,0.507,5.1,,
1191,4,31708,77.7,297,180,909,1346,823,10260,2431,970,0.508,5.1,,
1196,4,31783,78.1,297,180,904,1342,823,10259,2430,968,0.509,5.1,,
1201,4,31858,78.5,298,180,899,1339,823,10257,2429,965,0.509,5.0,,
1206,5,31933,78.9,298,180,893,1335,823,10256,2427,962,0.51,5.0,,
1211,5,32007,79.3,298,180,891,1331,820,10255,2426,959,0.51,5.0,,
1216,5,32081,79.8,298,179,888,1328,818,10253,2425,957,0.51,5.0,,
1221,5,32155,80.2,298,179,885,1324,817,10252,2423,954,0.51,5.0,,
1226,5,32229,80.6,298,179,882,1321,815,10251,2422,952,0.51,4.9,,
1231,5,32302,81.0,298,178,879,1317,813,10249,2421,949,0.51,4.9,,
1236,5,32375,81.4,297,178,876,1314,811,10248,2419,947,0.51,4.9,,
1241,5,32448,81.8,297,178,873,1310,809,10247,2418,944,0.51,4.9,,
1246,5,32520,82.2,297,177,870,1307,807,10246,2417,942,0.51,4.9,,
1251,5,32593,82.6,297,177,867,1303,805,10244,2416,939,0.51,4.9,,
1256,5,32665,83.1,297,177,864,1300,804,10243,2414,937,0.51,4.8,,
1261,5,32737,83.5,297,177,860,1296,802,10242,2413,934,0.51,4.8,,
1266,5,32808,83.9,297,176,857,1293,800,10240,2412,932,0.51,4.8,,
1271,5,32879,84.3,297,176,854,1289,798,10239,2410,929,0.51,4.8,,
1276,5,32950,84.7,297,176,851,1286,796,10238,2409,927,0.51,4.8,,
1281,5,33021,85.1,297,175,848,1283,795,10236,2408,924,0.51,4.8,,
1286,5,33092,85.5,296,175,845,1279,793,10235,2407,922,0.51,4.8,,
1291,5,33162,85.9,296,175,842,1276,791,10234,2405,920,0.51,4.7,,
1296,5,33232,86.4,296,175,839,1272,790,10233,2404,917,0.51,4.7,,
1301,5,33302,86.8,296,174,836,1269,788,10231,2403,915,0.51,4.7,,
1306,5,33371,87.2,296,174,833,1266,786,10230,2401,912,0.51,4.7,,
1311,5,33441,87.6,296,174,830,1262,785,10229,2400,910,0.51,4.7,,
1316,5,33510,88.0,296,173,827,1259,783,10228,2399,908,0.51,4.7,,
1321,5,33578,88.4,296,173,824,1256,781,10226,2398,905,0.51,4.6,,
1326,5,33647,88.8,296,173,821,1253,780,10225,2396,903,0.51,4.6,,
1331,5,33715,89.2,296,173,818,1249,778,10224,2395,900,0.51,4.6,,
1336,5,33783,89.6,296,172,815,1246,776,10223,2394,898,0.51,4.6,,
1341,5,33851,90.1,295,172,812,1243,775,10221,2393,896,0.51,4.6,,
1346,5,33919,90.5,295,172,809,1240,773,10220,2391,893,0.51,4.6,,
1351,5,33986,90.9,295,172,806,1236,772,10219,2390,891,0.51,4.6,,
1356,5,34053,91.3,295,171,803,1233,770,10218,2389,889,0.51,4.5,,
1361,5,34120,91.7,295,171,800,1230,769,10216,2388,887,0.51,4.5,,
1366,5,34186,92.1,295,171,797,1227,767,10215,2386,884,0.51,4.5,,
1371,5,34252,92.5,295,171,794,1224,766,10214,2385,882,0.51,4.5,,
1376,5,34318,92.9,295,170,791,1220,764,10213,2384,880,0.51,4.5,,
1381,5,34384,93.3,295,170,788,1217,763,10211,2383,877,0.51,4.5,,
1386,5,34450,93.7,295,170,785,1214,761,10210,2382,875,0.51,4.4,,
1391,5,34515,94.1,295,169,782,1211,760,10209,2380,873,0.51,4.4,,
1396,5,34580,94.6,295,169,779,1208,758,10208,2379,871,0.51,4.4,,
1401,5,34644,95.0,294,169,776,1205,757,10207,2378,868,0.51,4.4,,
1406,5,34709,95.4,294,169,773,1202,755,10205,2377,866,0.51,4.4,,
1411,5,34773,95.8,294,168,770,1199,754,10204,2376,864,0.51,4.4,,
1416,5,34837,96.2,294,168,767,1196,753,10203,2374,862,0.51,4.3,,
1421,5,34901,96.6,294,168,764,1193,751,10202,2373,860,0.51,4.3,,
1426,5,34964,97.0,294,168,761,1190,750,10201,2372,857,0.51,4.3,,
1431,5,35028,97.4,294,167,758,1187,749,10199,2371,855,0.51,4.3,,
1436,5,35091,97.8,294,167,755,1184,747,10198,2370,853,0.51,4.3,,
1441,5,35153,98.2,294,167,752,1181,746,10197,2368,851,0.51,4.3,,
1446,5,35216,98.6,294,167,749,1178,744,10196,2367,849,0.51,4.3,,
1451,5,35278,99.0,294,166,746,1175,743,10195,2366,847,0.51,4.2,,
1456,5,35340,99.5,294,166,743,1172,742,10194,2365,844,0.51,4.2,,
1461,5,35402,99.9,293,166,740,1169,741,10192,2364,842,0.51,4.2,,
1466,5,35463,100.3,293,166,737,1166,739,10191,2363,840,0.51,4.2,,
1471,5,35525,100.7,293,166,734,1163,738,10190,2361,838,0.51,4.2,,
1476,5,35586,101.1,293,165,731,1160,737,10189,2360,836,0.51,4.2,,
1481,5,35646,101.5,293,165,728,1157,735,10188,2359,834,0.51,4.1,,
1486,5,35707,101.9,293,165,725,1154,734,10187,2358,832,0.51,4.1,,
1491,5,35767,102.3,293,165,722,1151,733,10185,2357,830,0.51,4.1,,
1496,5,35827,102.7,293,164,719,1148,732,10184,2356,828,0.51,4.1,,
1501,5,35887,103.1,293,164,716,1146,730,10183,2354,826,0.51,4.1,,
1506,5,35947,103.5,293,164,713,1143,729,10182,2353,824,0.51,4.1,,
1511,5,36006,103.9,293,164,710,1140,728,10181,2352,822,0.51,4.0,,
1516,5,36065,104.3,293,163,708,1137,727,10180,2351,820,0.51,4.0,,
1521,5,36124,104.7,292,163,704,1134,726,10179,2350,818,0.51,4.0,,
1526,5,36182,105.2,292,163,701,1132,725,10177,2349,816,0.51,4.0,,
1531,5,36241,105.6,292,163,698,1129,724,10176,2348,814,0.51,4.0,,
1536,5,36299,106.0,292,163,696,1126,723,10175,2347,812,0.51,4.0,,
1541,5,36356,106.4,292,162,693,1123,722,10174,2345,810,0.51,4.0,,
1546,5,36414,106.8,292,162,690,1121,721,10173,2344,808,0.51,3.9,,
1551,5,36471,107.2,292,162,688,1118,719,10172,2343,806,0.51,3.9,,
1556,5,36529,107.6,292,162,685,1115,718,10171,2342,804,0.51,3.9,,
1561,5,36586,108.0,292,162,682,1112,717,10170,2341,802,0.51,3.9,,
1566,5,36642,108.4,292,161,680,1110,716,10168,2340,800,0.51,3.9,,
1571,5,36699,108.8,292,161,677,1107,715,10167,2339,798,0.51,3.9,,
1576,5,36755,109.2,292,161,674,1104,714,10166,2338,796,0.51,3.8,,
1581,5,36811,109.6,292,161,671,1102,713,10165,2337,794,0.51,3.8,,
1586,5,36867,110.0,292,160,669,1099,712,10164,2335,792,0.51,3.8,,
1591,5,36923,110.4,292,160,666,1096,711,10163,2334,790,0.51,3.8,,
1596,5,36978,110.8,292,160,663,1094,710,10162,2333,788,0.51,3.8,,
1601,5,37033,111.2,292,160,661,1091,709,10161,2332,786,0.51,3.8,,
1606,5,37088,111.7,292,160,658,1089,708,10160,2331,785,0.51,3.8,,
1611,5,37143,112.1,292,159,655,1086,707,10159,2330,783,0.51,3.7,,
1616,5,37197,112.5,292,159,653,1083,706,10158,2329,781,0.51,3.7,,
1621,5,37251,112.9,292,159,650,1081,705,10156,2328,779,0.51,3.7,,
1626,5,37306,113.3,292,159,647,1078,704,10155,2327,777,0.51,3.7,,
1631,5,37359,113.7,292,159,645,1076,703,10154,2326,775,0.51,3.7,,
