# Flight Simulation Results - CJ1+ Flatwing
# Route: CA-0485 to KTPA
# Initial Fuel: 3140 lb
# Payload: 500 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 119.0 kts
# Approach VREF: 92.9 kts
# Generated: 2025-11-06 14:01:48
# Original Data Points: 1482
# Sampled Data Points (5-sec intervals): 1482
# Time Range: 0 - 10035 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
9010,9,26084,884.5,384,260,-2000,721,1485,8815,1065,520,0.641,-8.7,,
9015,9,25917,885.0,383,260,-2000,720,1486,8814,1064,519,0.639,-8.7,,
9020,9,25751,885.5,382,260,-2000,718,1486,8814,1064,517,0.637,-8.7,,
9025,9,25584,886.1,381,260,-2000,717,1486,8813,1063,516,0.635,-8.8,,
9030,9,25417,886.6,380,260,-2000,715,1487,8812,1062,515,0.633,-8.8,,
9035,9,25251,887.1,379,260,-2000,713,1487,8811,1061,514,0.63,-8.8,,
9040,9,25084,887.7,378,260,-2000,712,1488,8811,1061,513,0.628,-8.8,,
9045,9,24917,888.2,377,260,-2000,710,1488,8810,1060,512,0.626,-8.9,,
9050,9,24751,888.7,376,260,-2000,709,1489,8809,1059,511,0.624,-8.9,,
9055,9,24584,889.2,375,260,-2000,707,1489,8809,1059,510,0.622,-8.9,,
9060,9,24417,889.7,374,260,-2000,706,1489,8808,1058,508,0.62,-8.9,,
9065,9,24251,890.3,373,260,-2000,704,1490,8807,1057,507,0.618,-9.0,,
9070,9,24084,890.8,372,260,-2000,702,1490,8806,1056,506,0.616,-9.0,,
9075,9,23917,891.3,371,260,-2000,701,1491,8806,1056,505,0.614,-9.0,,
9080,9,23751,891.8,370,260,-2000,699,1491,8805,1055,504,0.612,-9.0,,
9085,9,23584,892.3,369,260,-2000,698,1491,8804,1054,503,0.61,-9.1,,
9090,9,23417,892.8,368,260,-2000,696,1492,8804,1054,502,0.608,-9.1,,
9095,9,23251,893.3,367,260,-2000,694,1492,8803,1053,500,0.606,-9.1,,
9100,9,23084,893.9,366,260,-2000,693,1493,8802,1052,499,0.604,-9.1,,
9105,9,22917,894.4,365,260,-2000,691,1493,8802,1052,498,0.602,-9.1,,
9110,9,22751,894.9,364,260,-2000,690,1494,8801,1051,497,0.6,-9.2,,
9115,9,22584,895.4,363,260,-2000,688,1494,8800,1050,496,0.598,-9.2,,
9120,9,22417,895.9,363,260,-2000,686,1494,8799,1049,495,0.596,-9.2,,
9125,9,22251,896.4,362,260,-2000,685,1495,8799,1049,493,0.594,-9.2,,
9130,9,22084,896.9,361,260,-2000,683,1495,8798,1048,492,0.592,-9.3,,
9135,9,21917,897.4,360,260,-2000,681,1495,8797,1047,491,0.59,-9.3,,
9140,9,21751,897.9,359,260,-2000,680,1496,8797,1047,490,0.588,-9.3,,
9145,9,21584,898.4,358,260,-2000,678,1496,8796,1046,489,0.586,-9.3,,
9150,9,21417,898.9,357,260,-2000,676,1497,8795,1045,488,0.584,-9.4,,
9155,9,21251,899.4,356,260,-2000,675,1497,8795,1045,486,0.583,-9.4,,
9160,9,21084,899.9,355,260,-2000,673,1497,8794,1044,485,0.581,-9.4,,
9165,9,20917,900.4,354,260,-2000,671,1498,8793,1043,484,0.579,-9.4,,
9170,9,20751,900.8,353,260,-2000,670,1498,8793,1043,483,0.577,-9.5,,
9175,9,20584,901.3,352,260,-2000,668,1498,8792,1042,481,0.575,-9.5,,
9180,9,20417,901.8,351,260,-2000,666,1499,8791,1041,480,0.573,-9.5,,
9185,9,20251,902.3,351,260,-2000,664,1499,8791,1041,479,0.571,-9.5,,
9190,9,20084,902.8,350,260,-2000,663,1499,8790,1040,478,0.569,-9.6,,
9195,9,19917,903.3,349,260,-2000,661,1500,8789,1039,476,0.568,-9.6,,
9200,9,19751,903.8,348,260,-2000,659,1500,8789,1039,475,0.566,-9.6,,
9205,9,19584,904.3,347,260,-2000,658,1501,8788,1038,474,0.564,-9.6,,
9210,9,19417,904.7,346,260,-2000,656,1501,8787,1037,473,0.562,-9.7,,
9215,9,19251,905.2,345,260,-2000,654,1501,8787,1037,471,0.56,-9.7,,
9220,9,19084,905.7,344,260,-2000,652,1502,8786,1036,470,0.559,-9.7,,
9225,9,18917,906.2,343,260,-2000,650,1502,8785,1035,469,0.557,-9.7,,
9230,9,18751,906.6,343,260,-2000,649,1502,8785,1035,468,0.555,-9.8,,
9235,9,18584,907.1,342,260,-2000,647,1503,8784,1034,466,0.553,-9.8,,
9240,9,18417,907.6,341,260,-2000,645,1503,8784,1034,465,0.551,-9.8,,
9245,9,18251,908.1,340,260,-2000,643,1503,8783,1033,464,0.55,-9.8,,
9250,9,18084,908.5,339,260,-2000,642,1504,8782,1032,462,0.548,-9.9,,
9255,9,17917,909.0,338,260,-2000,640,1504,8782,1032,461,0.546,-9.9,,
9260,9,17751,909.5,337,260,-2000,638,1504,8781,1031,460,0.544,-9.9,,
9265,9,17584,909.9,336,260,-2000,636,1505,8780,1030,459,0.543,-9.9,,
9270,9,17417,910.4,336,260,-2000,635,1505,8780,1030,457,0.541,-10.0,,
9275,9,17251,910.9,335,260,-2000,633,1506,8779,1029,456,0.539,-10.0,,
9280,9,17084,911.3,334,260,-2000,631,1506,8778,1028,455,0.537,-10.0,,
9285,9,16917,911.8,333,260,-2000,629,1506,8778,1028,454,0.536,-10.0,,
9290,9,16751,912.3,332,260,-2000,628,1507,8777,1027,452,0.534,-10.1,,
9295,9,16584,912.7,331,260,-2000,626,1507,8777,1027,451,0.532,-10.1,,
9300,9,16417,913.2,331,260,-2000,624,1508,8776,1026,450,0.531,-10.1,,
9305,9,16251,913.6,330,260,-2000,622,1508,8775,1025,449,0.529,-10.1,,
9310,9,16084,914.1,329,260,-2000,621,1508,8775,1025,447,0.527,-10.2,,
9315,9,15917,914.6,328,260,-2000,619,1509,8774,1024,446,0.526,-10.2,,
9320,9,15751,915.0,327,260,-2000,617,1509,8773,1023,445,0.524,-10.2,,
9325,9,15584,915.5,326,260,-2000,615,1510,8773,1023,444,0.522,-10.2,,
9330,9,15417,915.9,326,260,-2000,614,1510,8772,1022,442,0.521,-10.3,,
9335,9,15251,916.4,325,260,-2000,612,1511,8772,1022,441,0.519,-10.3,,
9340,9,15084,916.8,324,260,-2000,610,1511,8771,1021,440,0.517,-10.3,,
9345,9,14917,917.3,323,260,-2000,609,1512,8770,1020,439,0.516,-10.4,,
9350,9,14751,917.7,322,260,-2000,607,1512,8770,1020,437,0.514,-10.4,,
9355,9,14584,918.2,322,260,-2000,605,1513,8769,1019,436,0.513,-10.4,,
9360,9,14417,918.6,321,260,-2000,604,1513,8769,1019,435,0.511,-10.4,,
9365,9,14251,919.1,320,260,-2000,602,1514,8768,1018,434,0.509,-10.5,,
9370,9,14084,919.5,319,260,-2000,600,1515,8767,1017,433,0.508,-10.5,,
9375,9,13917,919.9,318,260,-2000,599,1515,8767,1017,432,0.506,-10.5,,
9380,9,13751,920.4,317,260,-2000,597,1516,8766,1016,430,0.505,-10.5,,
9385,9,13584,920.8,317,260,-2000,596,1516,8766,1016,429,0.503,-10.6,,
9390,9,13417,921.3,316,260,-2000,594,1517,8765,1015,428,0.501,-10.6,,
9395,9,13251,921.7,315,260,-2000,592,1518,8764,1014,427,0.5,-10.6,,
9400,9,13084,922.1,314,260,-2000,591,1518,8764,1014,426,0.498,-10.6,,
9405,9,12917,922.6,314,260,-2000,589,1519,8763,1013,424,0.497,-10.7,,
9410,9,12751,923.0,313,260,-2000,587,1519,8763,1013,423,0.495,-10.7,,
9415,9,12584,923.4,312,260,-2000,585,1520,8762,1012,422,0.494,-10.7,,
9420,9,12417,923.9,311,260,-2000,584,1520,8761,1011,421,0.492,-10.8,,
9425,9,12251,924.3,310,260,-2000,582,1521,8761,1011,419,0.491,-10.8,,
9430,9,12084,924.7,310,260,-2000,580,1521,8760,1010,418,0.489,-10.8,,
9435,9,11917,925.2,309,260,-2000,578,1522,8760,1010,417,0.488,-10.8,,
9440,9,11751,925.6,308,260,-2000,577,1522,8759,1009,416,0.486,-10.9,,
9445,9,11584,926.0,307,260,-2000,575,1523,8759,1009,414,0.485,-10.9,,
9450,9,11417,926.5,307,260,-2000,573,1523,8758,1008,413,0.483,-10.9,,
9455,9,11251,926.9,306,260,-2000,571,1524,8757,1007,412,0.482,-10.9,,
9460,9,11084,927.3,305,260,-2000,569,1524,8757,1007,411,0.48,-11.0,,
9465,9,10917,927.7,304,260,-2000,568,1525,8756,1006,409,0.479,-11.0,,
9470,9,10751,928.1,304,260,-2000,566,1525,8756,1006,408,0.477,-11.0,,
9475,9,10584,928.6,303,260,-2000,564,1526,8755,1005,407,0.476,-11.1,,
9480,9,10417,929.0,302,260,-2000,562,1526,8755,1005,405,0.474,-11.1,,
9485,9,10251,929.4,301,260,-2000,560,1527,8754,1004,404,0.473,-11.1,,
9490,9,10084,929.8,301,260,-2000,558,1527,8753,1003,403,0.471,-11.1,,
9495,10,9934,930.2,297,257,-1500,776,1512,8753,1003,467,0.465,-8.4,,
9500,10,9809,930.6,288,250,-1500,677,1437,8752,1002,516,0.451,-8.7,,
9505,10,9684,931.0,279,242,-1500,580,1364,8751,1001,446,0.436,-9.0,,
9510,10,9559,931.4,270,235,-1500,484,1293,8751,1001,376,0.422,-9.3,,
9515,10,9434,931.8,261,228,-1500,388,1224,8750,1000,307,0.408,-9.6,,
9520,10,9309,932.1,252,220,-1500,293,1159,8750,1000,238,0.394,-9.9,,
9525,10,9184,932.5,243,213,-1500,198,1095,8750,1000,170,0.38,-10.3,,
9530,10,9059,932.8,234,205,-1500,104,1035,8750,1000,102,0.366,-10.7,,
9535,10,8934,933.1,228,200,-1500,100,983,8750,1000,72,0.356,-11.0,,
9540,10,8809,933.4,228,200,-1500,100,983,8750,1000,72,0.355,-11.0,,
9545,10,8684,933.8,227,200,-1500,100,983,8749,999,72,0.354,-11.1,,
9550,10,8559,934.1,227,200,-1500,100,983,8749,999,72,0.353,-11.1,,
9555,10,8434,934.4,226,200,-1500,100,983,8749,999,72,0.353,-11.1,,
9560,10,8309,934.7,226,200,-1500,100,983,8749,999,72,0.352,-11.1,,
9565,10,8184,935.0,225,200,-1500,100,983,8749,999,72,0.351,-11.1,,
9570,10,8059,935.3,225,200,-1500,100,984,8749,999,72,0.35,-11.2,,
9575,10,7934,935.6,225,200,-1500,100,984,8749,999,72,0.349,-11.2,,
9580,10,7809,936.0,224,200,-1500,100,984,8749,999,72,0.348,-11.2,,
9585,10,7684,936.3,224,200,-1500,100,984,8749,999,72,0.348,-11.2,,
9590,10,7559,936.6,223,200,-1500,100,984,8749,999,72,0.347,-11.2,,
9595,10,7434,936.9,223,200,-1500,100,984,8748,998,72,0.346,-11.3,,
9600,10,7309,937.2,223,200,-1500,100,984,8748,998,72,0.345,-11.3,,
9605,10,7184,937.5,222,200,-1500,100,984,8748,998,72,0.344,-11.3,,
9610,10,7059,937.8,222,200,-1500,100,984,8748,998,72,0.344,-11.3,,
9615,10,6934,938.1,221,200,-1500,100,984,8748,998,72,0.343,-11.3,,
9620,10,6809,938.4,221,200,-1500,100,985,8748,998,72,0.342,-11.4,,
9625,10,6684,938.7,220,200,-1500,100,985,8748,998,72,0.341,-11.4,,
9630,10,6559,939.0,220,200,-1500,100,985,8748,998,72,0.341,-11.4,,
9635,10,6434,939.3,220,200,-1500,100,985,8748,998,72,0.34,-11.4,,
9640,10,6309,939.7,219,200,-1500,100,985,8748,998,72,0.339,-11.5,,
9645,10,6184,940.0,219,200,-1500,100,985,8747,997,72,0.338,-11.5,,
9650,10,6059,940.3,218,200,-1500,100,985,8747,997,72,0.337,-11.5,,
9655,10,5934,940.6,218,200,-1500,100,985,8747,997,72,0.337,-11.5,,
9660,10,5809,940.9,218,200,-1500,100,985,8747,997,72,0.336,-11.5,,
9665,10,5684,941.2,217,200,-1500,100,985,8747,997,72,0.335,-11.6,,
9670,10,5559,941.5,217,200,-1500,100,986,8747,997,72,0.334,-11.6,,
9675,10,5434,941.8,216,200,-1500,100,986,8747,997,72,0.334,-11.6,,
9680,10,5309,942.1,216,200,-1500,100,986,8747,997,72,0.333,-11.6,,
9685,10,5184,942.4,216,200,-1500,100,986,8747,997,72,0.332,-11.6,,
9690,10,5059,942.7,215,200,-1500,100,986,8747,997,72,0.331,-11.7,,
9695,10,4934,943.0,215,200,-1500,100,986,8746,996,72,0.331,-11.7,,
9700,10,4809,943.3,214,200,-1500,100,986,8746,996,72,0.33,-11.7,,
9705,10,4684,943.6,214,200,-1500,100,986,8746,996,72,0.329,-11.7,,
9710,10,4559,943.9,214,200,-1500,100,986,8746,996,72,0.328,-11.8,,
9715,10,4434,944.2,213,200,-1500,100,986,8746,996,72,0.328,-11.8,,
9720,10,4309,944.5,213,200,-1500,100,986,8746,996,72,0.327,-11.8,,
9725,10,4184,944.7,213,200,-1500,100,987,8746,996,72,0.326,-11.8,,
9730,10,4059,945.0,212,200,-1500,100,987,8746,996,72,0.325,-11.8,,
9735,10,3934,945.3,212,200,-1500,100,987,8746,996,72,0.325,-11.9,,
9740,10,3809,945.6,211,200,-1500,100,987,8746,996,72,0.324,-11.9,,
9745,10,3684,945.9,211,200,-1500,100,987,8745,995,72,0.323,-11.9,,
9750,10,3559,946.2,211,200,-1500,100,987,8745,995,72,0.322,-11.9,,
9755,10,3434,946.5,210,200,-1500,100,987,8745,995,72,0.322,-11.9,,
9760,10,3309,946.8,210,200,-1500,100,987,8745,995,72,0.321,-12.0,,
9765,10,3184,947.1,209,200,-1500,100,987,8745,995,72,0.32,-12.0,,
9770,10,3059,947.4,209,200,-1500,100,987,8745,995,72,0.319,-12.0,,
9775,11,2974,947.7,204,195,-700,776,1276,8744,994,373,0.311,-5.7,119.0,
9780,11,2916,947.9,195,187,-700,667,1190,8744,994,511,0.297,-6.0,119.0,
9785,11,2857,948.2,186,178,-700,561,1110,8743,993,434,0.284,-6.3,119.0,
9790,11,2799,948.5,177,170,-700,459,1035,8743,993,360,0.27,-6.6,119.0,
9795,11,2741,948.7,168,161,-700,360,966,8742,992,287,0.256,-7.0,119.0,
9800,11,2682,948.9,159,153,-700,264,905,8742,992,218,0.243,-7.3,119.0,
9805,11,2624,949.1,150,145,-700,172,850,8742,992,150,0.229,-7.8,119.0,
9810,11,2566,949.3,141,136,-700,100,804,8742,992,88,0.216,-8.3,119.0,
9815,11,2507,949.5,135,130,-700,100,770,8742,992,72,0.206,-8.7,119.0,
9820,11,2449,949.7,135,130,-700,100,770,8741,991,72,0.205,-8.7,119.0,
9825,11,2391,949.9,135,130,-700,100,770,8741,991,72,0.205,-8.7,119.0,
9830,11,2332,950.1,135,130,-700,100,770,8741,991,72,0.205,-8.7,119.0,
9835,11,2274,950.3,134,130,-700,100,770,8741,991,72,0.205,-8.7,119.0,
9840,11,2216,950.5,134,130,-700,100,770,8741,991,72,0.205,-8.7,119.0,
9845,11,2157,950.6,134,130,-700,100,770,8741,991,72,0.204,-8.7,119.0,
9850,11,2099,950.8,134,130,-700,100,770,8741,991,72,0.204,-8.7,119.0,
9855,11,2041,951.0,134,130,-700,100,770,8741,991,72,0.204,-8.7,119.0,
9860,11,1982,951.2,134,130,-700,100,770,8741,991,72,0.204,-8.7,119.0,
9865,11,1924,951.4,134,130,-700,100,770,8741,991,72,0.204,-8.7,119.0,
9870,11,1866,951.6,134,130,-700,100,770,8740,990,72,0.203,-8.8,119.0,
9875,11,1807,951.8,133,130,-700,100,770,8740,990,72,0.203,-8.8,119.0,
9880,11,1749,951.9,133,130,-700,100,770,8740,990,72,0.203,-8.8,119.0,
9885,11,1691,952.1,133,130,-700,100,770,8740,990,72,0.203,-8.8,119.0,
9890,11,1632,952.3,133,130,-700,100,770,8740,990,72,0.202,-8.8,119.0,
9895,11,1574,952.5,133,130,-700,100,770,8740,990,72,0.202,-8.8,119.0,
9900,11,1516,952.7,133,130,-700,100,770,8740,990,72,0.202,-8.8,119.0,
9905,11,1457,952.9,133,130,-700,100,770,8740,990,72,0.202,-8.8,119.0,
9910,11,1399,953.1,133,130,-700,100,770,8740,990,72,0.202,-8.8,119.0,
9915,11,1341,953.2,133,130,-700,100,770,8740,990,72,0.201,-8.8,119.0,
9920,11,1282,953.4,132,130,-700,100,770,8739,989,72,0.201,-8.8,119.0,
9925,11,1224,953.6,132,130,-700,100,770,8739,989,72,0.201,-8.8,119.0,
9930,11,1166,953.8,132,130,-700,100,770,8739,989,72,0.201,-8.8,119.0,
9935,11,1107,954.0,132,130,-700,100,770,8739,989,72,0.201,-8.9,119.0,
9940,11,1049,954.2,132,130,-700,100,770,8739,989,72,0.2,-8.9,119.0,
9945,12,991,954.3,127,125,-700,234,1038,8739,989,143,0.192,-9.2,119.0,92.9
9950,12,932,954.5,118,116,-700,116,980,8739,989,121,0.179,-9.9,119.0,92.9
9955,12,874,954.7,109,107,-700,100,940,8739,989,72,0.165,-10.8,119.0,92.9
9960,12,816,954.8,100,99,-700,100,922,8738,988,72,0.152,-11.7,119.0,92.9
9965,12,757,954.9,94,93,-700,100,927,8738,988,72,0.142,-12.5,119.0,92.9
9970,12,699,955.1,94,93,-700,100,927,8738,988,72,0.142,-12.5,119.0,92.9
9975,12,641,955.2,94,93,-700,100,927,8738,988,72,0.142,-12.5,119.0,92.9
9980,12,582,955.3,94,93,-700,100,927,8738,988,72,0.142,-12.5,119.0,92.9
9985,12,524,955.5,94,93,-700,100,927,8738,988,72,0.142,-12.5,119.0,92.9
9990,12,466,955.6,94,93,-700,100,927,8738,988,72,0.142,-12.5,119.0,92.9
9995,12,407,955.7,93,93,-700,100,927,8738,988,72,0.141,-12.6,119.0,92.9
10000,12,349,955.9,93,93,-700,100,927,8738,988,72,0.141,-12.6,119.0,92.9
10005,12,291,956.0,93,93,-700,100,927,8738,988,72,0.141,-12.6,119.0,92.9
10010,12,232,956.1,93,93,-700,100,927,8737,987,72,0.141,-12.6,119.0,92.9
10015,12,174,956.2,93,93,-700,100,927,8737,987,72,0.141,-12.6,119.0,92.9
10020,12,116,956.4,93,93,-700,100,927,8737,987,72,0.141,-12.6,119.0,92.9
10025,12,57,956.5,93,93,-700,100,926,8737,987,72,0.141,-12.6,119.0,92.9
10030,13,18,956.6,72,72,-68,100,2423,8737,987,72,0.109,-1.6,,92.9
10035,13,18,956.7,24,24,12,100,2212,8737,987,72,0.036,0.8,,92.9
