aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_time_min
C208B,Flatwing,0,-10,7000,0.0,0,308
C208B,Flatwing,0,-10,7000,0.0,0,308
C208B,Flatwing,0,-10,6000,0.0,0,302
C208B,Flatwing,0,-10,6000,0.0,0,302
C208B,Flatwing,0,-10,6000,0.0,0,302
C208B,Flatwing,0,-10,6000,0.0,0,302
C208B,Flatwing,0,-10,6000,0.0,0,302
C208B,Flatwing,0,-10,5000,0.0,0,297
C208B,Flatwing,0,-10,5000,0.0,0,297
C208B,Flatwing,0,-10,5000,0.0,0,297
C208B,Flatwing,0,-10,5000,0.0,0,297
C208B,Flatwing,0,-10,5000,0.0,0,297
C208B,Flatwing,0,0,25000,0.0,0,433
C208B,Flatwing,0,0,25000,0.0,0,433
C208B,Flatwing,0,0,25000,0.0,0,433
C208B,Flatwing,0,0,25000,0.0,0,433
C208B,Flatwing,0,0,25000,0.0,0,433
C208B,Flatwing,0,0,24000,0.0,0,425
C208B,Flatwing,0,0,24000,0.0,0,425
C208B,Flatwing,0,0,24000,0.0,0,425
C208B,Flatwing,0,0,24000,0.0,0,425
C208B,Flatwing,0,0,24000,0.0,0,425
C208B,Flatwing,0,0,23000,0.0,0,419
C208B,Flatwing,0,0,23000,0.0,0,419
C208B,Flatwing,0,0,23000,0.0,0,419
C208B,Flatwing,0,0,23000,0.0,0,419
C208B,Flatwing,0,0,23000,0.0,0,419
C208B,Flatwing,0,0,22000,0.0,0,411
C208B,Flatwing,0,0,22000,0.0,0,411
C208B,Flatwing,0,0,22000,0.0,0,411
C208B,Flatwing,0,0,22000,0.0,0,411
C208B,Flatwing,0,0,22000,0.0,0,411
C208B,Flatwing,0,0,21000,0.0,0,404
C208B,Flatwing,0,0,21000,0.0,0,404
C208B,Flatwing,0,0,21000,0.0,0,404
C208B,Flatwing,0,0,21000,0.0,0,404
C208B,Flatwing,0,0,21000,0.0,0,404
C208B,Flatwing,0,0,20000,0.0,0,396
C208B,Flatwing,0,0,20000,0.0,0,396
C208B,Flatwing,0,0,20000,0.0,0,396
C208B,Flatwing,0,0,20000,0.0,0,396
C208B,Flatwing,0,0,20000,0.0,0,396
C208B,Flatwing,0,0,19000,0.0,0,389
C208B,Flatwing,0,0,19000,0.0,0,389
C208B,Flatwing,0,0,19000,0.0,0,389
C208B,Flatwing,0,0,19000,0.0,0,389
C208B,Flatwing,0,0,19000,0.0,0,389
C208B,Flatwing,0,0,18000,0.0,0,382
C208B,Flatwing,0,0,18000,0.0,0,382
C208B,Flatwing,0,0,18000,0.0,0,382
C208B,Flatwing,0,0,18000,0.0,0,382
C208B,Flatwing,0,0,18000,0.0,0,382
C208B,Flatwing,0,0,17000,0.0,0,376
C208B,Flatwing,0,0,17000,0.0,0,376
C208B,Flatwing,0,0,17000,0.0,0,376
C208B,Flatwing,0,0,17000,0.0,0,376
C208B,Flatwing,0,0,17000,0.0,0,376
C208B,Flatwing,0,0,16000,0.0,0,369
C208B,Flatwing,0,0,16000,0.0,0,369
C208B,Flatwing,0,0,16000,0.0,0,369
C208B,Flatwing,0,0,16000,0.0,0,369
C208B,Flatwing,0,0,16000,0.0,0,369
C208B,Flatwing,0,0,15000,0.0,0,363
C208B,Flatwing,0,0,15000,0.0,0,363
C208B,Flatwing,0,0,15000,0.0,0,363
C208B,Flatwing,0,0,15000,0.0,0,363
C208B,Flatwing,0,0,15000,0.0,0,363
C208B,Flatwing,0,0,14000,0.0,0,356
C208B,Flatwing,0,0,14000,0.0,0,356
C208B,Flatwing,0,0,14000,0.0,0,356
C208B,Flatwing,0,0,14000,0.0,0,356
C208B,Flatwing,0,0,14000,0.0,0,356
C208B,Flatwing,0,0,13000,0.0,0,350
C208B,Flatwing,0,0,13000,0.0,0,350
C208B,Flatwing,0,0,13000,0.0,0,350
C208B,Flatwing,0,0,13000,0.0,0,350
C208B,Flatwing,0,0,13000,0.0,0,350
C208B,Flatwing,0,0,12000,0.0,0,344
C208B,Flatwing,0,0,12000,0.0,0,344
C208B,Flatwing,0,0,12000,0.0,0,344
C208B,Flatwing,0,0,12000,0.0,0,344
C208B,Flatwing,0,0,12000,0.0,0,344
C208B,Flatwing,0,0,11000,0.0,0,338
C208B,Flatwing,0,0,11000,0.0,0,338
C208B,Flatwing,0,0,11000,0.0,0,338
C208B,Flatwing,0,0,11000,0.0,0,338
C208B,Flatwing,0,0,11000,0.0,0,338
C208B,Flatwing,0,0,10000,0.0,0,332
C208B,Flatwing,0,0,10000,0.0,0,332
C208B,Flatwing,0,0,10000,0.0,0,332
C208B,Flatwing,0,0,10000,0.0,0,332
C208B,Flatwing,0,0,10000,0.0,0,332
C208B,Flatwing,0,0,9000,0.0,0,326
C208B,Flatwing,0,0,9000,0.0,0,326
C208B,Flatwing,0,0,9000,0.0,0,326
C208B,Flatwing,0,0,9000,0.0,0,326
C208B,Flatwing,0,0,9000,0.0,0,326
C208B,Flatwing,0,0,8000,0.0,0,320
C208B,Flatwing,0,0,8000,0.0,0,320
C208B,Flatwing,0,0,8000,0.0,0,320
C208B,Flatwing,0,0,8000,0.0,0,320
C208B,Flatwing,0,0,8000,0.0,0,320
C208B,Flatwing,0,0,7000,0.0,0,315
C208B,Flatwing,0,0,7000,0.0,0,315
C208B,Flatwing,0,0,7000,0.0,0,315
C208B,Flatwing,0,0,7000,0.0,0,315
C208B,Flatwing,0,0,7000,0.0,0,315
C208B,Flatwing,0,0,6000,0.0,0,309
C208B,Flatwing,0,0,6000,0.0,0,309
C208B,Flatwing,0,0,6000,0.0,0,309
C208B,Flatwing,0,0,6000,0.0,0,309
C208B,Flatwing,0,0,6000,0.0,0,309
C208B,Flatwing,0,0,5000,0.0,0,303
C208B,Flatwing,0,0,5000,0.0,0,303
C208B,Flatwing,0,0,5000,0.0,0,303
C208B,Flatwing,0,0,5000,0.0,0,303
C208B,Flatwing,0,0,5000,0.0,0,303
C208B,Flatwing,0,10,25000,0.0,0,428
C208B,Flatwing,0,10,25000,0.0,0,428
C208B,Flatwing,0,10,25000,0.0,0,428
C208B,Flatwing,0,10,25000,0.0,0,428
C208B,Flatwing,0,10,25000,0.0,0,428
C208B,Flatwing,0,10,24000,0.0,0,436
C208B,Flatwing,0,10,24000,0.0,0,436
C208B,Flatwing,0,10,24000,0.0,0,436
C208B,Flatwing,0,10,24000,0.0,0,436
C208B,Flatwing,0,10,24000,0.0,0,436
C208B,Flatwing,0,10,23000,0.0,0,428
C208B,Flatwing,0,10,23000,0.0,0,428
C208B,Flatwing,0,10,23000,0.0,0,428
C208B,Flatwing,0,10,23000,0.0,0,428
C208B,Flatwing,0,10,23000,0.0,0,428
C208B,Flatwing,0,10,22000,0.0,0,421
C208B,Flatwing,0,10,22000,0.0,0,421
C208B,Flatwing,0,10,22000,0.0,0,421
C208B,Flatwing,0,10,22000,0.0,0,421
C208B,Flatwing,0,10,22000,0.0,0,421
C208B,Flatwing,0,10,21000,0.0,0,413
C208B,Flatwing,0,10,21000,0.0,0,413
C208B,Flatwing,0,10,21000,0.0,0,413
C208B,Flatwing,0,10,21000,0.0,0,413
C208B,Flatwing,0,10,21000,0.0,0,413
C208B,Flatwing,0,10,20000,0.0,0,406
C208B,Flatwing,0,10,20000,0.0,0,406
C208B,Flatwing,0,10,20000,0.0,0,406
C208B,Flatwing,0,10,20000,0.0,0,406
C208B,Flatwing,0,10,20000,0.0,0,406
C208B,Flatwing,0,10,19000,0.0,0,398
C208B,Flatwing,0,10,19000,0.0,0,398
C208B,Flatwing,0,10,19000,0.0,0,398
C208B,Flatwing,0,10,19000,0.0,0,398
C208B,Flatwing,0,10,19000,0.0,0,398
C208B,Flatwing,0,10,18000,0.0,0,391
C208B,Flatwing,0,10,18000,0.0,0,391
C208B,Flatwing,0,10,18000,0.0,0,391
C208B,Flatwing,0,10,18000,0.0,0,391
C208B,Flatwing,0,10,18000,0.0,0,391
C208B,Flatwing,0,10,17000,0.0,0,384
C208B,Flatwing,0,10,17000,0.0,0,384
C208B,Flatwing,0,10,17000,0.0,0,384
C208B,Flatwing,0,10,17000,0.0,0,384
C208B,Flatwing,0,10,17000,0.0,0,384
C208B,Flatwing,0,10,16000,0.0,0,378
C208B,Flatwing,0,10,16000,0.0,0,378
C208B,Flatwing,0,10,16000,0.0,0,378
C208B,Flatwing,0,10,16000,0.0,0,378
C208B,Flatwing,0,10,16000,0.0,0,378
C208B,Flatwing,0,10,15000,0.0,0,371
C208B,Flatwing,0,10,15000,0.0,0,371
C208B,Flatwing,0,10,15000,0.0,0,371
C208B,Flatwing,0,10,15000,0.0,0,371
C208B,Flatwing,0,10,15000,0.0,0,371
C208B,Flatwing,0,10,14000,0.0,0,364
C208B,Flatwing,0,10,14000,0.0,0,364
C208B,Flatwing,0,10,14000,0.0,0,364
C208B,Flatwing,0,10,14000,0.0,0,364
C208B,Flatwing,0,10,14000,0.0,0,364
C208B,Flatwing,0,10,13000,0.0,0,358
C208B,Flatwing,0,10,13000,0.0,0,358
C208B,Flatwing,0,10,13000,0.0,0,358
C208B,Flatwing,0,10,13000,0.0,0,358
C208B,Flatwing,0,10,13000,0.0,0,358
C208B,Flatwing,0,10,12000,0.0,0,351
C208B,Flatwing,0,10,12000,0.0,0,351
C208B,Flatwing,0,10,12000,0.0,0,351
C208B,Flatwing,0,10,12000,0.0,0,351
C208B,Flatwing,0,10,12000,0.0,0,351
C208B,Flatwing,0,10,11000,0.0,0,345
C208B,Flatwing,0,10,11000,0.0,0,345
C208B,Flatwing,0,10,11000,0.0,0,345
C208B,Flatwing,0,10,11000,0.0,0,345
C208B,Flatwing,0,10,11000,0.0,0,345
C208B,Flatwing,0,10,10000,0.0,0,339
C208B,Flatwing,0,10,10000,0.0,0,339
C208B,Flatwing,0,10,10000,0.0,0,339
C208B,Flatwing,0,10,10000,0.0,0,339
C208B,Flatwing,0,10,10000,0.0,0,339
C208B,Flatwing,0,10,9000,0.0,0,333
C208B,Flatwing,0,10,9000,0.0,0,333
C208B,Flatwing,0,10,9000,0.0,0,333
C208B,Flatwing,0,10,9000,0.0,0,333
C208B,Flatwing,0,10,9000,0.0,0,333
C208B,Flatwing,0,10,8000,0.0,0,327
C208B,Flatwing,0,10,8000,0.0,0,327
C208B,Flatwing,0,10,8000,0.0,0,327
C208B,Flatwing,0,10,8000,0.0,0,327
C208B,Flatwing,0,10,8000,0.0,0,327
C208B,Flatwing,0,10,7000,0.0,0,321
C208B,Flatwing,0,10,7000,0.0,0,321
C208B,Flatwing,0,10,7000,0.0,0,321
C208B,Flatwing,0,10,7000,0.0,0,321
C208B,Flatwing,0,10,7000,0.0,0,321
C208B,Flatwing,0,10,6000,0.0,0,316
C208B,Flatwing,0,10,6000,0.0,0,316
C208B,Flatwing,0,10,6000,0.0,0,316
C208B,Flatwing,0,10,6000,0.0,0,316
C208B,Flatwing,0,10,6000,0.0,0,316
C208B,Flatwing,0,10,5000,0.0,0,310
C208B,Flatwing,0,10,5000,0.0,0,310
C208B,Flatwing,0,10,5000,0.0,0,310
C208B,Flatwing,0,10,5000,0.0,0,310
C208B,Flatwing,0,10,5000,0.0,0,310
C208B,Flatwing,0,20,25000,0.0,0,438
C208B,Flatwing,0,20,25000,0.0,0,438
C208B,Flatwing,0,20,25000,0.0,0,438
C208B,Flatwing,0,20,25000,0.0,0,438
C208B,Flatwing,0,20,25000,0.0,0,438
C208B,Flatwing,0,20,24000,0.0,0,430
C208B,Flatwing,0,20,24000,0.0,0,430
C208B,Flatwing,0,20,24000,0.0,0,430
C208B,Flatwing,0,20,24000,0.0,0,430
C208B,Flatwing,0,20,24000,0.0,0,430
C208B,Flatwing,0,20,23000,0.0,0,438
C208B,Flatwing,0,20,23000,0.0,0,438
C208B,Flatwing,0,20,23000,0.0,0,438
C208B,Flatwing,0,20,23000,0.0,0,438
C208B,Flatwing,0,20,23000,0.0,0,438
C208B,Flatwing,0,20,22000,0.0,0,430
C208B,Flatwing,0,20,22000,0.0,0,430
C208B,Flatwing,0,20,22000,0.0,0,430
C208B,Flatwing,0,20,22000,0.0,0,430
C208B,Flatwing,0,20,22000,0.0,0,430
C208B,Flatwing,0,20,21000,0.0,0,422
C208B,Flatwing,0,20,21000,0.0,0,422
C208B,Flatwing,0,20,21000,0.0,0,422
C208B,Flatwing,0,20,21000,0.0,0,422
C208B,Flatwing,0,20,21000,0.0,0,422
C208B,Flatwing,0,20,20000,0.0,0,415
C208B,Flatwing,0,20,20000,0.0,0,415
C208B,Flatwing,0,20,20000,0.0,0,415
C208B,Flatwing,0,20,20000,0.0,0,415
C208B,Flatwing,0,20,20000,0.0,0,415
C208B,Flatwing,0,20,19000,0.0,0,408
C208B,Flatwing,0,20,19000,0.0,0,408
C208B,Flatwing,0,20,19000,0.0,0,408
C208B,Flatwing,0,20,19000,0.0,0,408
C208B,Flatwing,0,20,19000,0.0,0,408
C208B,Flatwing,0,20,18000,0.0,0,400
C208B,Flatwing,0,20,18000,0.0,0,400
C208B,Flatwing,0,20,18000,0.0,0,400
C208B,Flatwing,0,20,18000,0.0,0,400
C208B,Flatwing,0,20,18000,0.0,0,400
C208B,Flatwing,0,20,17000,0.0,0,393
C208B,Flatwing,0,20,17000,0.0,0,393
C208B,Flatwing,0,20,17000,0.0,0,393
C208B,Flatwing,0,20,17000,0.0,0,393
C208B,Flatwing,0,20,17000,0.0,0,393
C208B,Flatwing,0,20,16000,0.0,0,386
C208B,Flatwing,0,20,16000,0.0,0,386
C208B,Flatwing,0,20,16000,0.0,0,386
C208B,Flatwing,0,20,16000,0.0,0,386
C208B,Flatwing,0,20,16000,0.0,0,386
C208B,Flatwing,0,20,15000,0.0,0,379
C208B,Flatwing,0,20,15000,0.0,0,379
C208B,Flatwing,0,20,15000,0.0,0,379
C208B,Flatwing,0,20,15000,0.0,0,379
C208B,Flatwing,0,20,15000,0.0,0,379
C208B,Flatwing,0,20,14000,0.0,0,373
C208B,Flatwing,0,20,14000,0.0,0,373
C208B,Flatwing,0,20,14000,0.0,0,373
C208B,Flatwing,0,20,14000,0.0,0,373
C208B,Flatwing,0,20,14000,0.0,0,373
C208B,Flatwing,0,20,13000,0.0,0,366
C208B,Flatwing,0,20,13000,0.0,0,366
C208B,Flatwing,0,20,13000,0.0,0,366
C208B,Flatwing,0,20,13000,0.0,0,366
C208B,Flatwing,0,20,13000,0.0,0,366
C208B,Flatwing,0,20,12000,0.0,0,359
C208B,Flatwing,0,20,12000,0.0,0,359
C208B,Flatwing,0,20,12000,0.0,0,359
C208B,Flatwing,0,20,12000,0.0,0,359
C208B,Flatwing,0,20,12000,0.0,0,359
C208B,Flatwing,0,20,11000,0.0,0,353
C208B,Flatwing,0,20,11000,0.0,0,353
C208B,Flatwing,0,20,11000,0.0,0,353
C208B,Flatwing,0,20,11000,0.0,0,353
C208B,Flatwing,0,20,11000,0.0,0,353
C208B,Flatwing,0,20,10000,0.0,0,347
C208B,Flatwing,0,20,10000,0.0,0,347
C208B,Flatwing,0,20,10000,0.0,0,347
C208B,Flatwing,0,20,10000,0.0,0,347
C208B,Flatwing,0,20,10000,0.0,0,347
C208B,Flatwing,0,20,9000,0.0,0,341
C208B,Flatwing,0,20,9000,0.0,0,341
C208B,Flatwing,0,20,9000,0.0,0,341
C208B,Flatwing,0,20,9000,0.0,0,341
C208B,Flatwing,0,20,9000,0.0,0,341
C208B,Flatwing,0,20,8000,0.0,0,334
C208B,Flatwing,0,20,8000,0.0,0,334
C208B,Flatwing,0,20,8000,0.0,0,334
C208B,Flatwing,0,20,8000,0.0,0,334
C208B,Flatwing,0,20,8000,0.0,0,334
C208B,Flatwing,0,20,7000,0.0,0,328
C208B,Flatwing,0,20,7000,0.0,0,328
C208B,Flatwing,0,20,7000,0.0,0,328
C208B,Flatwing,0,20,7000,0.0,0,328
C208B,Flatwing,0,20,7000,0.0,0,328
C208B,Flatwing,0,20,6000,0.0,0,323
C208B,Flatwing,0,20,6000,0.0,0,323
C208B,Flatwing,0,20,6000,0.0,0,323
C208B,Flatwing,0,20,6000,0.0,0,323
C208B,Flatwing,0,20,6000,0.0,0,323
C208B,Flatwing,0,20,5000,0.0,0,317
C208B,Flatwing,0,20,5000,0.0,0,317
C208B,Flatwing,0,20,5000,0.0,0,317
C208B,Flatwing,0,20,5000,0.0,0,317
C208B,Flatwing,0,20,5000,0.0,0,317
C208B,Tamarack,0,-10,25000,0.0,0,424
C208B,Tamarack,0,-10,25000,0.0,0,424
C208B,Tamarack,0,-10,25000,0.0,0,424
C208B,Tamarack,0,-10,25000,0.0,0,424
C208B,Tamarack,0,-10,25000,0.0,0,424
C208B,Tamarack,0,-10,24000,0.0,0,416
C208B,Tamarack,0,-10,24000,0.0,0,416
C208B,Tamarack,0,-10,24000,0.0,0,416
C208B,Tamarack,0,-10,24000,0.0,0,416
C208B,Tamarack,0,-10,24000,0.0,0,416
C208B,Tamarack,0,-10,23000,0.0,0,409
C208B,Tamarack,0,-10,23000,0.0,0,409
C208B,Tamarack,0,-10,23000,0.0,0,409
C208B,Tamarack,0,-10,23000,0.0,0,409
C208B,Tamarack,0,-10,23000,0.0,0,409
C208B,Tamarack,0,-10,22000,0.0,0,402
C208B,Tamarack,0,-10,22000,0.0,0,402
C208B,Tamarack,0,-10,22000,0.0,0,402
C208B,Tamarack,0,-10,22000,0.0,0,402
C208B,Tamarack,0,-10,22000,0.0,0,402
C208B,Tamarack,0,-10,21000,0.0,0,394
C208B,Tamarack,0,-10,21000,0.0,0,394
C208B,Tamarack,0,-10,21000,0.0,0,394
C208B,Tamarack,0,-10,21000,0.0,0,394
C208B,Tamarack,0,-10,21000,0.0,0,394
C208B,Tamarack,0,-10,20000,0.0,0,387
C208B,Tamarack,0,-10,20000,0.0,0,387
C208B,Tamarack,0,-10,20000,0.0,0,387
C208B,Tamarack,0,-10,20000,0.0,0,387
C208B,Tamarack,0,-10,20000,0.0,0,387
C208B,Tamarack,0,-10,19000,0.0,0,381
C208B,Tamarack,0,-10,19000,0.0,0,381
C208B,Tamarack,0,-10,19000,0.0,0,381
C208B,Tamarack,0,-10,19000,0.0,0,381
C208B,Tamarack,0,-10,19000,0.0,0,381
C208B,Tamarack,0,-10,18000,0.0,0,374
C208B,Tamarack,0,-10,18000,0.0,0,374
C208B,Tamarack,0,-10,18000,0.0,0,374
C208B,Tamarack,0,-10,18000,0.0,0,374
C208B,Tamarack,0,-10,18000,0.0,0,374
C208B,Tamarack,0,-10,17000,0.0,0,367
C208B,Tamarack,0,-10,17000,0.0,0,367
C208B,Tamarack,0,-10,17000,0.0,0,367
C208B,Tamarack,0,-10,17000,0.0,0,367
C208B,Tamarack,0,-10,17000,0.0,0,367
C208B,Tamarack,0,-10,16000,0.0,0,361
C208B,Tamarack,0,-10,16000,0.0,0,361
C208B,Tamarack,0,-10,16000,0.0,0,361
C208B,Tamarack,0,-10,16000,0.0,0,361
C208B,Tamarack,0,-10,16000,0.0,0,361
C208B,Tamarack,0,-10,15000,0.0,0,355
C208B,Tamarack,0,-10,15000,0.0,0,355
C208B,Tamarack,0,-10,15000,0.0,0,355
C208B,Tamarack,0,-10,15000,0.0,0,355
C208B,Tamarack,0,-10,15000,0.0,0,355
C208B,Tamarack,0,-10,14000,0.0,0,348
C208B,Tamarack,0,-10,14000,0.0,0,348
C208B,Tamarack,0,-10,14000,0.0,0,348
C208B,Tamarack,0,-10,14000,0.0,0,348
C208B,Tamarack,0,-10,14000,0.0,0,348
C208B,Tamarack,0,-10,13000,0.0,0,342
C208B,Tamarack,0,-10,13000,0.0,0,342
C208B,Tamarack,0,-10,13000,0.0,0,342
C208B,Tamarack,0,-10,13000,0.0,0,342
C208B,Tamarack,0,-10,13000,0.0,0,342
C208B,Tamarack,0,-10,12000,0.0,0,336
C208B,Tamarack,0,-10,12000,0.0,0,336
C208B,Tamarack,0,-10,12000,0.0,0,336
C208B,Tamarack,0,-10,12000,0.0,0,336
C208B,Tamarack,0,-10,12000,0.0,0,336
C208B,Tamarack,0,-10,11000,0.0,0,330
C208B,Tamarack,0,-10,11000,0.0,0,330
C208B,Tamarack,0,-10,11000,0.0,0,330
C208B,Tamarack,0,-10,11000,0.0,0,330
C208B,Tamarack,0,-10,11000,0.0,0,330
C208B,Tamarack,0,-10,10000,0.0,0,325
C208B,Tamarack,0,-10,10000,0.0,0,325
C208B,Tamarack,0,-10,10000,0.0,0,325
C208B,Tamarack,0,-10,10000,0.0,0,325
C208B,Tamarack,0,-10,10000,0.0,0,325
C208B,Tamarack,0,-10,9000,0.0,0,319
C208B,Tamarack,0,-10,9000,0.0,0,319
C208B,Tamarack,0,-10,9000,0.0,0,319
C208B,Tamarack,0,-10,9000,0.0,0,319
C208B,Tamarack,0,-10,9000,0.0,0,319
C208B,Tamarack,0,-10,8000,0.0,0,313
C208B,Tamarack,0,-10,8000,0.0,0,313
C208B,Tamarack,0,-10,8000,0.0,0,313
C208B,Tamarack,0,-10,8000,0.0,0,313
C208B,Tamarack,0,-10,8000,0.0,0,313
C208B,Tamarack,0,-10,7000,0.0,0,308
C208B,Tamarack,0,-10,7000,0.0,0,308
C208B,Tamarack,0,-10,7000,0.0,0,308
C208B,Tamarack,0,-10,7000,0.0,0,308
C208B,Tamarack,0,-10,7000,0.0,0,308
C208B,Tamarack,0,-10,6000,0.0,0,302
C208B,Tamarack,0,-10,6000,0.0,0,302
C208B,Tamarack,0,-10,6000,0.0,0,302
C208B,Tamarack,0,-10,6000,0.0,0,302
C208B,Tamarack,0,-10,6000,0.0,0,302
C208B,Tamarack,0,-10,5000,0.0,0,297
C208B,Tamarack,0,-10,5000,0.0,0,297
C208B,Tamarack,0,-10,5000,0.0,0,297
C208B,Tamarack,0,-10,5000,0.0,0,297
C208B,Tamarack,0,-10,5000,0.0,0,297
C208B,Tamarack,0,0,25000,0.0,0,434
C208B,Tamarack,0,0,25000,0.0,0,434
C208B,Tamarack,0,0,25000,0.0,0,434
C208B,Tamarack,0,0,25000,0.0,0,434
C208B,Tamarack,0,0,25000,0.0,0,434
C208B,Tamarack,0,0,24000,0.0,0,426
C208B,Tamarack,0,0,24000,0.0,0,426
C208B,Tamarack,0,0,24000,0.0,0,426
C208B,Tamarack,0,0,24000,0.0,0,426
C208B,Tamarack,0,0,24000,0.0,0,426
C208B,Tamarack,0,0,23000,0.0,0,419
C208B,Tamarack,0,0,23000,0.0,0,419
C208B,Tamarack,0,0,23000,0.0,0,419
C208B,Tamarack,0,0,23000,0.0,0,419
C208B,Tamarack,0,0,23000,0.0,0,419
C208B,Tamarack,0,0,22000,0.0,0,411
C208B,Tamarack,0,0,22000,0.0,0,411
C208B,Tamarack,0,0,22000,0.0,0,411
C208B,Tamarack,0,0,22000,0.0,0,411
C208B,Tamarack,0,0,22000,0.0,0,411
C208B,Tamarack,0,0,21000,0.0,0,404
C208B,Tamarack,0,0,21000,0.0,0,404
C208B,Tamarack,0,0,21000,0.0,0,404
