aircraft,mod,flap,isa_dev,cruise_alt,mach,kias,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
C208B,Flatwing,0,0,25000,0.0,150.0,1067,100,250,False,2200,7767,ok,,1176.0,402,1850,20901,183.12698389388217,130.0,20901,True,0.2992105292219683,False,350
C208B,Flatwing,0,0,25000,0.0,170.0,1333,100,250,False,2200,8033,ok,,1168.0,401,1850,20901,182.326297864977,130.0,20901,True,0.29790083437626474,False,350
C208B,Flatwing,0,0,25000,0.0,165.0,1333,100,250,False,2200,8033,ok,,1168.0,401,1850,20901,182.326297864977,130.0,20901,True,0.29790083437626474,False,350
C208B,Flatwing,0,0,25000,0.0,160.0,1333,100,250,False,2200,8033,ok,,1168.0,401,1850,20901,182.326297864977,130.0,20901,True,0.29790083437626474,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,1333,100,250,False,2200,8033,ok,,1168.0,401,1850,20901,182.326297864977,130.0,20901,True,0.29790083437626474,False,350
C208B,Flatwing,0,0,25000,0.0,150.0,1333,100,250,False,2200,8033,ok,,1168.0,401,1850,20901,182.326297864977,130.0,20901,True,0.29790083437626474,False,350
C208B,Flatwing,0,0,25000,0.0,170.0,1600,100,250,False,2200,8300,ok,,1121.0,387,1850,18906,181.203583820396,133.0,18906,True,0.2937247452661755,False,350
C208B,Flatwing,0,0,25000,0.0,165.0,1600,100,250,False,2200,8300,ok,,1121.0,387,1850,18906,181.203583820396,133.0,18906,True,0.2937247452661755,False,350
C208B,Flatwing,0,0,25000,0.0,160.0,1600,100,250,False,2200,8300,ok,,1121.0,387,1850,18906,181.203583820396,133.0,18906,True,0.2937247452661755,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,1600,100,250,False,2200,8300,ok,,1121.0,387,1850,18906,181.203583820396,133.0,18906,True,0.2937247452661755,False,350
C208B,Flatwing,0,0,25000,0.0,150.0,1600,100,250,False,2200,8300,ok,,1121.0,387,1850,18906,181.203583820396,133.0,18906,True,0.2937247452661755,False,350
C208B,Flatwing,0,0,25000,0.0,170.0,1867,100,250,False,2200,8567,ok,,1113.0,387,1850,18901,180.4126378013691,133.0,18901,True,0.29243589054854585,False,350
C208B,Flatwing,0,0,25000,0.0,165.0,1867,100,250,False,2200,8567,ok,,1113.0,387,1850,18901,180.4126378013691,133.0,18901,True,0.29243589054854585,False,350
C208B,Flatwing,0,0,25000,0.0,160.0,1867,100,250,False,2200,8567,ok,,1113.0,387,1850,18901,180.4126378013691,133.0,18901,True,0.29243589054854585,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,1867,100,250,False,2200,8567,ok,,1113.0,387,1850,18901,180.4126378013691,133.0,18901,True,0.29243589054854585,False,350
C208B,Flatwing,0,0,25000,0.0,150.0,1867,100,250,False,2200,8567,ok,,1113.0,387,1850,18901,180.4126378013691,133.0,18901,True,0.29243589054854585,False,350
C208B,Flatwing,0,0,25000,0.0,170.0,2133,100,250,False,2117,8750,ok,,1021.0,357,1767,16907,179.38318712860763,137.0,16907,True,0.28850394941548063,False,350
C208B,Flatwing,0,0,25000,0.0,165.0,2133,100,250,False,2117,8750,ok,,1021.0,357,1767,16907,179.38318712860763,137.0,16907,True,0.28850394941548063,False,350
C208B,Flatwing,0,0,25000,0.0,160.0,2133,100,250,False,2117,8750,ok,,1021.0,357,1767,16907,179.38318712860763,137.0,16907,True,0.28850394941548063,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,2133,100,250,False,2117,8750,ok,,1021.0,357,1767,16907,179.38318712860763,137.0,16907,True,0.28850394941548063,False,350
C208B,Flatwing,0,0,25000,0.0,150.0,2133,100,250,False,2117,8750,ok,,1021.0,357,1767,16907,179.38318712860763,137.0,16907,True,0.28850394941548063,False,350
C208B,Flatwing,0,0,25000,0.0,170.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,0,25000,0.0,165.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,0,25000,0.0,160.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,0,25000,0.0,150.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,True,0.3096126990505138,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,True,0.3096126990505138,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,True,0.3096126990505138,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,True,0.3096126990505138,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,True,0.3096126990505138,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,267,100,250,False,2200,6967,ok,,1276.0,427,1850,22905,186.2791084573301,126.0,22905,True,0.3083379410114376,False,350
